skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Elof Lindälvs gymn Enhet 5,51620045,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"23,5","0,6","22,9","34,1","80,1",.,"4,4","0,4","252,5","99,8",2017
LBS Ljud & Bildskolan Kungsbacka,86888278,Kungsbacka,1384,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"6,9","0,4","6,5","44,3","71,8",.,"11,5",.,.,"64,3",2017
Praktiska Kungsbacka,23457902,Kungsbacka,1384,5562575786,Praktiska Sverige AB,Enskild,"8,0","1,0","7,0","60,5","72,7","5,3","12,6","0,1","880,0","91,4",2017
Språkintroduktion Kungsbacka,30375335,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"0,8","0,4","0,4","100,0","100,0","100,0",.,"0,3",.,.,2017
Sveriges Ridgymnasium Kungsbacka,27597104,Kungsbacka,1384,5566814504,Sveriges Ridgymnasium AB,Enskild,"9,0","0,6","8,4","97,6","48,8","2,4","9,9","0,0","4 150,0","63,1",2017
Kungsörs Gymnasium,95992977,Kungsör,1960,2120002056,Kungsör,Kommunal,"4,9","0,1","4,8","92,1","74,9","4,2","12,8","0,2","254,2","71,1",2017
Mimers Hus gymnasium Hugin,57397381,Kungälv,1482,2120001371,Kungälv,Kommunal,"57,8","1,0","56,8","67,2","94,2","2,1","12,2","1,5","462,7","99,2",2017
Mimers Hus gymnasium Munin,56947954,Kungälv,1482,2120001371,Kungälv,Kommunal,"65,0","1,0","64,0","37,1","88,6","2,8","12,9","1,8","459,4","98,3",2017
"Kävlinge Lärcentrum, gymn.",88192227,Kävlinge,1261,2120001058,Kävlinge,Kommunal,"7,6","0,3","7,3","93,3","86,4",.,"8,7","1,0","64,0","86,4",2017
Ullvigymnasiet,72022487,Köping,1983,2120002114,Köping,Kommunal,"109,1","1,0","108,1","40,7","71,8","1,8","8,9","4,0","241,0","90,3",2017
Osbecksgymnasiet RO1,71512894,Laholm,1381,2120001223,Laholm,Kommunal,"22,5","1,0","21,5","41,5","80,4","0,9","11,2","0,5","480,0","95,6",2017
Osbecksgymnasiet RO2,70969556,Laholm,1381,2120001223,Laholm,Kommunal,"22,1","1,0","21,1","42,3","86,0","3,8","12,8","0,5","540,0","96,7",2017
Öresundsgymnasiet Landskrona,28248021,Landskrona,1282,2120001140,Landskrona,Kommunal,"53,4","1,0","52,4","59,1","80,4","2,9","10,7","0,8","700,0","87,4",2017
Gymnasieutbildning i Lekeberg,24445686,Lekeberg,1814,2120002981,Lekeberg,Kommunal,"1,3","0,1","1,2","91,3","100,0",.,"7,8","0,1","90,0","100,0",2017
Leksands gymnasium,44417214,Leksand,2029,2120002163,Leksand,Kommunal,"57,0","0,6","56,4","57,9","83,0","3,5","10,3","2,5","231,6","82,5",2017
"Lerums Gymnasium, skolenhet 1",25025681,Lerum,1441,2120001447,Lerum,Kommunal,"17,1","1,0","16,1","62,6","100,0","6,2","14,6",.,.,"94,4",2017
"Lerums Gymnasium, skolenhet 2",88776535,Lerum,1441,2120001447,Lerum,Kommunal,"21,5","1,0","20,5","54,4","95,1","4,9","13,4","0,5","548,0","90,2",2017
"Lerums Gymnasium, skolenhet 3",29351272,Lerum,1441,2120001447,Lerum,Kommunal,"13,5","1,0","12,5","64,8","81,2","3,2","12,9","0,5","322,0","96,8",2017
"Lerums Gymnasium, skolenhet 4",49488344,Lerum,1441,2120001447,Lerum,Kommunal,"17,8","1,0","16,8","48,7","96,4",.,"10,0","0,5","334,0","100,0",2017
"Lerums Gymnasium, skolenhet 5",74408578,Lerum,1441,2120001447,Lerum,Kommunal,"26,2","1,0","25,2","33,2","76,0","4,0","14,3","0,5","720,0","93,1",2017
Lessebo Gymnasium,75395882,Lessebo,0761,2120000613,Lessebo,Kommunal,"10,6","0,5","10,1","59,9","60,9",.,"9,2","0,5","186,0","100,0",2017
Hersby gymnasium,71043974,Lidingö,0186,2120000191,Lidingö,Kommunal,"67,8","1,0","66,8","42,2","92,9","2,4","15,5","3,0","345,0","95,3",2017
Lunagymnasiet,57777751,Lidingö,0186,5564715729,Utvecklingspedagogik Sverige Aktiebolag,Enskild,"10,7","0,8","9,9","85,9","84,8",.,"4,5","0,3","150,0","84,8",2017
Stillerska filmgymnasiet,38732602,Lidingö,0186,5567777270,Stillerska AB,Enskild,"4,6","1,0","3,6","56,9","39,0",.,"13,8",.,.,"44,2",2017
"De la Gardiegymnasiet, enhet 1",89807183,Lidköping,1494,2120001694,Lidköping,Kommunal,"28,7","1,0","27,7","40,1","96,4",.,"11,9",.,.,"97,1",2017
"De la Gardiegymnasiet, enhet 2",86724994,Lidköping,1494,2120001694,Lidköping,Kommunal,"29,4","1,0","28,4","26,7","75,3",.,"10,2",.,.,"89,4",2017
"De la Gardiegymnasiet, enhet 3",61161774,Lidköping,1494,2120001694,Lidköping,Kommunal,"35,8","1,0","34,8","57,8","87,8",.,"14,8",.,.,"89,0",2017
"De la Gardiegymnasiet, enhet 4",86158933,Lidköping,1494,2120001694,Lidköping,Kommunal,"33,2","1,0","32,2","69,6","90,2","9,3","8,6",.,.,"96,6",2017
"De la Gardiegymnasiet, enhet 5",39179525,Lidköping,1494,2120001694,Lidköping,Kommunal,"9,6","1,0","8,6","86,0","93,0","11,6","31,6",.,.,"88,4",2017
"De la Gardiegymnasiet, enhet 6",14102256,Lidköping,1494,2120001694,Lidköping,Kommunal,"21,2","1,0","20,2","71,3","89,1",.,"13,2",.,.,"93,1",2017
Lindeskolan LS 1,75082280,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"14,1","1,0","13,1","51,9","81,5","5,4","8,4",.,.,"80,7",2017
Lindeskolan LS 2,75914181,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"31,8","1,0","30,8","50,9","80,7","2,3","8,1",.,.,"89,3",2017
Lindeskolan LS 3,39302565,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"33,1","1,0","32,1","22,2","53,4","2,2","7,0",.,.,"69,1",2017
Lindeskolan LS 4,96818167,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"18,7","1,0","17,7","46,1","75,5","4,0","21,6",.,.,"78,7",2017
Anders Ljungstedts gymnasium 3,36072799,Linköping,0580,2120000449,Linköping,Kommunal,"14,9","1,0","13,9","93,4","88,4","7,3","10,0","1,0","146,3","99,1",2017
Anders Ljungstedts gymnasium 4,61432781,Linköping,0580,2120000449,Linköping,Kommunal,"26,2","1,0","25,2","23,9","74,8","0,2","11,7","1,0","295,0","94,3",2017
Anders Ljungstedts gymnasium 7,78287294,Linköping,0580,2120000449,Linköping,Kommunal,"11,6","1,0","10,6","49,6","60,5","1,1","11,5","0,5","268,9","91,3",2017
Anders Ljungstedts gymnasium 8,74316305,Linköping,0580,2120000449,Linköping,Kommunal,"15,2","1,0","14,2","18,9","63,3","0,2","9,5","0,5","254,7","82,0",2017
Anders Ljungstedts gymnasium 9,39096170,Linköping,0580,2120000449,Linköping,Kommunal,"29,4","1,0","28,4","73,9","92,9","3,5","12,3","1,0","348,0","92,9",2017
Berzeliusskolan 1,79527481,Linköping,0580,2120000449,Linköping,Kommunal,"33,7","1,0","32,7","60,0","90,7","9,2","14,3",.,.,"89,4",2017
Berzeliusskolan 2,67300857,Linköping,0580,2120000449,Linköping,Kommunal,"21,2","1,0","20,2","54,2","100,0",.,"16,0","1,0","323,0","100,0",2017
Berzeliusskolan 3,55047771,Linköping,0580,2120000449,Linköping,Kommunal,"1,0",.,"1,0","100,0","100,0",.,"9,0",.,.,"100,0",2017
Berzeliusskolan 7,67809400,Linköping,0580,2120000449,Linköping,Kommunal,"4,1","0,4","3,7","73,4","97,3",.,"11,3","0,1","420,0","74,7",2017
Birgittaskolan 1,99279503,Linköping,0580,2120000449,Linköping,Kommunal,"30,7","1,0","29,7","81,1","89,9","6,7","10,2","0,6","503,3","96,0",2017
Birgittaskolan 2,63653488,Linköping,0580,2120000449,Linköping,Kommunal,"17,9","1,0","16,9","38,4","100,0","10,7","4,6","0,1","700,0","100,0",2017
Björkö Fria Gymnasium*,84476205,Linköping,0580,8220027596,Stiftelsen Waldorfpedagogik i Vreta Kloster,Enskild,"17,3","1,0","16,3","63,9",.,.,"9,4","0,3","510,0","96,4",2017
Folkungaskolan 1,24544503,Linköping,0580,2120000449,Linköping,Kommunal,"25,3","1,0","24,3","55,4","95,6",.,"12,5","0,5","608,0","91,9",2017
Folkungaskolan 2,25392789,Linköping,0580,2120000449,Linköping,Kommunal,"27,7","1,0","26,7","73,8","97,9",.,"15,8","0,5","844,0","96,2",2017
Folkungaskolan 3,64394770,Linköping,0580,2120000449,Linköping,Kommunal,"5,0","0,2","4,8","95,6","79,2",.,"10,0","0,3","192,0","79,2",2017
Framtidsgymnasiet Linköping,72109637,Linköping,0580,5565304481,Framtidsgymnasiet Öst AB,Enskild,"8,5","0,6","7,9","40,5","65,8",.,"12,4",.,.,"65,8",2017
Fria Läroverken Linköping,69240218,Linköping,0580,5569172041,Fria Läroverken i Sverige AB,Enskild,"23,9","1,0","22,9","47,6","82,6",.,"14,0","0,2","1 605,0","75,0",2017
Hagströmska gymnasiet Linköping,14057258,Linköping,0580,5567550461,Hagströmska Gymnasiet AB,Enskild,"10,4","1,0","9,4","21,3","31,9",.,"8,5",.,.,"46,8",2017
JENSEN Gymnasium Linköping,38460895,Linköping,0580,5566358759,Jensen Education College AB,Enskild,"5,2","0,7","4,5","45,6","30,0",.,"12,7",.,.,"30,0",2017
Katedralskolan 1,53821161,Linköping,0580,2120000449,Linköping,Kommunal,"6,3","0,3","6,0","58,3","100,0",.,"6,5","0,5","78,0","100,0",2017
Katedralskolan 2,31199511,Linköping,0580,2120000449,Linköping,Kommunal,"39,3","1,0","38,3","55,1","99,5","3,9","10,9","0,5","832,0","97,1",2017
Katedralskolan 3,12934438,Linköping,0580,2120000449,Linköping,Kommunal,"45,1","1,0","44,1","55,8","97,7","1,1","15,7","1,0","693,0","99,8",2017
"Klara Gymnasium, Linköping",43313366,Linköping,0580,5566303938,Klaragymnasium AB,Enskild,"26,2","1,0","25,2","50,5","71,6","6,8","17,8","0,6","746,7","73,4",2017
LBS Ljud & Bildskolan Linköping,86787111,Linköping,0580,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"10,6","1,0","9,6","47,9","51,0","4,2","22,0",.,.,"35,4",2017
"Mediateknikerutbildningen, MTU",97868185,Linköping,0580,5564631983,"Mediateknikerutbildningen, MTU AB",Enskild,"9,3","0,7","8,6","25,1","39,8","11,7","15,2","1,0","130,0","88,3",2017
Praktiska Linköping,81551726,Linköping,0580,5562575786,Praktiska Sverige AB,Enskild,"13,1","1,0","12,1","46,3","37,2",.,"11,9","0,2","720,0","63,6",2017
Realgymnasiet Linköping,77823650,Linköping,0580,5565715892,Lärande i Sverige AB,Enskild,"14,5","1,0","13,5","38,4","50,1",.,"12,3","2,3","73,8","73,4",2017
Thoren Business School Linköping,37550979,Linköping,0580,5566139290,Thorengruppen AB,Enskild,"10,0","0,8","9,2","47,9","53,9","2,7","16,6","0,3","608,0","51,2",2017
Yrkesgymnasiet Linköping,76195214,Linköping,0580,5566139290,Thorengruppen AB,Enskild,"21,0","1,0","20,0","56,7","42,9",.,"13,9","0,3","926,7","50,1",2017
Ljungby Fria Gymnasium,54839753,Ljungby,0781,5563604767,Ljungby Fria Gymnasium AB,Enskild,"0,2",.,"0,2","100,0","100,0",.,"26,7",.,.,"100,0",2017
RyssbyGymnasiet,32705515,Ljungby,0781,5566214069,Ryssbygymnasiet AB,Enskild,"32,4","1,0","31,4","31,2","61,3","3,2","6,3",.,.,"76,4",2017
Sunnerbogymnasiet 1,60214465,Ljungby,0781,2120000670,Ljungby,Kommunal,"27,4","1,0","26,4","75,1","71,5","2,8","12,8","0,6","565,0","72,3",2017
Sunnerbogymnasiet 2,70137084,Ljungby,0781,2120000670,Ljungby,Kommunal,"26,2","1,0","25,2","35,3","71,9","3,2","11,1","0,9","310,0","78,8",2017
Sunnerbogymnasiet 3,82002016,Ljungby,0781,2120000670,Ljungby,Kommunal,"17,0","0,5","16,5","32,5","86,7","1,5","11,1","0,8","228,8","94,5",2017
Sunnerbogymnasiet 4,21901328,Ljungby,0781,2120000670,Ljungby,Kommunal,"5,8","0,2","5,6","82,8","69,8","4,5","11,6","0,2","325,0","74,4",2017
Slottegymnasiet,23306658,Ljusdal,2161,2120002320,Ljusdal,Kommunal,"76,4","1,0","75,4","56,0","71,7","2,7","6,9","2,0","262,0","91,2",2017
Träutbildningar i Hälsingland,57350392,Ljusdal,2161,5567796718,Träutbildningar i Hälsingland AB,Enskild,"7,7","0,9","6,8","28,6","33,4",.,"7,6",.,.,"71,7",2017
ABB Industrigymnasium Ludvika,97535124,Ludvika,2085,5566081740,Industritekniska Gymnasiet Bergslagen AB,Enskild,"7,2","0,5","6,7","33,6","63,4",.,"14,8",.,.,"45,5",2017
VBU Högbergsskolan 1,11102578,Ludvika,2085,2220000802,Ludvika,Kommunal,"35,3","1,0","34,3","67,7","82,5","5,8","10,6","1,0","362,0","90,1",2017
VBU Högbergsskolan 2,69306209,Ludvika,2085,2220000802,Ludvika,Kommunal,"29,7","1,0","28,7","18,3","73,8","3,5","9,6","0,6","460,0","87,4",2017
VBU Malmen,92651253,Ludvika,2085,2220000802,Ludvika,Kommunal,"15,7","1,0","14,7","23,0","45,5",.,"6,6","0,2","485,0","97,3",2017
"Luleå gymnasieskola, skolenhet A",31740319,Luleå,2580,2120002742,Luleå,Kommunal,"19,6","1,0","18,6","73,5","83,9","3,2","7,1","1,1","120,9","78,9",2017
"Luleå gymnasieskola, skolenhet B",10129345,Luleå,2580,2120002742,Luleå,Kommunal,"28,1","1,0","27,1","66,1","79,7","7,3","13,0","0,8","468,0","60,6",2017
"Luleå gymnasieskola, skolenhet C",17944628,Luleå,2580,2120002742,Luleå,Kommunal,"28,6","1,0","27,6","81,5","94,3","2,1","15,7","1,0","433,0","81,2",2017
"Luleå gymnasieskola, skolenhet D",82826083,Luleå,2580,2120002742,Luleå,Kommunal,"14,8","1,0","13,8","33,0","79,2","2,2","16,2","0,8","278,8","77,8",2017
"Luleå gymnasieskola, skolenhet E",94468610,Luleå,2580,2120002742,Luleå,Kommunal,"14,8","1,0","13,8","58,1","94,8","9,4","17,6","0,7","347,1","78,7",2017
"Luleå gymnasieskola, skolenhet F",94090461,Luleå,2580,2120002742,Luleå,Kommunal,"36,8","0,5","36,3","44,2","82,1","1,1","8,5","0,6","511,7","85,1",2017
"Luleå gymnasieskola, skolenhet G",12954099,Luleå,2580,2120002742,Luleå,Kommunal,"23,1","1,0","22,1","48,6","86,4","2,3","13,2","0,7","415,7","89,9",2017
"Luleå gymnasieskola, skolenhet H",80931789,Luleå,2580,2120002742,Luleå,Kommunal,"30,4","1,0","29,4","44,9","89,3","2,4","13,6","0,3","1 326,7","68,3",2017
"Luleå Gymnasieskola, skolenhet J",84098842,Luleå,2580,2120002742,Luleå,Kommunal,"7,3","1,0","6,3","36,4","46,2","12,3","18,5","0,6","212,7","89,6",2017
NTI-gymnasiet Luleå,90473340,Luleå,2580,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"13,9","1,0","12,9","51,4","79,4",.,"12,3","0,4","395,0","79,4",2017
Praktiska Luleå,26167236,Luleå,2580,5562575786,Praktiska Sverige AB,Enskild,"21,9","1,0","20,9","57,4","29,7","4,8","11,0","0,3","763,3","62,2",2017
Consensum Gymnasium Lund,69807202,Lund,1281,5566023684,Consensum Lund AB,Enskild,"19,5","1,0","18,5","31,9","57,3","4,9","13,6","0,8","334,7","74,4",2017
Drottning Blankas Gymn. Lund,64648904,Lund,1281,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"14,4","0,9","13,5","70,6","61,9","6,3","14,6","0,1","1 960,0","45,7",2017
Gymnasieskolan Spyken,75939593,Lund,1281,2120001132,Lund,Kommunal,"83,2","1,0","82,2","56,1","93,6","3,7","13,9","1,8","654,3","87,2",2017
Gymnasieskolan Vipan,63035915,Lund,1281,2120001132,Lund,Kommunal,"101,1","0,7","100,5","51,3","83,7","6,0","11,0","4,3","260,0","81,6",2017
JENSEN Gymnasium Lund,26324896,Lund,1281,5566358759,Jensen Education College AB,Enskild,"12,6","0,9","11,7","53,8","93,2",.,"17,4","0,5","408,0","87,5",2017
Katedralskolan,56639389,Lund,1281,2120001132,Lund,Kommunal,"101,2",.,"101,2","54,0","95,4","2,4","14,4","2,0","727,5","96,5",2017
Lars-Erik Larssongymnasiet,95700485,Lund,1281,8465021015,Lars-Erik Larsson Gymnasiet,Enskild,"14,7","1,0","13,7","42,8","84,4","2,2","12,1","0,1","1 650,0","86,8",2017
LBS Ljud & Bildskolan Lund,51449748,Lund,1281,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"23,8","1,0","22,8","30,3","54,8",.,"18,0","0,6","683,3","63,6",2017
Lunds Dans- o Musikalgymnasium,28267726,Lund,1281,5566981766,Dans o Musikal i Lund AB,Enskild,"17,4","1,0","16,4","75,6","79,0",.,"11,7","0,2","960,0","89,6",2017
Lunds Fordonstekniska Gymn.,28848709,Lund,1281,5566426630,Lunds Fordonstekniska Gymnasium AB,Enskild,"5,8","1,0","4,8","26,6","63,9","2,1","9,5","0,2","306,7","80,1",2017
NTI-gymnasiet Lund,12613085,Lund,1281,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"14,1","0,7","13,3","49,4","82,4","7,5","14,0",.,.,"75,6",2017
Polhemskolan,53896162,Lund,1281,2120001132,Lund,Kommunal,"188,2","1,0","187,2","57,6","90,9","4,9","13,4","4,8","526,3","88,5",2017
ProCivitas Privata Gymnasium Lund,17779637,Lund,1281,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"16,9","1,0","15,9","55,3","92,4",.,"20,2","0,2","1 605,0","91,8",2017
Realgymnasiet i Lund,11185244,Lund,1281,5565715892,Lärande i Sverige AB,Enskild,"14,5","1,0","13,5","67,8","39,0",.,"11,7","0,1","1 128,6","57,6",2017
Sveriges Ridgymnasium Flyinge,56211717,Lund,1281,5566814504,Sveriges Ridgymnasium AB,Enskild,"8,9","1,0","7,9","74,9","64,8","6,3","9,6","0,0","3 800,0","22,5",2017
Thoren Innovation School Lund,66824652,Lund,1281,5568902653,Thoren Innovation School AB,Enskild,"11,4","1,0","10,4","25,2","79,7",.,"19,6","0,3","676,7","60,0",2017
Tannbergsskolan 1,49168016,Lycksele,2481,2120002635,Lycksele,Kommunal,"24,9","0,3","24,6","23,6","65,0","0,4","9,6","0,9","258,2","92,7",2017
Tannbergsskolan 2,32042066,Lycksele,2481,2120002635,Lycksele,Kommunal,"28,9","1,3","27,6","34,9","51,4",.,"6,6","0,8","226,3","87,6",2017
Tannbergsskolan 3,50821167,Lycksele,2481,2120002635,Lycksele,Kommunal,"32,5","1,7","30,8","63,5","72,4","14,3","5,5","1,4","123,5","76,1",2017
Tannbergsskolan 4,71929526,Lycksele,2481,2120002635,Lycksele,Kommunal,"12,3","1,0","11,3","48,9","84,2","1,1","10,2","1,0","122,1","74,1",2017
Gullmarsgymnasiet 1,92814975,Lysekil,1484,2120001389,Lysekil,Kommunal,"34,8","1,0","33,8","53,2","83,0","3,4","7,9","1,0","267,0","89,0",2017
Gullmarsgymnasiet 2,60873719,Lysekil,1484,2120001389,Lysekil,Kommunal,"32,2","1,0","31,3","50,6","85,0","0,8","11,2","0,7","500,0","87,7",2017
4ans Gymnasium,28085125,Malmö,1280,5567622682,4ans Gymnasium AB,Enskild,"8,3","0,3","8,0","50,6","52,5",.,"13,0","0,1","1 040,0","44,4",2017
Agnesfrids gymnasium,28770304,Malmö,1280,2120001124,Malmö,Kommunal,"26,1","1,0","25,1","31,5","93,0","18,4","7,5","1,0","188,0","96,0",2017
Bellevue gymnasium,86483208,Malmö,1280,2120001124,Malmö,Kommunal,"12,3","1,0","11,3","42,2","80,0","8,9","12,3","1,0","138,0","93,3",2017
Bladins gymnasium,21938183,Malmö,1280,8460010948,"Bladins Skola, Stiftelsen",Enskild,"16,2","0,6","15,6","68,4","74,9",.,"13,5",.,.,"85,7",2017
Bladins International School of Malmö*,78986228,Malmö,1280,8460010948,"Bladins Skola, Stiftelsen",Enskild,"13,8","0,1","13,7","52,2",.,.,"4,7","0,8","86,7","74,2",2017
Bryggeriets Gymnasium,71472793,Malmö,1280,8465017070,Bryggeriets Bildnings Byrå (Bbb),Enskild,"14,4","1,0","13,4","22,5","67,0",.,"10,8","0,2","960,0","82,0",2017
Byggymnasiet,64123241,Malmö,1280,2120001124,Malmö,Kommunal,"11,2","0,5","10,7","36,4","85,0","9,3","3,8",.,.,"93,5",2017
Cybergymnasiet Malmö,69063711,Malmö,1280,5565693289,Cybergymnasiet Malmö AB,Enskild,"20,6","1,0","19,6","48,1","91,8",.,"16,5","0,9","365,9","87,5",2017
Design & Construction College Malmö,77609073,Malmö,1280,5569828451,Hermods Design & Construction College AB,Enskild,"12,9","1,0","11,9","56,3","73,1","6,7","12,0","1,0","143,0","97,5",2017
Drottning Blankas Gymn. Malmö,35894996,Malmö,1280,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"18,3","1,0","17,3","81,5","80,9","16,2","16,6","0,2","1 440,0","80,3",2017
Einar Hansengymnasiet,12926770,Malmö,1280,8450003481,Folkuniversitetet Stiftelsen Kurs- Verksamheten Vid Lunds Universitet,Enskild,"15,0","1,0","14,0","64,2","77,4","5,7","13,7","0,5","382,0","77,8",2017
Framtidsgymnasiet Burlöv/Malmö,17119840,Malmö,1280,5565755500,Framtidsgymnasiet i Sverige AB,Enskild,"13,8","1,0","12,8","12,7","27,9",.,"13,9",.,.,"67,8",2017
Fria Läroverken Malmö,68748767,Malmö,1280,5569172041,Fria Läroverken i Sverige AB,Enskild,"28,6","1,0","27,6","47,6","70,4","2,7","13,5","0,6","618,3","81,5",2017
Hermods Gymnasium Malmö,23548714,Malmö,1280,5565286696,Hermods Gymnasium AB,Enskild,"17,7","1,0","16,7","66,5","86,2","6,0","14,8","0,5","494,0","71,0",2017
JENSEN Gymnasium Malmö,48593439,Malmö,1280,5566358759,Jensen Education College AB,Enskild,"12,9","1,0","11,9","37,1","85,2","4,2","16,4","0,3","646,7","85,2",2017
Kunskapsgymnasiet Malmö,91773491,Malmö,1280,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"22,3","1,0","21,3","64,7","86,6",.,"13,4","0,4","712,5","93,4",2017
Malmö Borgarskola Ro 1,30361243,Malmö,1280,2120001124,Malmö,Kommunal,"81,9","4,0","77,9","43,9","93,1","2,6","14,8","2,0","574,5","97,4",2017
Malmö Idrottsgymnasium Ro1,25596917,Malmö,1280,2120001124,Malmö,Kommunal,"25,5","0,8","24,7","40,5","97,0","0,8","17,4",.,.,"98,0",2017
Malmö Latinskola Ro 1,65722876,Malmö,1280,2120001124,Malmö,Kommunal,"98,3","2,0","96,3","56,5","88,1","4,2","10,5","2,3","450,7","87,0",2017
Malmö Lärlingscenter Ro1,20984584,Malmö,1280,2120001124,Malmö,Kommunal,"10,5","1,0","9,5","47,4","89,5",.,"14,6","1,0","139,0","42,1",2017
NTI-gymnasiet Malmö,52129378,Malmö,1280,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"19,0","1,0","18,0","24,2","62,1",.,"13,6",.,.,"88,9",2017
Pauliskolan,65381163,Malmö,1280,2120001124,Malmö,Kommunal,"55,0","1,0","54,0","40,2","93,8","5,6","14,9","2,0","403,0","92,9",2017
Peabskolan Malmö,98541468,Malmö,1280,5564427432,Peabskolan AB,Enskild,"9,3","1,0","8,3","7,2","48,2",.,"9,4",.,.,"72,3",2017
Plusgymnasiet Malmö,31155312,Malmö,1280,5565789129,Plusgymnasiet AB,Enskild,"10,9","1,0","9,9","59,6","62,6",.,"13,8",.,.,"82,8",2017
Praktiska Malmö City,25648215,Malmö,1280,5562575786,Praktiska Sverige AB,Enskild,"23,7","1,0","22,7","67,8","47,1",.,"10,4",.,.,"73,6",2017
Praktiska Malmö Limhamn,61823258,Malmö,1280,5562575786,Praktiska Sverige AB,Enskild,"11,6",.,"11,6","46,2","68,6","8,6","12,7",.,.,"82,8",2017
"ProCivitas Privata Gymnasium, Malmö",84424083,Malmö,1280,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"27,7","1,0","26,7","44,1","94,4",.,"24,1","0,9","756,5","80,3",2017
Realgymnasiet Malmö,39178171,Malmö,1280,5565715892,Lärande i Sverige AB,Enskild,"11,7","1,0","10,7","55,5","69,6","9,4","12,5",.,.,"81,8",2017
Rytmus Malmö,49231191,Malmö,1280,5564648979,Rytmus AB,Enskild,"18,7","1,0","17,7","38,4","92,7",.,"9,4","0,2","830,0","100,0",2017
S:t Petri skola,78231062,Malmö,1280,2120001124,Malmö,Kommunal,"54,7","1,0","53,7","67,7","96,9","3,3","15,6","1,5","559,3","92,6",2017
Startskolan,79592087,Malmö,1280,2120001124,Malmö,Kommunal,"53,3","1,0","52,3","65,6","91,0","7,6","9,2","3,0","161,0","94,3",2017
Thoren Business School Malmö,10481541,Malmö,1280,5566139290,Thorengruppen AB,Enskild,"25,7","1,0","24,7","50,9","80,8","3,2","16,9","0,6","698,3","64,6",2017
Universitetsholmens gymnasium,68006362,Malmö,1280,2120001124,Malmö,Kommunal,"40,4","1,0","39,4","45,2","72,7","5,1","12,8","1,0","505,0","94,9",2017
Värnhemsskolan,11608031,Malmö,1280,2120001124,Malmö,Kommunal,"60,7","0,8","59,9","53,6","87,0","7,5","7,5","1,7","272,7","83,0",2017
Yrkesgymnasiet Malmö,86762103,Malmö,1280,5566139290,Thorengruppen AB,Enskild,"12,9","1,0","11,9","35,4","60,8","10,1","13,0","0,2","770,0","49,4",2017
Malung-Sälens gymnasieskola,68381790,Malung-Sälen,2023,2220003145,Malung-Sälen,Kommunal,"57,0","1,0","56,0","46,7","38,1","1,4","7,1","2,0","199,5","74,3",2017
Malå gymnasieskola,73138140,Malå,2418,2120002866,Malå,Kommunal,"1,9","0,4","1,5","64,7","55,6",.,"22,2","0,1","340,0","76,5",2017
Vadsbogymnasiet,13006857,Mariestad,1493,2120001686,Mariestad,Kommunal,"73,6","1,0","72,6","45,6","81,7","1,9","11,0","1,5","530,7","83,9",2017
Vänergymnasiet,76007769,Mariestad,1493,5566269014,Vänergymnasiet AB,Enskild,"18,8","2,3","16,5","49,8","58,4","6,1","7,3","0,5","240,0","80,0",2017
Marks Gymnasieskola,16956086,Mark,1463,2120001504,Mark,Kommunal,"95,6","1,0","94,6","50,6","76,7","1,1","9,4","2,0","447,0","88,3",2017
Strömma Naturbrukscentrum,93486713,Mark,1463,5590488465,Strömma Naturbrukscentrum AB,Enskild,"8,0","0,6","7,5","66,4","65,1",.,"6,2","0,1","460,0","100,0",2017
