skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_huvudman_namn,skolverket_helttj_larare_tcv105,skolverket_helttj_larare_leg_tcv105,skolverket_and_helttj_larare_leg_tcv105,skolverket_helttj_forstelarare_tcv105,skolverket_ant_larare_tcv105,skolverket_ant_larare_pedex_tcv105,skolverket_and_larare_pedex_tcv105,skolverket_ant_behoriga_tcv105,skolverket_and_behoriga_tcv105,skolverket_ant_forstelarare_tcv105,year
Strömsund,Hjalmar Strömerskolan,59386837,Kommunal,Strömsund,"16,4","11,0","67,3","4,6",28,20,"71,4",18,"64,3",5,2018
Sundbyberg,Grillska Gymnasiet Sundbyberg,21627442,Enskild,Stadsmissionens Skolstiftelse,"4,5","3,1","67,8","4,0",8,7,"87,5",5,"62,5",4,2018
Sundbyberg,NTI Gymnasiet Sundbyberg,17276047,Enskild,IT Gymnasiet Sverige AB,"5,3","2,9","55,1","2,5",9,6,"66,7",6,"66,7",3,2018
Sundbyberg,S:t Martins gymnasium,73217812,Kommunal,Sundbyberg,"8,6","6,2","72,1","2,0",11,9,"81,8",7,"63,6",2,2018
Sundsvall,Drottning Blankas Gymnasieskola Sundsvall,36769815,Enskild,Plusgymnasiet AB,"3,0","0,3","10,5",.,4,2,"50,0",1,"25,0",.,2018
Sundsvall,KLARA Teoretiska Gymnasium Sundsvall,21382451,Enskild,Mikael Elias Gymnasium AB,"12,6","10,5","83,3","4,5",15,14,"93,3",13,"86,7",5,2018
Sundsvall,NTI Gymnasiet Sundsvall,48244956,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"8,6","5,1","59,3","2,0",11,8,"72,7",8,"72,7",2,2018
Sundsvall,Praktiska Sundsvall,16931486,Enskild,Praktiska Sverige AB,"5,5","3,0","54,5","1,0",6,5,"83,3",3,"50,0",1,2018
Sundsvall,Realgymnasiet i Sundsvall,92489953,Enskild,Lärande i Sverige AB,"2,9","2,0","66,3","1,0",6,4,"66,7",3,"50,0",1,2018
Sundsvall,Skvaderns gymnasieskola,43873969,Enskild,Norrlidens Kunskapscentrum AB,"31,7","29,8","94,0","5,0",38,35,"92,1",36,"94,7",5,2018
Sundsvall,Sundsvalls Gymn. Hedbergska 2,55825382,Kommunal,Sundsvall,"15,6","14,7","94,2","0,9",20,19,"95,0",18,"90,0",1,2018
Sundsvall,Sundsvalls Gymn. Hedbergska 3,19306558,Kommunal,Sundsvall,"5,1","4,8","95,0",.,8,8,"100,0",7,"87,5",.,2018
Sundsvall,Sundsvalls Gymn. Västermalm 1,24993048,Kommunal,Sundsvall,"12,8","12,4","96,4","0,7",14,14,"100,0",14,"100,0",1,2018
Sundsvall,Sundsvalls Gymn. Västermalm 2,70132092,Kommunal,Sundsvall,"4,7","4,5","95,7",.,5,5,"100,0",5,"100,0",.,2018
Sundsvall,Sundsvalls Gymn. Västermalm 3,36290964,Kommunal,Sundsvall,"1,7","1,7","100,0","0,7",2,2,"100,0",2,"100,0",1,2018
Sundsvall,Sundsvalls Gymn. Västermalm 4,65034473,Kommunal,Sundsvall,"2,7","1,2","42,4",.,4,4,"100,0",2,"50,0",.,2018
Sundsvall,Sundsvalls Gymn. Västermalm 5,13084253,Kommunal,Sundsvall,"16,1","14,3","88,8","3,9",17,17,"100,0",16,"94,1",4,2018
Sundsvall,Sundsvalls Gymn. Västermalm 6,32321364,Kommunal,Sundsvall,"1,7","1,5","87,6","0,7",2,2,"100,0",2,"100,0",1,2018
Sundsvall,"Sundsvalls gymnasium, Hedbergska 1",89793044,Kommunal,Sundsvall,"19,3","18,7","96,6",.,27,26,"96,3",25,"92,6",.,2018
Sundsvall,Thoren Business School Sundsvall,59942080,Enskild,Thorengruppen AB,"9,0","5,1","56,4","2,0",13,8,"61,5",7,"53,8",2,2018
Sunne,Sunne Gymnasieskola / Broby,66273269,Kommunal,Sunne,"12,9","9,3","72,2","1,9",24,21,"87,5",18,"75,0",2,2018
Sunne,Sunne Gymnasieskola / Södra Viken,82888663,Kommunal,Sunne,"4,0","4,0","100,0","3,0",4,4,"100,0",4,"100,0",3,2018
Surahammar,Viljan,23384476,Enskild,Viljan Friskola AB,"6,9","6,3","91,3",.,9,9,"100,0",7,"77,8",.,2018
Svalöv,Svalöfs gymnasium,11275959,Kommunal,Svalöv,"27,5","16,1","58,6","5,0",32,25,"78,1",22,"68,8",5,2018
Svedala,Nils Fredriksson Utbildning,58518163,Kommunal,Svedala,"10,0","9,4","94,3",.,18,17,"94,4",15,"83,3",.,2018
Svedala,Sveriges Ridgymnasium Svedala,50615280,Enskild,Sveriges Ridgymnasium AB,"3,8","3,3","86,4",.,6,4,"66,7",5,"83,3",.,2018
Svenljunga,Gymnasieutbildn. i Svenljunga,11681103,Kommunal,Svenljunga,"4,9","1,9","39,1",.,6,5,"83,3",5,"83,3",.,2018
Svenljunga,Naturbruksskolan Svenljunga,19035583,Landsting,Västra Götalands Läns Landsting,"5,0","3,0","60,0","2,0",5,4,"80,0",3,"60,0",2,2018
Sydnärkes utbildningsförbund,Alléskolan 1,70969714,Kommunal,Sydnärkes utbildningsförbund,"14,5","12,1","83,6","2,4",45,42,"93,3",40,"88,9",8,2018
Sydnärkes utbildningsförbund,Alléskolan 2,85003442,Kommunal,Sydnärkes utbildningsförbund,"6,1","5,4","88,6","0,4",21,20,"95,2",18,"85,7",1,2018
Sydnärkes utbildningsförbund,Alléskolan 3,22752398,Kommunal,Sydnärkes utbildningsförbund,"11,0","10,3","94,1","1,3",37,35,"94,6",34,"91,9",5,2018
Sydnärkes utbildningsförbund,Alléskolan 4,68734112,Kommunal,Sydnärkes utbildningsförbund,"15,1","14,2","94,2","3,6",38,38,"100,0",35,"92,1",7,2018
Sydnärkes utbildningsförbund,Alléskolan 5,71922787,Kommunal,Sydnärkes utbildningsförbund,"9,4","8,3","88,6","2,4",33,31,"93,9",28,"84,8",4,2018
Sydnärkes utbildningsförbund,Alléskolan 6,31843016,Kommunal,Sydnärkes utbildningsförbund,"7,0","6,8","97,4","1,0",19,18,"94,7",18,"94,7",4,2018
Sydnärkes utbildningsförbund,Alléskolan 7,74148070,Kommunal,Sydnärkes utbildningsförbund,"11,3","10,7","94,9","2,7",35,35,"100,0",30,"85,7",6,2018
Sydnärkes utbildningsförbund,Alléskolan 8,24357034,Kommunal,Sydnärkes utbildningsförbund,"0,3","0,3","100,0",.,1,1,"100,0",1,"100,0",.,2018
Säffle,Herrgårdsgymnasiet A,27993549,Kommunal,Säffle,"18,6","15,6","83,8","1,8",21,20,"95,2",20,"95,2",2,2018
Sävsjö,Aleholm,37912396,Kommunal,Sävsjö,"20,0","12,6","63,0","1,8",35,28,"80,0",21,"60,0",2,2018
Söderköping,Nyströmska skolan 1,10226870,Kommunal,Söderköping,"10,3","9,3","90,1","1,3",27,26,"96,3",25,"92,6",4,2018
Söderköping,Nyströmska skolan 2,19839859,Kommunal,Söderköping,"2,2","1,5","70,8","0,2",10,9,"90,0",8,"80,0",1,2018
Södertälje,Järna Naturbruksgymnasium,80280597,Enskild,Nibblestiftelsen,"1,9","0,6","29,9",.,4,3,"75,0",2,"50,0",.,2018
Södertälje,Mälardalens Tekniska Gymnasium,67628478,Enskild,Mälardalens Tekniska Gymnasium Aktiebolag,"11,9","10,5","88,7","1,8",13,12,"92,3",12,"92,3",2,2018
Södertälje,NTI Gymnasiet Södertälje,37517404,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"5,7","3,5","61,3","1,8",9,7,"77,8",7,"77,8",2,2018
Södertälje,Praktiska Södertälje,29159460,Enskild,Praktiska Sverige AB,"7,2","1,9","26,4",.,9,4,"44,4",3,"33,3",.,2018
Södertälje,S:ta Ragnhildgymnasiet,32057701,Enskild,S:ta Ragnhildgymnasiet AB,"13,2","11,8","89,3","2,0",15,13,"86,7",14,"93,3",2,2018
Södertälje,Torekällgymnasiet,43601850,Kommunal,Södertälje,"8,0","5,5","69,2","3,0",9,7,"77,8",6,"66,7",3,2018
Södertälje,Täljegymnasiet,30615080,Kommunal,Södertälje,"29,2","22,3","76,4","8,0",37,28,"75,7",28,"75,7",8,2018
Södertälje,Vackstanäsgymnasiet,89630851,Enskild,Vackstanäsgymnasiet,"9,2","8,1","88,5","2,0",12,12,"100,0",11,"91,7",2,2018
Södertälje,Wendela Hebbe gymnasiet,25178582,Kommunal,Södertälje,"17,9","17,0","95,0","4,0",23,18,"78,3",20,"87,0",4,2018
Sölvesborgs-bromöllas kommunalförbund,Furubygg,29324709,Kommunal,Sölvesborgs-bromöllas kommunalförbund,"1,2","1,0","83,3",.,12,12,"100,0",10,"83,3",.,2018
Sölvesborgs-bromöllas kommunalförbund,Furulundsskolan 1,23476801,Kommunal,Sölvesborgs-bromöllas kommunalförbund,"11,8","10,8","91,4",.,34,31,"91,2",30,"88,2",.,2018
Sölvesborgs-bromöllas kommunalförbund,Furulundsskolan 2,86351879,Kommunal,Sölvesborgs-bromöllas kommunalförbund,"24,3","17,6","72,1",.,40,35,"87,5",32,"80,0",.,2018
Tanum,Tanums Gymnasium,14586562,Kommunal,Tanum,"1,0","0,0","0,0",.,1,0,"0,0",0,"0,0",.,2018
Tidaholm,Rudbecksgymnasiet 1,90260899,Kommunal,Tidaholm,"13,1","9,2","70,3","3,1",23,18,"78,3",16,"69,6",4,2018
Tidaholm,Rudbecksgymnasiet 2,69302313,Kommunal,Tidaholm,"2,4","2,1","85,8","0,8",5,4,"80,0",3,"60,0",1,2018
Tierp,Högbergsskolan,31057219,Kommunal,Tierp,"19,3","14,7","76,0","2,0",32,21,"65,6",21,"65,6",2,2018
Timrå,Timrå Gymnasium,27079521,Kommunal,Timrå,"16,0","14,0","87,6","4,0",23,21,"91,3",19,"82,6",4,2018
Tingsryd,AMB Education,33572033,Enskild,Academy of Music and Business Education Tingsryd AB,"14,7","9,3","63,7",.,18,11,"61,1",11,"61,1",.,2018
Tingsryd,Wasaskolan,64579522,Kommunal,Tingsryd,"11,5","8,7","76,1","3,5",22,15,"68,2",18,"81,8",4,2018
Tomelilla,Bollerups lantbruksinstitut,65234368,Enskild,Bollerups Lantbruksinstitut,"13,5","10,7","79,6","2,0",17,13,"76,5",13,"76,5",2,2018
Torsby,Stjerneskolan,34381901,Kommunal,Torsby,"20,9","17,0","81,5","2,0",29,25,"86,2",21,"72,4",2,2018
Torsås,Torsås korrespondensgymnasium 1,55150847,Kommunal,Torsås,"14,0","13,1","93,6","1,0",15,14,"93,3",15,"100,0",1,2018
Torsås,Torsås Korrespondensgymnasium 2,90076461,Kommunal,Torsås,"17,9","13,6","75,9","3,0",21,17,"81,0",18,"85,7",3,2018
Tranemo,Tranemo gymnasieskola 1,96414537,Kommunal,Tranemo,"1,8","1,1","60,1","0,5",4,2,"50,0",2,"50,0",1,2018
Tranemo,Tranemo gymnasieskola 2,53069733,Kommunal,Tranemo,"21,2","18,3","86,2","1,8",31,28,"90,3",26,"83,9",3,2018
Tranås,Holavedsgymnasiet ASB,99394620,Kommunal,Tranås,"9,2","7,9","85,9","2,4",31,31,"100,0",26,"83,9",3,2018
Tranås,Holavedsgymnasiet CAX,95368476,Kommunal,Tranås,"12,5","9,5","76,1","1,3",39,38,"97,4",31,"79,5",4,2018
Tranås,Holavedsgymnasiet TYM,14853321,Kommunal,Tranås,"10,0","7,9","79,2","1,2",44,42,"95,5",35,"79,5",3,2018
Trelleborg,Söderslättsgymnasiet Ro 1,76448076,Kommunal,Trelleborg,"12,9","12,7","98,5","1,5",23,21,"91,3",22,"95,7",3,2018
Trelleborg,Söderslättsgymnasiet Ro 2,31537066,Kommunal,Trelleborg,"7,0","4,1","59,4","1,0",15,11,"73,3",11,"73,3",2,2018
Trelleborg,Söderslättsgymnasiet Ro 3,86488203,Kommunal,Trelleborg,"49,2","34,7","70,5","6,7",66,58,"87,9",54,"81,8",7,2018
Trollhättan,Drottning Blankas Gymnasieskola Trollhättan,25156286,Enskild,Drottning Blankas Gymnasieskola AB,"8,2","4,4","54,0","1,0",10,8,"80,0",5,"50,0",1,2018
Trollhättan,Folkuniversitetets gymnasium i Trollhättan,28081446,Enskild,Folkuniversitetet Stiftelsen Kursver Ksamheten Vid Göteborgs Universitet,"13,6","10,8","78,9","3,7",22,20,"90,9",18,"81,8",4,2018
Trollhättan,LBS Ljud & Bildskolan Trollhättan,21400668,Enskild,Ljud & Bildskolan Lbs AB,"9,7","6,3","64,4","1,8",13,8,"61,5",8,"61,5",2,2018
Trollhättan,Praktiska Trollhättan,71969230,Enskild,Praktiska Sverige AB,"4,4","2,5","56,8","1,0",5,4,"80,0",3,"60,0",1,2018
Tyresö,Tyresö Gymnasium 1,91048178,Kommunal,Tyresö,"12,9","10,5","81,6","1,0",21,20,"95,2",18,"85,7",1,2018
Täby,Mimers Gymnasium Täby,82718660,Enskild,Adinova AB,"17,0","13,4","79,3","0,8",21,18,"85,7",16,"76,2",1,2018
Täby,Praktiska Täby,76942525,Enskild,Praktiska Sverige AB,"3,7","2,1","55,7","1,0",4,4,"100,0",4,"100,0",1,2018
Täby,Sparre Gymnasium,12399380,Enskild,Upplevelse Utbildning i Täby AB,"4,7","4,2","88,3",.,6,6,"100,0",6,"100,0",.,2018
Täby,Tibble Fristående Gymnasium,31486865,Enskild,Tibble Fristående Gymnasium TFG AB,"41,0","35,1","85,4","14,7",51,45,"88,2",42,"82,4",15,2018
Täby,Täby Enskilda gymnasium,97265732,Enskild,Täby Enskilda Gymnasium AB,"45,7","41,7","91,2","8,4",53,47,"88,7",48,"90,6",9,2018
Täby,Täby Yrkesgymnasium,10373112,Enskild,Utbildningscentret för yrkestrafik i Sverige AB,"7,3","2,3","32,0","0,7",9,7,"77,8",4,"44,4",1,2018
Täby,Åva gymnasium,61720981,Kommunal,Täby,"55,5","51,2","92,4","14,5",70,63,"90,0",64,"91,4",15,2018
Töreboda,Naturbruksskolan Sötåsen,25698509,Landsting,Västra Götalands Läns Landsting,"10,2","8,0","78,2","2,0",13,9,"69,2",10,"76,9",2,2018
Uddevalla,Drottning Blankas Gymnasieskola Uddevalla,50424828,Enskild,Plusgymnasiet AB,"8,9","3,4","38,4","2,0",14,4,"28,6",4,"28,6",2,2018
Uddevalla,Thoren Innovation School Uddevalla,82931004,Enskild,Thoren Innovation School AB,"4,8","2,8","58,3","2,0",6,3,"50,0",3,"50,0",2,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg BF",83584125,Kommunal,Uddevalla,"3,0","2,8","96,3",.,13,13,"100,0",12,"92,3",.,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg EK",95024660,Kommunal,Uddevalla,"13,6","13,4","98,4","2,9",29,28,"96,6",28,"96,6",3,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg EKSPINT",32263814,Kommunal,Uddevalla,"2,6","2,5","95,3","0,2",10,10,"100,0",9,"90,0",1,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg GLU",16496466,Kommunal,Uddevalla,"1,3","1,3","100,0",.,8,8,"100,0",8,"100,0",.,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg HA",12075195,Kommunal,Uddevalla,"1,8","1,7","92,8",.,10,10,"100,0",9,"90,0",.,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg RL",62300682,Kommunal,Uddevalla,"0,8","0,8","100,0","0,3",8,8,"100,0",8,"100,0",2,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg SA",47393891,Kommunal,Uddevalla,"15,7","15,1","96,6","2,3",28,27,"96,4",27,"96,4",3,2018
Uddevalla,"Uddevalla gymnasieskola, Agneberg SASPINT",48414975,Kommunal,Uddevalla,"5,6","5,4","98,0","0,7",18,18,"100,0",18,"100,0",2,2018
Uddevalla,"Uddevalla gymnasieskola, Margaretegärde GLU",65265211,Kommunal,Uddevalla,"4,0","2,5","63,0","2,4",7,7,"100,0",5,"71,4",3,2018
Uddevalla,"Uddevalla gymnasieskola, Margaretegärde IM",67785826,Kommunal,Uddevalla,"4,7","2,7","57,6","0,0",5,5,"100,0",3,"60,0",1,2018
Uddevalla,"Uddevalla gymnasieskola, Sinclair ES",11533776,Kommunal,Uddevalla,"17,8","17,1","96,1","1,9",27,25,"92,6",24,"88,9",2,2018
Uddevalla,"Uddevalla gymnasieskola, Östabo 1 VO",97191332,Kommunal,Uddevalla,"7,6","6,6","86,0","0,7",22,20,"90,9",20,"90,9",1,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo 1 IN",71938440,Kommunal,Uddevalla,"1,2","0,8","71,6",.,12,10,"83,3",9,"75,0",.,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo 1 TE",28829503,Kommunal,Uddevalla,"12,7","12,2","96,2","0,8",22,21,"95,5",21,"95,5",1,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y BA",22811839,Kommunal,Uddevalla,"5,6","5,6","100,0","1,1",16,16,"100,0",16,"100,0",2,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y EE",33205596,Kommunal,Uddevalla,"1,9","1,7","93,8","1,0",8,8,"100,0",8,"100,0",2,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y ES",99622695,Kommunal,Uddevalla,"2,0","1,4","69,7",.,11,10,"90,9",8,"72,7",.,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y FT",19930101,Kommunal,Uddevalla,"6,7","6,5","96,7","1,6",17,17,"100,0",12,"70,6",2,2018
Uddevalla,"Uddevalla Gymnasieskola, Östrabo Y GLU",60727136,Kommunal,Uddevalla,"2,0","2,0","100,0",.,8,8,"100,0",8,"100,0",.,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y HV",45132264,Kommunal,Uddevalla,"2,9","2,8","97,4","1,2",11,11,"100,0",11,"100,0",2,2018
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y VF",61647360,Kommunal,Uddevalla,"1,7","1,7","100,0",.,11,11,"100,0",11,"100,0",.,2018
Uddevalla,"Uddevalla gymnasieskola,Östrabo 1 NA",98651664,Kommunal,Uddevalla,"17,5","16,8","96,3","2,1",38,36,"94,7",35,"92,1",4,2018
Ulricehamn,Tingsholmsgymnasiets nationella program,33657492,Kommunal,Ulricehamn,"30,3","27,1","89,4","4,0",35,31,"88,6",31,"88,6",4,2018
Umeå,Dragonskolan BA,61622991,Kommunal,Umeå,"4,5","4,0","88,9","0,3",30,30,"100,0",28,"93,3",5,2018
Umeå,Dragonskolan BF,66644568,Kommunal,Umeå,"5,3","4,3","82,6","0,6",29,28,"96,6",25,"86,2",6,2018
Umeå,Dragonskolan EE,93659517,Kommunal,Umeå,"4,7","4,7","99,2","0,5",31,28,"90,3",30,"96,8",5,2018
Umeå,Dragonskolan EK,79309485,Kommunal,Umeå,"15,0","14,5","97,1","2,4",49,47,"95,9",46,"93,9",7,2018
Umeå,Dragonskolan GL,61175914,Kommunal,Umeå,"6,2","4,8","77,2","0,1",18,16,"88,9",16,"88,9",1,2018
Umeå,Dragonskolan HV,73316818,Kommunal,Umeå,"1,9","1,7","90,5","1,4",14,14,"100,0",13,"92,9",3,2018
Umeå,Dragonskolan IN,27859889,Kommunal,Umeå,"1,5","1,5","100,0","0,1",15,15,"100,0",15,"100,0",2,2018
Umeå,Dragonskolan NA,16130958,Kommunal,Umeå,"16,7","16,3","97,6","6,2",44,41,"93,2",41,"93,2",14,2018
Umeå,Dragonskolan RH,29161632,Kommunal,Umeå,"3,9","2,9","74,6","0,2",14,14,"100,0",10,"71,4",2,2018
Umeå,Dragonskolan SA,82195565,Kommunal,Umeå,"14,5","14,4","99,9","2,6",44,43,"97,7",43,"97,7",8,2018
Umeå,Dragonskolan TE,33596572,Kommunal,Umeå,"12,9","12,3","95,5","1,5",40,38,"95,0",37,"92,5",7,2018
Umeå,Dragonskolan VF,45541222,Kommunal,Umeå,"1,1","1,0","90,5","1,0",10,10,"100,0",9,"90,0",1,2018
Umeå,Dragonskolans Elitidrottsgymnasium,77713695,Kommunal,Umeå,"14,4","14,3","99,5","3,9",40,40,"100,0",40,"100,0",9,2018
Umeå,Forslundagymnasiet GY,63451147,Kommunal,Umeå,"4,5","4,5","100,0","1,0",7,7,"100,0",7,"100,0",1,2018
Umeå,Midgårdsskolan ESBIL,51131594,Kommunal,Umeå,"5,1","4,6","90,2","1,3",16,15,"93,8",16,"100,0",4,2018
Umeå,Midgårdsskolan ESDAN,89680395,Kommunal,Umeå,"1,9","1,7","92,7","0,4",15,14,"93,3",14,"93,3",3,2018
Umeå,Midgårdsskolan ESEST,53696633,Kommunal,Umeå,"2,5","2,4","98,0","1,2",10,9,"90,0",9,"90,0",2,2018
Umeå,Midgårdsskolan ESMUS,27440210,Kommunal,Umeå,"19,3","18,1","93,8","3,0",38,34,"89,5",34,"89,5",6,2018
Umeå,Midgårdsskolan ESTEA,62758285,Kommunal,Umeå,"1,4","1,3","93,8","0,9",13,13,"100,0",13,"100,0",4,2018
Umeå,Midgårdsskolan NA,16218090,Kommunal,Umeå,"6,0","5,3","89,6","1,2",13,12,"92,3",13,"100,0",3,2018
Umeå,Midgårdsskolan RL,61197669,Kommunal,Umeå,"0,4","0,4","100,0","1,0",4,4,"100,0",4,"100,0",1,2018
Umeå,Midgårdsskolan SA,64667996,Kommunal,Umeå,"8,7","8,5","97,3","3,3",23,23,"100,0",23,"100,0",5,2018
Umeå,Midgårdsskolan VO,17812651,Kommunal,Umeå,"2,3","2,3","100,0","0,4",12,12,"100,0",12,"100,0",2,2018
Umeå,Minervagymnasium,23544320,Enskild,Minervaskolan i Umeå AB,"27,9","25,9","93,0","6,0",33,30,"90,9",32,"97,0",6,2018
Umeå,NTI Gymnasiet Umeå,57668673,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"8,2","4,5","55,0","1,0",12,7,"58,3",7,"58,3",1,2018
Umeå,Thoren Business School Umeå,69040241,Enskild,Thorengruppen AB,"4,1","3,1","74,3","0,6",10,8,"80,0",8,"80,0",2,2018
Umeå,Umeå Internationella Gymnasium,63993414,Enskild,Folkuniversitetet Uppdrag Norr Aktiebolag,"6,7","5,3","78,4",.,12,10,"83,3",9,"75,0",.,2018
Umeå,Yrkesgymnasiet Umeå,91905819,Enskild,Thorengruppen AB,"1,9","1,3","66,3",.,5,4,"80,0",4,"80,0",.,2018
Upplands Väsby,Väsby Nya Gymnasium,20855811,Kommunal,Upplands Väsby,"24,7","20,1","81,7","4,0",35,29,"82,9",29,"82,9",4,2018
Upplands Väsby,Väsby Yrkesgymnasium (f.d. Peabskolan),54882637,Enskild,Energy Maintenance Sweden AB,"4,7","2,2","46,8","1,0",6,4,"66,7",3,"50,0",1,2018
Upplands-Bro,Upplands-Brogymnasiet,53923398,Kommunal,Upplands-Bro,"39,4","31,1","78,7","7,0",45,38,"84,4",34,"75,6",7,2018
Uppsala,Ansgargymnasiet,74560191,Enskild,Ansgarskolorna AB,"9,4","7,6","80,3","0,8",14,12,"85,7",11,"78,6",1,2018
Uppsala,Celsiusskolan,47844862,Kommunal,Uppsala,"35,7","33,4","93,4","4,3",43,42,"97,7",40,"93,0",5,2018
Uppsala,CULTUS Gymnasieskola,22239675,Enskild,Victum Utveckling AB,"3,1","1,9","60,3","1,0",6,3,"50,0",3,"50,0",1,2018
Uppsala,Fyrisskolan,72984079,Kommunal,Uppsala,"19,3","17,3","89,6","3,2",26,24,"92,3",24,"92,3",5,2018
Uppsala,Grillska Gymnasiet Uppsala,36480690,Enskild,Stadsmissionens Skolstiftelse,"12,1","8,0","65,7","1,6",21,15,"71,4",14,"66,7",2,2018
Uppsala,Hagströmska gymnasiet Uppsala,24787883,Enskild,Hagströmska Gymnasiet AB,"2,6","1,5","59,1",.,5,4,"80,0",3,"60,0",.,2018
Uppsala,Internationella Gymnasiet,32995170,Enskild,Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet,"12,5","10,0","79,8","1,5",19,17,"89,5",15,"78,9",2,2018
Uppsala,JENSEN Gymnasium Uppsala,61674097,Enskild,Jensen Education College AB,"16,5","15,3","92,7","4,0",21,19,"90,5",19,"90,5",4,2018
Uppsala,Katedralskolan,32550660,Kommunal,Uppsala,"58,3","54,4","93,4","3,3",70,68,"97,1",67,"95,7",4,2018
Uppsala,Kunskapsgymnasiet Uppsala,93488613,Enskild,Kunskapsskolan i Sverige Aktiebolag,"11,6","8,9","77,0","1,8",15,10,"66,7",10,"66,7",2,2018
Uppsala,Linnégymnasiet,45600034,Kommunal,Uppsala,"8,7","5,4","61,9","0,8",14,10,"71,4",7,"50,0",1,2018
Uppsala,Lundellska skolan,59599256,Kommunal,Uppsala,"47,6","40,4","84,8","4,5",62,53,"85,5",50,"80,6",5,2018
Uppsala,Magelungens Gymnasium Uppsala,45466628,Enskild,Magelungen Utveckling AB,"3,2","2,8","88,1",.,7,7,"100,0",6,"85,7",.,2018
Uppsala,NTI Gymnasiet Uppsala,52048443,Enskild,IT Gymnasiet Sverige AB,"18,0","11,7","65,3","3,0",24,17,"70,8",16,"66,7",3,2018
Uppsala,Praktiska Uppsala,69865450,Enskild,Praktiska Sverige AB,"6,1","3,3","54,1","1,0",8,7,"87,5",4,"50,0",1,2018
Uppsala,Realgymnasiet Uppsala,31112935,Enskild,Lärande i Sverige AB,"3,9","3,5","88,8",.,7,6,"85,7",5,"71,4",.,2018
Uppsala,Rosendalsgymnasiet,26957025,Kommunal,Uppsala,"39,4","38,6","98,0","6,0",60,58,"96,7",58,"96,7",7,2018
Uppsala,Thoren Business School Uppsala,90509211,Enskild,Thorengruppen AB,"9,6","7,3","76,0","4,0",11,10,"90,9",9,"81,8",4,2018
Uppsala,Uppsala estetiska gymnasium,43277545,Kommunal,Uppsala,"9,4","8,5","89,9","2,7",14,12,"85,7",11,"78,6",3,2018
Uppsala,Uppsala yrkesgymnasium Ekeby,37316242,Kommunal,Uppsala,"9,3","8,5","91,6","1,7",15,14,"93,3",13,"86,7",3,2018
Uppsala,Uppsala yrkesgymnasium Jälla,20173336,Kommunal,Uppsala,"12,3","8,7","71,1","2,8",20,17,"85,0",15,"75,0",3,2018
Uppsala,Yrkesgymnasiet Uppsala,49872493,Enskild,Thorengruppen AB,"4,8","3,5","73,8","1,0",5,5,"100,0",4,"80,0",1,2018
Uppsala,Yrkesplugget Uppsala,39147056,Enskild,Yrkesplugget i Sverige AB,"5,2","4,8","92,3","1,0",6,4,"66,7",5,"83,3",1,2018
Uppvidinge,Uppvidinge gymnasieskola,11953769,Kommunal,Uppvidinge,"4,5","1,5","33,2","0,2",12,7,"58,3",5,"41,7",1,2018
Vaggeryd,Fenix kunskapscentrum/gymn,50393060,Kommunal,Vaggeryd,"16,5","9,0","54,3","2,0",25,20,"80,0",15,"60,0",2,2018
Vallentuna,Vallentuna gymnasium,85788659,Kommunal,Vallentuna,"11,3","8,3","73,0","3,2",19,16,"84,2",16,"84,2",4,2018
Vara,Academy of Music and Business Vara,54382141,Enskild,Academy of Music and Business Education Vara AB,"5,2","3,5","68,1",.,8,6,"75,0",6,"75,0",.,2018
Vara,Lagmansgymnasiet,59521477,Kommunal,Vara,"16,7","15,2","91,0","3,0",25,18,"72,0",20,"80,0",3,2018
Varberg,Drottning Blankas Gymnasieskola Varberg,92442684,Enskild,Drottning Blankas Gymnasieskola AB,"10,2","8,0","78,1","2,0",13,11,"84,6",9,"69,2",2,2018
Varberg,LBS Ljud & Bildskolan Varberg,66095163,Enskild,Ljud & Bildskolan Lbs AB,"5,4","2,3","43,2","2,0",8,5,"62,5",4,"50,0",2,2018
Varberg,Munkagårdsgymnasiet,38544187,Landsting,Hallands Läns Landsting,"12,5","12,1","96,8","4,8",14,13,"92,9",13,"92,9",5,2018
Varberg,Peder Skrivares skola Enhet 1,54599691,Kommunal,Varberg,"24,5","23,6","96,3","3,9",29,28,"96,6",29,"100,0",4,2018
