skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Solna,Tallbackaskolan,Kommunal,Solna,73581523,"2,31",0,51,67,82,-16,218,239,-20,2017
Solna,Ulriksdalsskolan,Kommunal,Solna,46706680,"2,26",2,64,73,79,-6,232,227,5,2017
Solna,Vittra Frösunda,Enskild,Vittraskolorna AB,48760074,"2,31",0,51,84,82,1,269,239,31,2017
Solna,Ängkärrskolan i Solna,Enskild,Stiftelsen Nya Ängkärrsskolan,98515782,"2,24",0,56,53,80,-27,177,232,-55,2017
Sorsele,Vindelälvsskolan 7-9,Kommunal,Sorsele,94589976,"1,95",15,53,71,60,10,216,196,20,2017
Sotenäs,Sotenässkolan,Kommunal,Sotenäs,78294346,"2,12",20,55,67,62,5,198,199,-2,2017
Staffanstorp,Baldersskolan,Kommunal,Staffanstorp,86546038,"2,01",0,51,76,73,3,222,219,3,2017
Staffanstorp,Hagalidskolan,Kommunal,Staffanstorp,28784410,"2,36",2,62,80,82,-3,228,235,-8,2017
Staffanstorp,Hjärupslundsskolan,Kommunal,Staffanstorp,46191968,"2,54",0,48,91,90,1,259,255,5,2017
Stenungsund,Kristinedalskolan,Kommunal,Stenungsund,36819548,"2,08",12,49,66,66,0,211,209,2,2017
Stenungsund,Stenungskolan,Kommunal,Stenungsund,30707344,"2,26",13,57,66,71,-5,204,216,-12,2017
Stenungsund,Stenungsunds Montessoriskola,Enskild,Stenungsunds Montessori Ekonomiska Förening,38786895,"2,61",0,33,67,92,-26,218,265,-47,2017
Stenungsund,Stora Högaskolan 7-9,Kommunal,Stenungsund,21617136,"2,52",5,44,89,85,4,241,249,-7,2017
Stockholm,Abrahamsbergsskolan,Kommunal,Stockholm,44673074,"2,59",0,51,97,91,5,285,257,27,2017
Stockholm,Adolf Fredriks musikklasser,Kommunal,Stockholm,99648792,"2,82",5,41,95,95,0,287,271,16,2017
Stockholm,Akalla grundskola F-9,Kommunal,Stockholm,37796564,"2,01",8,55,76,67,9,232,207,25,2017
Stockholm,Al-Azharskolan,Enskild,Al-Azhar Stiftelsen,90711097,"1,91",0,45,76,70,6,243,214,29,2017
Stockholm,Almaskolan,Enskild,Almaskolan AB,14945659,"2,41",0,66,97,85,12,249,239,10,2017
Stockholm,Alviksskolan,Kommunal,Stockholm,72627865,"2,36",18,71,79,70,8,237,212,25,2017
Stockholm,Alzahraa Akademi,Enskild,Al-Zahraa Akademi AB,77656740,"1,65",19,52,48,47,0,192,170,22,2017
Stockholm,Aspuddens skola,Kommunal,Stockholm,72672270,"2,37",6,57,88,80,8,247,233,14,2017
Stockholm,Bagarmossens skola,Kommunal,Stockholm,13679897,"2,2",13,70,71,69,2,218,208,9,2017
Stockholm,Björkhagens skola,Kommunal,Stockholm,43088454,"2,48",6,55,85,84,2,238,241,-3,2017
Stockholm,Blommensbergsskolan,Kommunal,Stockholm,82140090,"2,51",7,56,81,83,-3,249,241,8,2017
Stockholm,Bredängsskolan,Kommunal,Stockholm,14121892,"1,81",29,56,69,45,24,204,167,36,2017
Stockholm,Bäckahagens skola,Kommunal,Stockholm,20683111,"1,9",22,60,60,53,7,202,180,22,2017
Stockholm,Campus Manilla,Enskild,Campus Manilla Utbildning AB,29371242,"2,83",0,52,100,99,1,305,273,32,2017
Stockholm,Carlssons skola,Enskild,Föreningen För Carlssons Skola,35547286,"2,72",0,55,98,95,3,292,264,28,2017
Stockholm,Djurgårdens Waldorfskola,Enskild,Djurgårdens Waldorfskoleförening,84585645,"2,45",5,55,85,83,2,242,240,2,2017
Stockholm,Enbacksskolan,Kommunal,Stockholm,43632318,"1,61",12,49,83,51,32,232,177,55,2017
Stockholm,Engelbrektsskolan,Kommunal,Stockholm,87521048,"2,51",8,58,85,83,2,257,239,17,2017
Stockholm,Engelska Skolan i Bromma,Enskild,Internationella Engelska Skolan i Sverige AB,90732940,"2,74",0,48,97,96,1,307,268,38,2017
Stockholm,Engelska Skolan i Enskede gr,Enskild,Internationella Engelska Skolan i Sverige AB,38935587,"2,46",0,44,96,87,8,279,251,28,2017
Stockholm,Engelska skolan i Hässelby,Enskild,Internationella Engelska Skolan i Sverige AB,74482611,"2,5",2,39,92,87,5,286,253,33,2017
Stockholm,Enskede skola,Kommunal,Stockholm,72248694,"2,53",0,48,93,89,4,263,254,9,2017
Stockholm,"Enskilda gymnasiet, gr",Enskild,Enskilda Gymnasiet,92750123,"2,79",0,42,97,98,-1,305,274,31,2017
Stockholm,Eriksdalsskolan,Kommunal,Stockholm,59249600,"2,44",13,50,72,77,-5,225,231,-6,2017
Stockholm,Estniska Skolan i Stockholm,Enskild,Estniska Skolan i Stockholm,34540901,"2,67",6,50,89,90,-1,278,256,22,2017
Stockholm,Europaskolan i Vasastan,Enskild,AB Parts & Paomees,52965560,"2,79",0,45,95,98,-3,314,273,41,2017
Stockholm,Europaskolan Södermalm,Enskild,AB Parts & Paomees,79969356,"2,63",3,53,90,91,-1,285,256,28,2017
Stockholm,Farsta grundskola,Kommunal,Stockholm,38758770,"2,04",37,57,51,46,5,199,172,28,2017
Stockholm,Franska Skolan/Ecole francaise,Enskild,Stiftelsen Franska Skolan,42328518,"2,73",1,28,97,96,1,292,274,18,2017
Stockholm,Fredrikshovs slotts skola,Enskild,Stiftelsen Carpe Diem,64065082,"2,62",3,45,100,90,10,305,258,47,2017
Stockholm,Fruängens skola,Kommunal,Stockholm,19353396,"2,1",21,62,69,60,9,212,193,19,2017
Stockholm,Fryshuset Grundskola Västra,Enskild,Stiftelsen Fryshuset,69004747,"1,83",10,31,24,60,-36,158,201,-43,2017
Stockholm,"Fryshusets grundskola, Sthlm",Enskild,Stiftelsen Fryshuset,19657993,"2,13",1,42,49,76,-26,207,228,-21,2017
Stockholm,Grimstaskolan,Kommunal,Stockholm,51341279,"2,01",17,53,69,61,8,214,197,18,2017
Stockholm,Grundskolan Metapontum,Enskild,Metapontum AB,90850620,"2,56",6,47,100,86,14,285,249,35,2017
Stockholm,Gubbängsskolan,Kommunal,Stockholm,93412255,"2,21",11,62,72,71,1,220,214,6,2017
Stockholm,Gärdesskolan,Kommunal,Stockholm,41176931,"2,62",4,40,89,90,0,267,258,9,2017
Stockholm,Hagsätraskolan,Kommunal,Stockholm,82110758,"1,89",18,61,47,56,-9,198,184,13,2017
Stockholm,Hjulsta grundskola F-9,Kommunal,Stockholm,69266159,"1,79",35,56,21,40,-19,127,158,-30,2017
Stockholm,Husbygårdsskolan F-9,Kommunal,Stockholm,42149666,"1,71",32,62,43,39,4,169,154,15,2017
Stockholm,Hässelby Villastads skola,Kommunal,Stockholm,86597125,"2,47",5,59,86,84,2,244,240,4,2017
Stockholm,Hässelbygårdsskolan,Kommunal,Stockholm,87838841,"1,82",21,55,54,51,2,210,178,32,2017
Stockholm,Högalidsskolan,Kommunal,Stockholm,24716970,"2,49",16,53,77,76,1,234,230,4,2017
Stockholm,Höglandsskolan,Kommunal,Stockholm,36281817,"2,78",13,51,86,88,-2,296,254,42,2017
Stockholm,Hökarängsskolan,Kommunal,Stockholm,57184925,"2,01",12,57,70,64,5,227,202,26,2017
Stockholm,Internationella Engelska Skolan Kista,Enskild,Internationella Engelska Skolan i Sverige AB,82982309,"2,36",10,45,76,77,-1,270,231,38,2017
Stockholm,Internationella Engelska Skolan Liljeholmen,Enskild,Internationella Engelska Skolan i Sverige AB,72624886,"2,61",3,50,93,90,4,282,255,27,2017
Stockholm,Internationella Engelska Skolan Skärholmen,Enskild,Internationella Engelska Skolan i Sverige AB,72066571,"2,22",3,54,64,77,-13,260,228,32,2017
Stockholm,JENSEN grundskola Södermalm Sthlm,Enskild,Jensen Education College AB,57317316,"2,18",0,60,87,78,8,252,227,25,2017
Stockholm,JENSEN grundskola Vasastan Sthlm,Enskild,Jensen Education College AB,87377212,"2,3",11,48,77,74,3,249,225,23,2017
Stockholm,Johan Skytteskolan,Kommunal,Stockholm,97683561,"2,58",2,57,90,90,1,264,252,12,2017
Stockholm,Katarina Norra skola,Kommunal,Stockholm,23617768,"2,68",3,53,87,92,-6,251,259,-8,2017
Stockholm,Kista grundskola,Kommunal,Stockholm,22513261,"1,95",19,48,50,57,-7,183,192,-9,2017
Stockholm,Kista International School,Enskild,Al-Kowneyn Utbildning Centrum,37556682,"1,52",13,48,61,48,13,253,171,82,2017
Stockholm,"Kristofferskolan, gr",Enskild,Stiftelsen Kristofferskolan,98760751,"2,51",0,48,94,89,6,271,253,18,2017
Stockholm,Kulturama gr. Hammarby Sjöstad,Enskild,Medborgarskolan Stockholmsregionen,23066257,"2,54",2,23,90,89,1,274,263,12,2017
Stockholm,Kulturskolan Raketen,Enskild,Kulturskolan Raketen AB,24172067,"2,83",0,50,96,99,-3,266,274,-8,2017
Stockholm,Kungliga Svenska Balettskolan,Kommunal,Stockholm,63321041,"2,61",0,13,87,93,-6,291,273,18,2017
Stockholm,Kungsholmens grundskola,Kommunal,Stockholm,29410344,"2,34",9,53,89,77,12,255,229,27,2017
Stockholm,Kunskapsskolan Enskede,Enskild,Kunskapsskolan i Sverige Aktiebolag,16426165,"2,49",0,43,96,88,8,268,253,15,2017
Stockholm,Kunskapsskolan Fruängen,Enskild,Kunskapsskolan i Sverige Aktiebolag,63954028,"2,45",0,43,90,87,3,262,251,11,2017
Stockholm,Kunskapsskolan Spånga,Enskild,Kunskapsskolan i Sverige Aktiebolag,46796995,"2,44",0,43,96,87,9,259,250,9,2017
Stockholm,Kunskapsskolan Tyresö,Enskild,Kunskapsskolan i Sverige Aktiebolag,81266343,"2,46",0,52,94,87,7,273,248,25,2017
Stockholm,Lillholmsskolan,Kommunal,Stockholm,46581319,"1,83",19,56,67,53,14,209,181,28,2017
Stockholm,Maria Elementarskola,Enskild,Stiftelsen Maria Elementarskola,73893187,"2,69",0,57,90,94,-4,282,262,20,2017
Stockholm,Mariaskolan,Kommunal,Stockholm,69895255,"2,63",9,48,87,86,0,249,250,-1,2017
Stockholm,Martinskolan Söders waldorfsk,Enskild,Stiftelsen Martinskolan Söders Waldorfskola,82854505,"2,64",0,60,84,93,-9,244,257,-13,2017
Stockholm,Matteusskolan,Kommunal,Stockholm,16348406,"2,41",6,54,82,81,1,261,236,25,2017
Stockholm,Musikskolan Lilla Akademien,Enskild,Musikskolan Lilla Akademien AB,36066067,"2,85",7,53,93,95,-1,302,266,36,2017
Stockholm,Mälarhöjdens skola,Kommunal,Stockholm,46165232,"2,67",5,53,92,90,2,269,255,14,2017
Stockholm,Nya Elementar,Kommunal,Stockholm,83828066,"2,63",3,52,91,90,1,274,256,18,2017
Stockholm,Pops Academy,Enskild,Johan Sjölin Education AB,11018018,"2,57",0,44,100,91,9,295,259,36,2017
Stockholm,Primaskolan Farsta,Enskild,Primaskolan i Sverige AB,26568390,2,0,52,69,73,-4,216,218,-1,2017
Stockholm,Raoul Wallenbergskolan Bromma,Enskild,Raoul Wallenbergskolorna AB,50848996,"2,21",0,57,78,79,-2,255,230,26,2017
Stockholm,Rinkebyskolan,Kommunal,Stockholm,37416253,"1,57",16,55,26,47,-22,155,168,-13,2017
Stockholm,Rålambshovsskolan,Kommunal,Stockholm,61686233,"2,62",7,56,85,87,-3,257,249,8,2017
Stockholm,Rödabergsskolan,Kommunal,Stockholm,97686250,"2,81",17,51,80,86,-6,271,251,20,2017
Stockholm,Sjöstadsskolan,Kommunal,Stockholm,15331669,"2,53",11,64,82,81,1,235,234,1,2017
Stockholm,Sjöängsskolan,Kommunal,Stockholm,13124830,"2,23",10,57,71,73,-2,226,219,7,2017
Stockholm,Skarpatorpsskolan,Kommunal,Stockholm,82075850,"1,88",21,66,52,53,-1,185,178,7,2017
Stockholm,Skarpnäcks skola,Kommunal,Stockholm,53075005,"2,53",15,49,81,79,2,242,236,7,2017
Stockholm,Smedshagsskolan,Kommunal,Stockholm,50060022,"2,06",17,51,34,62,-28,183,200,-18,2017
Stockholm,Snitz Grundskola Odenplan,Enskild,Pps Power Planning System Aktiebolag,57510246,"2,2",0,50,40,79,-39,185,232,-47,2017
Stockholm,Sofia skola,Kommunal,Stockholm,45436515,"2,54",8,46,83,84,-1,248,247,1,2017
Stockholm,Spånga grundskola,Kommunal,Stockholm,17640364,"2,53",7,57,87,84,3,253,242,10,2017
Stockholm,S:t Eriks Katolska Skola,Enskild,Stiftelsen S:T Eriks Katolska Skola,94943347,"2,2",4,48,65,76,-10,229,227,3,2017
Stockholm,Sthlms Int. Montessoriskola,Enskild,International Montessori School Sweden AB,45553352,"2,65",0,44,96,93,3,279,264,16,2017
Stockholm,Sturebyskolan,Kommunal,Stockholm,91816093,"2,46",9,61,83,80,2,258,233,25,2017
Stockholm,Sundbyskolan,Kommunal,Stockholm,44046131,"2,39",11,71,71,77,-5,235,223,12,2017
Stockholm,Sverigefinska skolan Sthlm,Enskild,Sverigefinska skolan i Stockholm AB,78508835,"2,54",13,48,83,81,2,268,240,29,2017
Stockholm,Sätraskolan,Kommunal,Stockholm,21724208,"1,99",19,49,71,59,13,224,195,29,2017
Stockholm,Södermalmskyrkans Kristna sk.,Enskild,Södermalmskyrkan,14472068,"2,39",0,43,93,85,7,263,247,16,2017
Stockholm,Södermalmsskolan,Kommunal,Stockholm,75614609,"2,54",7,59,80,84,-4,241,242,-1,2017
Stockholm,Södra Ängby skola,Kommunal,Stockholm,88795871,"2,41",8,57,81,80,1,245,234,11,2017
Stockholm,Thea Privata Grundskola Kungsholmen,Enskild,Theducation AB,87999453,"2,16",0,22,84,78,6,259,240,19,2017
Stockholm,Thea Privata Grundskola Södermalm,Enskild,Theducation AB,53398338,"2,37",2,41,76,83,-7,239,244,-5,2017
Stockholm,Tornadoskolan AB,Enskild,Tornadoskolan AB,29796042,"2,31",0,50,88,83,5,279,239,40,2017
Stockholm,Trollbodaskolan,Kommunal,Stockholm,89605548,"2,3",5,45,87,78,9,257,234,24,2017
Stockholm,Vasa Real,Kommunal,Stockholm,52863414,"2,65",4,54,91,91,0,266,256,10,2017
Stockholm,Viktor Rydbergs skola Vasastan,Enskild,Stiftelsen Viktor Rydbergs Skola,86758230,"2,59",0,50,99,91,8,258,258,0,2017
Stockholm,Vinsta grundskola västra,Kommunal,Stockholm,97400863,"2,16",6,49,70,73,-3,243,222,21,2017
Stockholm,Vittra Sjöstaden,Enskild,Vittraskolorna AB,28778917,"2,6",0,50,90,92,-2,250,258,-8,2017
Stockholm,Vittra Södermalm,Enskild,Vittraskolorna AB,59900714,"2,36",0,41,86,84,2,235,246,-11,2017
Stockholm,Vittra Telefonplan,Enskild,Vittraskolorna AB,67662754,"2,35",0,43,96,84,12,258,244,14,2017
Stockholm,Vällingbyskolan,Kommunal,Stockholm,36031993,"2,32",5,54,79,79,-1,235,232,3,2017
Stockholm,Västbergaskolan,Enskild,Västbergaskolan AB,64736967,"2,44",0,57,94,86,7,257,245,12,2017
Stockholm,Västerholms friskola,Enskild,Västerholms Friskola AB,35890890,"1,87",13,47,52,59,-7,219,194,25,2017
Stockholm,Årstaskolan,Kommunal,Stockholm,48328583,"2,19",14,55,71,69,3,206,212,-6,2017
Stockholm,Åsö grundskola,Kommunal,Stockholm,94864296,"2,48",8,55,77,82,-5,233,239,-5,2017
Stockholm,Äppelviksskolan,Kommunal,Stockholm,15594566,"2,75",7,52,92,91,1,284,259,25,2017
Storfors,Lundsbergs grundskola,Enskild,Stiftelsen Lundsbergs Skola,26377128,"2,5",11,50,100,80,20,262,238,24,2017
Storfors,Vargbroskolan,Kommunal,Storfors,24306424,"1,98",15,45,85,61,24,220,200,19,2017
Strängnäs,Europaskolan Rogge,Enskild,Europaskolan Grundskola AB,31980822,"2,51",1,44,79,88,-9,250,253,-3,2017
Strängnäs,Friskolan Asken,Enskild,Friskolan Asken Aktiebolag,63423770,"2,54",2,53,92,88,4,263,251,12,2017
Strängnäs,Gripsholmsskolan,Enskild,Gripsholmsskolan AB,65507647,"2,31",0,38,100,83,17,265,244,21,2017
Strängnäs,Karinslundsskolan,Kommunal,Strängnäs,14184478,"2,02",7,53,50,68,-18,193,210,-17,2017
Strängnäs,Mariefreds skola,Kommunal,Strängnäs,64620570,"2,43",0,43,77,86,-9,226,250,-24,2017
Strängnäs,Paulinska skolan,Kommunal,Strängnäs,21086074,"1,95",15,64,64,60,3,195,192,3,2017
Strängnäs,Stallarholmsskolan,Kommunal,Strängnäs,42957784,"2,16",9,49,72,71,1,227,219,8,2017
Strängnäs,Strängnäs Montessoriskola,Enskild,Strängnäs Montessoriskola Ekonomisk Förening,30181143,"2,58",3,28,97,89,8,256,261,-5,2017
Strängnäs,Åkerskolan,Kommunal,Strängnäs,74265915,"2,02",3,52,68,71,-3,208,215,-7,2017
Strömstad,Strömstiernaskolan,Kommunal,Strömstad,47464666,"2,01",7,54,68,67,1,223,208,15,2017
Strömsund,Grevåkerskolan Hammerdal,Kommunal,Strömsund,54719506,"2,25",5,45,91,77,14,232,231,1,2017
Strömsund,Vattudalsskolan,Kommunal,Strömsund,71396086,"2,25",9,46,67,74,-7,202,225,-24,2017
Sundbyberg,Grönkullaskolan,Kommunal,Sundbyberg,93968806,"1,97",40,47,30,42,-12,163,166,-4,2017
Sundbyberg,Kulturama Grundsk. Sundbyberg,Enskild,Medborgarskolan Stockholmsregionen,37112288,"2,55",0,23,81,91,-9,251,265,-14,2017
Sundbyberg,Vittra Brotorp,Enskild,Vittraskolorna AB,43138370,"1,94",0,59,94,71,24,268,211,57,2017
Sundbyberg,Älvkvarnsskolan,Enskild,Pysslingen Förskolor Och Skolor AB,67788311,"2,32",0,67,78,82,-5,238,233,5,2017
Sundbyberg,Ängskolan 7-9,Kommunal,Sundbyberg,65775192,"2,32",8,53,72,76,-5,244,228,16,2017
Sundsvall,Bergsåkers skola,Kommunal,Sundsvall,90847895,"2,31",5,45,81,79,2,220,235,-15,2017
Sundsvall,Engelska Skolan i Sundsvall,Enskild,Internationella Engelska Skolan i Sverige AB,54802332,"2,58",0,50,97,91,6,273,257,16,2017
Sundsvall,Hagaskolan 2,Kommunal,Sundsvall,92913189,"2,22",10,45,59,72,-13,193,222,-29,2017
Sundsvall,Heliås Lärcentrum AB,Enskild,Heliås Lärcentrum AB,21250086,"2,56",0,33,96,91,6,264,262,2,2017
Sundsvall,Höglundaskolan,Kommunal,Sundsvall,51877656,"2,12",16,57,57,65,-8,201,204,-3,2017
Sundsvall,Kristna skolan Oasen,Enskild,Kristna Skolan Oasen Ideella Förening,38897013,"2,15",0,53,71,77,-7,243,227,16,2017
Sundsvall,Kunskapsakademin,Enskild,Utbildningsföretaget Scandiacus AB,57722644,"2,44",0,49,89,86,3,226,248,-22,2017
Sundsvall,Lidens skola,Kommunal,Sundsvall,64029211,"2,09",7,60,77,70,6,222,212,10,2017
Sundsvall,Matfors skola,Kommunal,Sundsvall,37299127,"2,37",1,48,80,83,-3,231,242,-11,2017
Sundsvall,Mimerskolan,Enskild,Föreningen Mimers Brunn,10023937,"2,73",0,57,98,96,3,263,264,-1,2017
Sundsvall,Nivrenaskolan,Kommunal,Sundsvall,55740795,"2,14",13,58,61,67,-6,186,208,-22,2017
Sundsvall,Njurunda Friskola,Enskild,Njurunda friskola AB,65125762,"2,45",0,60,90,87,3,232,245,-12,2017
Sundsvall,"Prolympia, Sundsvall",Enskild,Ulno AB,18952472,"2,17",0,59,84,78,6,226,226,-1,2017
Sundsvall,Stöde skola,Kommunal,Sundsvall,11181258,"2,16",7,60,77,73,4,220,217,3,2017
Sundsvall,Sundsvalls Montessoriskola,Kommunal,Sundsvall,78495763,"2,61",0,50,79,92,-13,233,259,-26,2017
Sundsvall,Vibackeskolan 7-9,Kommunal,Sundsvall,64221308,"2,38",5,61,59,81,-22,197,233,-37,2017
Sunne,Fryxellska skolan,Kommunal,Sunne,25636648,"2,19",12,54,63,69,-7,207,214,-7,2017
Surahammar,Hammarskolan,Kommunal,Surahammar,74582871,"2,07",3,53,72,73,0,215,218,-3,2017
Svalöv,Linåkerskolan,Kommunal,Svalöv,44263951,"2,13",25,53,63,59,4,201,195,5,2017
Svalöv,Svalövs Montessoriskola,Enskild,Svalövs Montessori Ekonomisk förening,58981647,"2,37",0,44,74,84,-10,229,245,-16,2017
Svedala,Klågerupskolan 6-9,Kommunal,Svedala,51392146,"2,34",0,53,89,83,6,241,240,0,2017
Svedala,Naverlönnskolan 1-2,Kommunal,Svedala,65569784,"2,26",4,55,93,78,15,246,229,16,2017
Svedala,Naverlönnskolan 3-5,Kommunal,Svedala,40067679,"2,31",6,48,81,78,3,226,233,-7,2017
Svedala,Spångholmsskolan,Kommunal,Svedala,83516023,"2,36",0,51,85,84,1,233,242,-9,2017
Svenljunga,"Mogaskolan, 7-9",Kommunal,Svenljunga,35242545,"2,07",18,59,54,62,-8,193,197,-4,2017
Säffle,Tegnérskolan,Kommunal,Säffle,40517936,"2,19",22,49,64,63,1,207,204,3,2017
Säter,Klockarskolan,Kommunal,Säter,60111640,"2,14",6,61,74,73,1,209,217,-8,2017
Sävsjö,Hofgårdsskolan,Kommunal,Sävsjö,59983229,"2,04",19,54,68,60,8,207,196,11,2017
Sävsjö,Rörviks skola,Kommunal,Sävsjö,74170440,"2,26",4,61,64,78,-14,201,227,-26,2017
Söderhamn,Bergvikskolan,Kommunal,Söderhamn,32721673,"2,17",19,50,65,64,1,196,206,-10,2017
Söderhamn,Norrtullskolan C,Kommunal,Söderhamn,35139330,"2,21",17,59,77,67,10,216,208,8,2017
Söderhamn,Stenbergaskolan,Kommunal,Söderhamn,26147333,"1,97",18,66,58,58,0,192,187,4,2017
Söderhamn,Vågbroskolan B,Kommunal,Söderhamn,42162288,"2,23",23,60,70,63,7,209,201,8,2017
Söderköping,Ramunderskolan,Kommunal,Söderköping,99361107,"2,24",11,54,74,72,2,214,218,-4,2017
Söderköping,Söderköpings Waldorfskola,Enskild,Stiftelsen Söderköpings Waldorfskola,70789823,"2,54",0,13,80,90,-10,240,268,-28,2017
Södertälje,Blombackaskolan,Kommunal,Södertälje,34148887,"1,9",29,53,65,48,17,221,174,47,2017
Södertälje,Brunnsängskolan,Kommunal,Södertälje,60570294,"2,03",4,51,76,71,5,227,216,11,2017
Södertälje,Hovsjöskolan,Kommunal,Södertälje,82137009,"1,76",15,55,60,54,6,206,182,24,2017
Södertälje,Hölöskolan,Kommunal,Södertälje,79466321,"2,08",0,56,81,75,5,224,222,2,2017
Södertälje,Igelsta grundskola,Kommunal,Södertälje,75505688,"2,17",33,67,58,53,5,205,181,23,2017
Södertälje,Järna friskola,Enskild,Järna Friskola Aktiebolag,41584790,"2,57",0,48,100,91,9,292,257,35,2017
Södertälje,Järna grundskolor,Kommunal,Södertälje,97655739,"2,09",6,45,72,71,1,217,219,-2,2017
Södertälje,Kringlaskolan,Enskild,Kringlaskolan AB,74489639,"2,18",4,43,79,76,4,223,228,-5,2017
Södertälje,Lina grundskola,Kommunal,Södertälje,62288230,"1,95",34,46,46,46,0,200,174,26,2017
Södertälje,Nyckelskolan,Enskild,Nyckelknippan Förskole Aktiebolag,16068461,"2,38",0,72,100,84,16,268,235,33,2017
Södertälje,Oxbacksskolan,Kommunal,Södertälje,99842607,"2,13",11,44,81,69,12,228,216,12,2017
Södertälje,Pershagenskolan,Kommunal,Södertälje,38653015,"2,24",3,63,68,78,-11,215,226,-12,2017
Södertälje,Ronnaskolan,Kommunal,Södertälje,51210001,"1,87",15,46,61,58,4,211,192,19,2017
Södertälje,Rosenborgskolan,Kommunal,Södertälje,11914814,"2,21",13,45,72,70,2,215,218,-3,2017
Södertälje,Soldalaskolan,Kommunal,Södertälje,40175889,"2,21",9,38,79,73,6,224,226,-2,2017
Södertälje,Södertälje friskola,Enskild,Södertälje Friskola Aktiebolag,38394561,"2,06",7,57,93,69,24,242,210,31,2017
Södertälje,Vittra Östertälje,Enskild,Vittraskolorna AB,12757193,"2,28",0,53,98,81,17,261,236,25,2017
Södertälje,Wasaskolan,Kommunal,Södertälje,56568612,"1,96",13,49,56,62,-7,223,200,23,2017
Södertälje,Örjanskolan grund,Enskild,Föreningen Örjanskolan,10661388,"2,65",0,67,88,93,-5,272,255,16,2017
Sölvesborg,Bokelundsskolan H,Kommunal,Sölvesborg,94309839,"2,19",8,50,75,73,2,222,221,1,2017
Sölvesborg,Mjällby skola H,Kommunal,Sölvesborg,24822447,"2,1",6,51,75,72,4,211,218,-7,2017
Tanum,Hamburgsundskolan 6-9,Kommunal,Tanum,81072495,"2,27",15,52,79,70,9,221,216,5,2017
Tanum,Tanumskolan 7-9,Kommunal,Tanum,74079446,"2,04",11,49,64,66,-2,194,207,-13,2017
Tibro,Nyboskolan arbetslag A,Kommunal,Tibro,97306690,"2,04",27,51,59,54,4,190,187,3,2017
Tibro,Nyboskolan arbetslag B,Kommunal,Tibro,24564454,"2,35",9,52,70,77,-7,223,230,-7,2017
Tidaholm,Forsens grundskola 7-9,Kommunal,Tidaholm,40717964,"2,08",8,60,82,69,12,229,210,19,2017
Tidaholm,Hökensås grundskola 7-9,Kommunal,Tidaholm,42899954,"2,16",4,53,78,75,3,208,223,-15,2017
Tierp,Aspenskolan,Kommunal,Tierp,15416514,"2,01",11,57,55,65,-10,197,203,-5,2017
Tierp,Centralskolan,Kommunal,Tierp,17240817,"2,12",4,46,77,74,3,219,223,-4,2017
Tierp,Ol Andersskolan,Kommunal,Tierp,65153737,"2,15",8,43,90,72,18,226,222,4,2017
Tierp,Örbyhus skola,Kommunal,Tierp,69241995,"2,09",9,63,50,68,-18,173,208,-34,2017
Timrå,Ala skola,Kommunal,Timrå,59092675,"2,29",0,55,91,82,9,230,236,-6,2017
Timrå,Arenaskolan,Kommunal,Timrå,81784662,"2,2",16,58,68,67,2,199,208,-9,2017
Tingsryd,Dackeskolan 4-9,Kommunal,Tingsryd,56361478,"1,99",24,54,57,54,3,186,186,0,2017
Tingsryd,Idekulla skola,Enskild,Idekulla Skola Handelsbolag,66342347,"2,09",3,50,70,73,-3,204,220,-16,2017
Tjörn,Bleketskolan,Kommunal,Tjörn,16656370,"2,26",12,65,74,72,3,223,215,8,2017
Tjörn,Häggvallskolan,Kommunal,Tjörn,23228302,"2,3",6,50,83,78,5,221,231,-10,2017
Tomelilla,Kastanjeskolan,Kommunal,Tomelilla,90360196,"2,04",2,53,58,73,-14,201,218,-16,2017
Torsby,Frykenskolan,Kommunal,Torsby,21568934,"2,14",10,50,83,70,14,236,215,22,2017
Torsby,Kvistbergsskolan,Kommunal,Torsby,83025413,2,22,56,56,56,-1,205,188,17,2017
Torsås,Torskolan H,Kommunal,Torsås,99636909,"2,11",13,51,78,67,11,214,209,5,2017
Tranemo,Tranängskolan 7-9,Kommunal,Tranemo,33759766,"2,1",10,56,63,68,-5,206,210,-5,2017
Tranås,Junkaremålsskolan 7-9,Kommunal,Tranås,18476537,"2,26",7,57,79,76,3,231,225,6,2017
Tranås,Ängarydsskolan,Kommunal,Tranås,10155751,"2,13",19,58,73,62,11,199,200,-1,2017
Trelleborg,Fågelbäcksskolan 6-9,Kommunal,Trelleborg,94965726,"2,11",7,57,81,71,10,239,214,25,2017
Trelleborg,Kunskapsskolan Trelleborg,Enskild,Kunskapsskolan i Sverige Aktiebolag,65892623,"2,42",2,42,83,85,-2,251,247,4,2017
Trelleborg,Liljeborgsskolan 7-9,Kommunal,Trelleborg,42096980,"2,24",9,52,72,74,-2,233,223,10,2017
Trelleborg,Pilevallskolan F-9,Kommunal,Trelleborg,24947938,"1,95",15,61,76,60,16,222,192,30,2017
