skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_huvudman_namn,skolverket_helttj_larare_tcv105,skolverket_helttj_larare_leg_tcv105,skolverket_and_helttj_larare_leg_tcv105,skolverket_helttj_forstelarare_tcv105,skolverket_ant_larare_tcv105,skolverket_ant_larare_pedex_tcv105,skolverket_and_larare_pedex_tcv105,skolverket_ant_behoriga_tcv105,skolverket_and_behoriga_tcv105,skolverket_ant_forstelarare_tcv105,year
Oskarshamn,Oscarsgymnasiet B,81876614,Kommunal,Oskarshamn,"15,5","12,4","80,1","4,4",29,24,"82,8",24,"82,8",5,2016
Oskarshamn,Oscarsgymnasiet C,44963095,Kommunal,Oskarshamn,"1,5","0,3","18,1",.,4,3,"75,0",2,"50,0",0,2016
Oskarshamn,Oscarsgymnasiet D,18711877,Kommunal,Oskarshamn,"14,4","11,2","77,6","0,9",26,23,"88,5",21,"80,8",1,2016
Ovanåker,Voxnadalens gymnasium,67071618,Kommunal,Ovanåker,"18,5","12,6","68,2","2,9",27,26,"96,3",23,"85,2",3,2016
Partille,Partille gymnasium/IM,21862642,Kommunal,Partille,"8,5","3,8","45,3",.,13,10,"76,9",6,"46,2",0,2016
Partille,Partille Gymnasium/Nat. Prg.,61229217,Kommunal,Partille,"11,7","9,0","77,4","2,1",21,17,"81,0",16,"76,2",4,2016
Perstorp,Perstorp Gymnasium,58929357,Enskild,Perstorp Aktiebolag,"6,5","4,9","75,8","1,0",9,9,"100,0",8,"88,9",1,2016
Piteå,Grans naturbruksgymnasium,42517257,Landsting,Norrbottens Läns Landsting,"8,3","8,3","100,0","2,0",10,10,"100,0",10,"100,0",2,2016
Piteå,Strömbacka Frigg,70376604,Kommunal,Piteå,"16,9","14,4","85,1","3,0",26,21,"80,8",21,"80,8",3,2016
Piteå,Strömbacka Hugin,59575030,Kommunal,Piteå,"16,0","14,3","89,2","4,8",25,23,"92,0",21,"84,0",5,2016
Piteå,Strömbacka Magne,93503103,Kommunal,Piteå,"7,5","5,2","68,5","2,0",11,10,"90,9",9,"81,8",2,2016
Piteå,Strömbacka Mjölner,41697930,Kommunal,Piteå,"9,4","7,8","82,8","3,0",13,12,"92,3",12,"92,3",3,2016
Piteå,Strömbacka Munin,28025244,Kommunal,Piteå,"15,4","13,6","88,5","3,7",21,19,"90,5",19,"90,5",4,2016
Robertsfors,Lärcentrum,34838015,Kommunal,Robertsfors,"4,7","1,6","34,9",.,11,9,"81,8",6,"54,5",0,2016
Ronneby,Gymnasieskolan Knut Hahn 1,40338843,Kommunal,Ronneby,"19,4","16,8","86,3","1,6",25,24,"96,0",23,"92,0",2,2016
Ronneby,Gymnasieskolan Knut Hahn 2,77440824,Kommunal,Ronneby,"14,3","12,0","83,8","4,0",18,18,"100,0",16,"88,9",4,2016
Ronneby,Gymnasieskolan Knut Hahn 3,13883567,Kommunal,Ronneby,"0,5","0,4","71,7","1,0",2,1,"50,0",1,"50,0",1,2016
Ronneby,Naturbruksgymnasiet i Blekinge,86896907,Kommunal,Ronneby,"6,7","2,8","41,0","1,0",8,7,"87,5",4,"50,0",1,2016
Rättvik,Stiernhööksgymnasiet,14292382,Kommunal,Rättvik,"26,9","18,9","70,1","4,9",34,33,"97,1",25,"73,5",6,2016
Sala,ABB Industrigymnasium Sala,51981332,Enskild,Industritekniska Gymnasiet Bergslagen AB,"4,2","3,4","82,2","0,7",7,6,"85,7",6,"85,7",1,2016
Sala,Kungsängsgymnasiet,87859089,Kommunal,Sala,"18,2","15,0","82,6","2,9",25,20,"80,0",20,"80,0",3,2016
Sala,Västmanland naturbruksgy. Ösby,54764253,Kommunal,Sala,"4,9","4,7","97,3","1,5",10,10,"100,0",10,"100,0",2,2016
Salem,Rönninge gymnasium,98908403,Kommunal,Salem,"29,1","27,5","94,3","2,5",40,37,"92,5",36,"90,0",3,2016
Sandviken,Bessemerskolan,16493131,Kommunal,Sandviken,"42,9","29,0","67,7","8,3",51,41,"80,4",36,"70,6",9,2016
Sandviken,Bessemerskolan_IM,33528519,Kommunal,Sandviken,"0,4","0,4","100,0","2,0",1,1,"100,0",1,"100,0",2,2016
Sandviken,Göranssonska skolan,41119610,Enskild,Sandvik Utbildningsaktiebolag,"8,1","6,1","75,0","0,9",11,7,"63,6",8,"72,7",1,2016
Sigtuna,Arlandagymnasiet 1,83272868,Kommunal,Sigtuna,"13,4","12,8","95,7","2,4",29,27,"93,1",27,"93,1",5,2016
Sigtuna,Arlandagymnasiet 2,11526364,Kommunal,Sigtuna,"3,3","3,0","92,4","2,8",22,21,"95,5",21,"95,5",6,2016
Sigtuna,Arlandagymnasiet 3,48304166,Kommunal,Sigtuna,"6,7","5,8","86,4","1,8",26,24,"92,3",24,"92,3",4,2016
Sigtuna,Arlandagymnasiet 4,66912789,Kommunal,Sigtuna,"5,9","5,6","95,7","1,0",18,18,"100,0",18,"100,0",2,2016
Sigtuna,Arlandagymnasiet 6,43318533,Kommunal,Sigtuna,"6,6","6,2","93,6","1,4",25,23,"92,0",23,"92,0",3,2016
Sigtuna,Praktiska Märsta,24982097,Enskild,Praktiska Sverige AB,"4,2","3,4","79,4","1,0",7,6,"85,7",5,"71,4",1,2016
Sigtuna,"Sigtunaskolan hum. läroverket, gy",45552626,Enskild,Sigtuna Skolstiftelse,"21,9","15,9","72,6","3,1",37,28,"75,7",26,"70,3",4,2016
Sigtuna,Sveriges Ridgymnasium Sigtuna,97104132,Enskild,Sveriges Ridgymnasium AB,"2,1","1,4","65,4",.,3,2,"66,7",2,"66,7",0,2016
Simrishamn,Nova Academy,16748680,Kommunal,Simrishamn,"8,3","7,4","88,6","1,0",12,10,"83,3",11,"91,7",1,2016
Simrishamn,Österlengymnasiet,68597767,Kommunal,Simrishamn,"4,6","3,6","78,4","1,0",13,12,"92,3",9,"69,2",1,2016
Sjöbo,"Malenagymnasiet, Rektorsområde 1",27964873,Kommunal,Sjöbo,"7,1","3,8","53,2","3,0",8,5,"62,5",6,"75,0",3,2016
Skara,Katedralskolan Skara Ro B,30706655,Kommunal,Skara,"8,4","5,8","68,6","0,3",21,18,"85,7",17,"81,0",1,2016
Skara,Katedralskolan Skara Ro C,65674821,Kommunal,Skara,"17,9","14,2","79,3","3,9",32,29,"90,6",25,"78,1",5,2016
Skara,Katedralskolan Skara Ro D,92332557,Kommunal,Skara,"23,6","14,0","59,1","1,2",41,29,"70,7",28,"68,3",3,2016
Skara,Naturbruksskolan Uddetorp,46332927,Landsting,Västra Götalands Läns Landsting,"3,8","2,8","72,4","0,3",6,5,"83,3",3,"50,0",1,2016
Skellefteå,Anderstorpsgymnasiet,78690637,Kommunal,Skellefteå,"49,8","47,4","95,3","8,2",66,66,"100,0",61,"92,4",9,2016
Skellefteå,Baldergymnasiet,38048202,Kommunal,Skellefteå,"50,4","47,4","94,0","5,6",63,61,"96,8",60,"95,2",6,2016
Skellefteå,Guldstadsgymnasiet i Skellefteå,90990441,Enskild,Honesta Skolutveckling AB,"3,5","1,7","50,1","1,7",7,5,"71,4",3,"42,9",2,2016
Skellefteå,Naturbruksgymnasiet i Burträsk,86319615,Kommunal,Skellefteå,"4,2","1,0","24,1","1,0",5,1,"20,0",1,"20,0",1,2016
Skellefteå,Praktiska Skellefteå,87303004,Enskild,Praktiska Sverige AB,"5,3","1,0","19,0","1,0",7,4,"57,1",1,"14,3",1,2016
Skellefteå,Yrkesgymnasiet Skellefteå,97835550,Enskild,Thorengruppen AB,"6,7","1,0","14,9",.,8,4,"50,0",1,"12,5",0,2016
Skurup,Nils Holgerssongy i Skurup,22446331,Kommunal,Skurup,"10,1","6,7","66,9","1,7",12,11,"91,7",9,"75,0",2,2016
Skövde,IT-Gymnasiet Skövde,26671095,Enskild,IT Gymnasiet Sverige AB,"11,4","6,8","59,4","2,0",17,9,"52,9",9,"52,9",2,2016
Skövde,Kavelbro enhet 876,42911621,Kommunal,Skövde,"4,6","4,1","89,2","2,4",9,8,"88,9",8,"88,9",3,2016
Skövde,Kavelbro enhet 877,40575001,Kommunal,Skövde,"6,4","6,1","96,1","1,2",13,12,"92,3",12,"92,3",2,2016
Skövde,Kavelbro enhet 878,43998440,Kommunal,Skövde,"26,5","4,5","16,8","1,0",33,29,"87,9",9,"27,3",1,2016
Skövde,Lichron Teknikgymnasium Skövde,75027822,Enskild,Lichron Teknik AB,"2,9","2,0","68,3",.,5,4,"80,0",3,"60,0",0,2016
Skövde,Plusgymnasiet i Skövde,26508763,Enskild,Plusgymnasiet AB,"7,0","3,7","52,4","3,0",7,6,"85,7",4,"57,1",3,2016
Skövde,Praktiska Skövde,14504503,Enskild,Praktiska Sverige AB,"4,3","2,3","53,5",.,5,3,"60,0",3,"60,0",0,2016
Skövde,Volvogymnasiet Skövde,21850904,Enskild,Volvo Personvagnar Aktiebolag,"0,5","0,5","100,0",.,1,1,"100,0",1,"100,0",0,2016
Skövde,Västerhöjd enhet 871,65320354,Kommunal,Skövde,"24,6","23,0","93,2","3,2",41,40,"97,6",37,"90,2",5,2016
Skövde,Västerhöjd enhet 872,77544055,Kommunal,Skövde,"14,3","13,6","95,0","2,3",26,24,"92,3",24,"92,3",3,2016
Skövde,Västerhöjd enhet 873,49112879,Kommunal,Skövde,"6,7","5,9","88,1","1,0",14,14,"100,0",13,"92,9",1,2016
Skövde,Västerhöjd enhet 874,30279258,Kommunal,Skövde,"19,4","17,3","89,5","1,4",29,26,"89,7",26,"89,7",2,2016
Skövde,Västerhöjd enhet 875,16198647,Kommunal,Skövde,"9,2","5,8","63,2","0,9",16,13,"81,3",10,"62,5",1,2016
Sollefteå,Sollefteå gymnasium,76903284,Kommunal,Sollefteå,"33,1","24,9","75,1","4,9",36,31,"86,1",28,"77,8",5,2016
Sollentuna,Consensum Gymnasium Sollentuna,68649663,Enskild,Consensum Lund AB,"7,0","5,8","81,7",.,8,8,"100,0",6,"75,0",0,2016
Sollentuna,Häggviks Gymnasium Gymnasieskola,43623146,Enskild,Utvecklingspedagogik Sverige Aktiebolag,"3,7","2,4","64,4",.,5,5,"100,0",5,"100,0",0,2016
Sollentuna,"Mikael Elias Gymnasium, Sollentuna",49141105,Enskild,Mikael Elias Gymnasium AB,"10,3","9,2","88,8","0,8",17,13,"76,5",14,"82,4",1,2016
Sollentuna,NTI-gymnasiet Sollentuna,15870428,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"6,9","5,1","74,2","2,0",9,6,"66,7",7,"77,8",2,2016
Sollentuna,Rudbeck Ekonomiprogrammet,26646080,Kommunal,Sollentuna,"11,8","10,6","89,4","1,0",15,14,"93,3",14,"93,3",1,2016
Sollentuna,Rudbeck El- och energi & Teknikprogrammet,26750052,Kommunal,Sollentuna,"7,9","5,2","65,8","1,0",9,7,"77,8",6,"66,7",1,2016
Sollentuna,Rudbeck Estetiska & Samhällsvetenskapsprogrammet,18974693,Kommunal,Sollentuna,"20,5","19,6","95,7","4,0",24,23,"95,8",23,"95,8",4,2016
Sollentuna,Rudbeck Humanistiska programmet & AST-enheten,26996566,Kommunal,Sollentuna,"32,7","29,9","91,6","2,8",38,36,"94,7",35,"92,1",3,2016
Sollentuna,Rudbeck Introduktionsprogrammen,15832056,Kommunal,Sollentuna,"17,8","9,0","50,7","3,0",18,17,"94,4",12,"66,7",3,2016
Sollentuna,Rudbeck Naturvetenskapsprogrammet,27704246,Kommunal,Sollentuna,"32,9","26,8","81,6","6,0",35,28,"80,0",29,"82,9",6,2016
Sollentuna,Yrkesgymnasiet Sollentuna,81997762,Enskild,Thorengruppen AB,"4,1","0,3","7,8","0,8",5,2,"40,0",1,"20,0",1,2016
Solna,"Ingridskolan, gymnasiet",28967085,Enskild,Ingridskolan AB,"5,4","3,0","55,6",.,8,5,"62,5",5,"62,5",0,2016
Solna,Johan Movingers Gymnasium,69747871,Enskild,Johan Movingers Gymnasium,"5,0","3,4","68,5","1,0",8,6,"75,0",7,"87,5",1,2016
Solna,Peabskolan Solna,70119254,Enskild,Peabskolan AB,"3,8","3,4","89,5","2,0",4,4,"100,0",4,"100,0",2,2016
Solna,Psykologigymnasiet,31151740,Enskild,Psykologigymnasiet Sverige AB,"4,5","2,8","62,6","1,0",11,8,"72,7",7,"63,6",1,2016
Solna,Solna Gymnasium,79346084,Kommunal,Solna,"28,9","27,4","94,6","11,5",37,33,"89,2",37,"100,0",13,2016
Sorsele,Sorsele gymnasieskola,98927766,Kommunal,Sorsele,"0,6","0,0","0,0","0,3",1,1,"100,0",0,"0,0",1,2016
Sotenäs,KC-gymnasiet,19456482,Kommunal,Sotenäs,"2,0","0,0","0,0",.,2,2,"100,0",0,"0,0",0,2016
Staffanstorp,Hvilan Utbildning,34222422,Enskild,Hvilan Utbildning AB,"6,8","5,1","74,9",.,8,8,"100,0",6,"75,0",0,2016
Stenungsund,"Munkeröds utb.c., Stenungsund",84230226,Enskild,Munkeröds Utbildningscenter Aktiebolag,"1,0","0,7","70,0",.,1,1,"100,0",1,"100,0",0,2016
Stenungsund,Nösnäsgymnasiet 1,42060237,Kommunal,Stenungsund,"6,7","4,5","67,4","1,3",26,24,"92,3",20,"76,9",2,2016
Stenungsund,Nösnäsgymnasiet 2,89816391,Kommunal,Stenungsund,"12,1","10,5","86,8","5,1",35,33,"94,3",32,"91,4",6,2016
Stenungsund,Nösnäsgymnasiet 3,14448619,Kommunal,Stenungsund,"15,4","14,8","96,4","3,7",40,37,"92,5",36,"90,0",4,2016
Stenungsund,Nösnäsgymnasiet 4,12546590,Kommunal,Stenungsund,"14,8","14,3","96,2","1,9",36,33,"91,7",33,"91,7",2,2016
Stockholm,Atleticagymnasiet,43565270,Enskild,Atleticagymnasiet AB,"15,3","12,3","80,2",.,22,16,"72,7",17,"77,3",0,2016
Stockholm,Bernadottegymnasiet 77176811,77176811,Kommunal,Stockholm,"15,0","10,2","68,0","2,0",16,13,"81,3",12,"75,0",2,2016
Stockholm,Blackebergs gymnasium 52791537,52791537,Kommunal,Stockholm,"18,5","18,0","97,6","2,0",38,36,"94,7",36,"94,7",4,2016
Stockholm,Blackebergs gymnasium 85152591,85152591,Kommunal,Stockholm,"18,7","17,6","93,9","6,5",30,28,"93,3",28,"93,3",8,2016
Stockholm,Blackebergs gymnasium 85819857,85819857,Kommunal,Stockholm,"12,4","10,1","81,9","2,2",28,25,"89,3",24,"85,7",3,2016
Stockholm,Bromma gymnasium 40600798,40600798,Kommunal,Stockholm,"15,6","14,4","92,3",.,24,20,"83,3",22,"91,7",0,2016
Stockholm,Bromma gymnasium 52942981,52942981,Kommunal,Stockholm,"12,4","10,9","87,9",.,22,17,"77,3",20,"90,9",0,2016
Stockholm,Bromma gymnasium 54117171,54117171,Kommunal,Stockholm,"21,1","18,4","87,2",.,27,24,"88,9",24,"88,9",0,2016
Stockholm,Campus Manilla Gymnasium,48120273,Enskild,Campus Manilla Utbildning AB,"11,0","10,2","92,3",.,17,17,"100,0",17,"100,0",0,2016
Stockholm,Carlgrenska Waldorfgymnasiet,33233228,Enskild,Stockholms Fria Waldorfgymnasium,"2,1","0,7","33,7",.,7,3,"42,9",3,"42,9",0,2016
Stockholm,Cybergymnasiet Stockholm,94167577,Enskild,Cybergymnasiet Stockholm AB,"35,9","32,2","89,6","9,2",46,39,"84,8",42,"91,3",10,2016
Stockholm,Design & Construction College Stockholm,27023528,Enskild,Hermods Design & Construction College AB,"9,8","8,1","82,7","4,0",15,12,"80,0",13,"86,7",4,2016
Stockholm,Didaktus Liljeholmen,53903798,Enskild,Didaktus Skolor AB,"26,4","17,5","66,3","8,0",33,25,"75,8",24,"72,7",8,2016
Stockholm,Distra Bygg Gymnasium Sthlm,85782695,Enskild,Distra Utbildnings Center AB,"4,6","2,3","48,9","1,0",6,4,"66,7",3,"50,0",1,2016
Stockholm,Djurgymnasiet Stockholm,98815582,Enskild,Animallogos AB,"10,1","8,6","85,1","2,6",13,11,"84,6",11,"84,6",3,2016
Stockholm,Drottning Blankas Gymnasieskola Stockholm,97770837,Enskild,Drottning Blankas Gymnasieskola AB,"13,6","10,6","77,9",.,19,15,"78,9",14,"73,7",0,2016
Stockholm,Elektrikergymnasiet,21312503,Enskild,Stockholms El-utbildning AB,"5,1","2,0","39,4",.,6,4,"66,7",2,"33,3",0,2016
Stockholm,"Enskilda gymnasiet, gy",69650864,Enskild,Enskilda Gymnasiet,"16,4","15,0","91,8","2,1",37,34,"91,9",34,"91,9",5,2016
Stockholm,ESS-gymnasiet 59581397,59581397,Kommunal,Stockholm,"21,7","16,7","76,9","1,0",22,22,"100,0",19,"86,4",1,2016
Stockholm,Ess-gymnasiet 76708131,76708131,Kommunal,Stockholm,"1,0","1,0","100,0",.,1,1,"100,0",1,"100,0",0,2016
Stockholm,ESS-gymnasiet 84286715,84286715,Kommunal,Stockholm,"18,2","5,2","28,3","0,5",20,19,"95,0",6,"30,0",1,2016
Stockholm,Framtidsgymnasiet i Stockholm,14926020,Enskild,Framtidsgymnasiet i Göteborg Aktiebolag,"4,0","1,8","46,3",.,6,3,"50,0",3,"50,0",0,2016
Stockholm,Franska Skolan/Ecole francaise Gymnasium,41938272,Enskild,Stiftelsen Franska Skolan,"21,0","19,5","92,8","3,3",34,33,"97,1",31,"91,2",4,2016
Stockholm,Globala gymnasiet 29423248,29423248,Kommunal,Stockholm,"17,7","13,7","77,3","4,0",25,23,"92,0",21,"84,0",4,2016
Stockholm,Globala gymnasiet 76054399,76054399,Kommunal,Stockholm,"12,6","11,5","90,9","3,4",18,16,"88,9",16,"88,9",5,2016
Stockholm,Grillska Gymnasiet Stockholm,33132452,Enskild,Stadsmissionens Skolstiftelse,"21,1","10,8","51,0","2,7",30,19,"63,3",16,"53,3",3,2016
Stockholm,Gymnasieskolan Futurum,56942970,Enskild,Sociala Missionen,"3,7","1,6","41,9","0,8",7,5,"71,4",3,"42,9",1,2016
Stockholm,Gymnasieskolan Metapontum,60142020,Enskild,Metapontum AB,"0,5","0,2","41,7","1,0",3,1,"33,3",1,"33,3",2,2016
Stockholm,Hermods Gymnasium Stockholm,17911161,Enskild,Hermods Gymnasium AB,"23,8","18,7","78,5","4,0",28,23,"82,1",22,"78,6",4,2016
Stockholm,International IT College of Sweden Stockholm,35084976,Enskild,Edinit AB,"11,9","7,8","65,3","2,0",15,11,"73,3",12,"80,0",2,2016
Stockholm,International School of the Stockholm Region 25525759,25525759,Kommunal,Stockholm,"15,4","9,2","59,8","0,9",25,15,"60,0",14,"56,0",1,2016
Stockholm,Internationella Kunskapsgymnasiet,49068301,Enskild,Kunskapsskolan i Sverige Aktiebolag,"15,2","8,1","53,7","1,8",17,9,"52,9",10,"58,8",2,2016
Stockholm,JENSEN Gymnasium Internationella,59898194,Enskild,Jensen Education College AB,"6,3","5,1","81,6","2,0",8,6,"75,0",6,"75,0",2,2016
Stockholm,JENSEN Gymnasium Norra,38195284,Enskild,Jensen Education College AB,"21,2","15,1","71,2","4,8",25,21,"84,0",18,"72,0",5,2016
Stockholm,JENSEN Gymnasium Södra,97510495,Enskild,Jensen Education College AB,"20,9","18,6","88,8","5,0",23,21,"91,3",21,"91,3",5,2016
Stockholm,Klara Norra Gymnasium Sthlm,89461767,Enskild,Klaragymnasium AB,"11,6","8,8","76,2","3,8",15,13,"86,7",12,"80,0",4,2016
Stockholm,Klara Södra Gymnasium Sthlm,94717858,Enskild,Klaragymnasium AB,"17,5","16,0","91,4","2,0",20,18,"90,0",17,"85,0",2,2016
Stockholm,Kulturama gymnasium,78422467,Enskild,Medborgarskolan Stockholmsregionen,"24,8","20,9","84,1","6,9",42,34,"81,0",32,"76,2",9,2016
Stockholm,Kulturama gymnasium Odenplan,37802196,Enskild,Medborgarskolans Friskolor i Stockholm AB,"1,4","1,0","72,1","0,2",7,6,"85,7",6,"85,7",1,2016
Stockholm,Kungl. Svenska Balettskolan gy 38683336,38683336,Kommunal,Stockholm,"2,5","1,5","60,2",.,7,6,"85,7",5,"71,4",0,2016
Stockholm,Kungsh gy/Sthlms Musikgy 36288955,36288955,Kommunal,Stockholm,"22,2","15,4","69,2","3,0",28,21,"75,0",21,"75,0",3,2016
Stockholm,Kungsh gy/Sthlms Musikgy 88839172,88839172,Kommunal,Stockholm,"35,4","35,1","99,0","5,0",36,32,"88,9",36,"100,0",5,2016
Stockholm,Kungsholmens Västra Gymnasium 48412612,48412612,Kommunal,Stockholm,"17,3","16,3","94,5","4,0",19,17,"89,5",19,"100,0",4,2016
Stockholm,Kungsholmens Västra Gymnasium 95618280,95618280,Kommunal,Stockholm,"20,5","14,0","68,3","5,0",24,20,"83,3",19,"79,2",5,2016
Stockholm,Kungstensgymnasiet,75075402,Enskild,Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet,"14,8","13,3","90,0","2,0",19,16,"84,2",17,"89,5",2,2016
Stockholm,Kunskapsgymnasiet Globen,26326048,Enskild,Kunskapsskolan i Sverige Aktiebolag,"16,4","14,4","87,5","2,2",25,23,"92,0",22,"88,0",3,2016
Stockholm,Kärrtorps gymnasium 37839488,37839488,Kommunal,Stockholm,"50,4","42,2","83,7","7,2",59,55,"93,2",53,"89,8",8,2016
Stockholm,LBS Ljud & Bildskolan Stockholm,46256929,Enskild,Ljud & Bildskolan Lbs AB,"9,6","8,8","91,2","2,9",13,12,"92,3",12,"92,3",3,2016
Stockholm,Liljeholmens gymnasium 59409052,59409052,Kommunal,Stockholm,"26,3","8,4","32,1",.,28,25,"89,3",9,"32,1",0,2016
Stockholm,Lilla Akademiens Musikgymn.,83374651,Enskild,Musikskolan Lilla Akademien AB,"15,3","6,1","39,9","2,5",63,19,"30,2",19,"30,2",5,2016
Stockholm,Magelungens gymnasium Södermalm,24147242,Enskild,Magelungen Utveckling AB,"11,7","7,0","60,1",.,16,15,"93,8",11,"68,8",0,2016
Stockholm,Midsommarkransens gy 17675502,17675502,Kommunal,Stockholm,"15,3","13,5","88,6","2,0",20,18,"90,0",17,"85,0",2,2016
Stockholm,Midsommarkransens gy 75600007,75600007,Kommunal,Stockholm,"8,1","7,7","94,8","2,0",10,8,"80,0",10,"100,0",2,2016
Stockholm,"Mikael Elias Gymnasium, Stockholm",73812226,Enskild,Mikael Elias Gymnasium AB,"17,3","15,4","88,6","4,0",20,17,"85,0",17,"85,0",4,2016
Stockholm,Nordiska Musikgymnasiet,30762346,Enskild,Nordiska Musikgymnasiet AB,"5,8","3,2","54,3","0,8",13,5,"38,5",4,"30,8",1,2016
Stockholm,Norra Real 82964090,82964090,Kommunal,Stockholm,"27,7","26,9","97,1","2,7",41,39,"95,1",40,"97,6",3,2016
Stockholm,Norra Real 88955893,88955893,Kommunal,Stockholm,"14,1","13,2","94,0","1,9",22,21,"95,5",21,"95,5",3,2016
Stockholm,NTI Handelsgymnasiet Stockholm,15278518,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"8,0","7,8","97,5","2,0",11,10,"90,9",10,"90,9",2,2016
Stockholm,NTI-gymnasiet Stockholm,15390992,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"23,8","22,2","93,4","4,7",27,26,"96,3",25,"92,6",6,2016
Stockholm,Odenplansgymnasiet,63943560,Enskild,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu","8,9","5,8","65,2",.,14,10,"71,4",8,"57,1",0,2016
Stockholm,Praktiska Stockholm,85679487,Enskild,Praktiska Sverige AB,"7,9","3,7","47,0","1,0",9,5,"55,6",5,"55,6",1,2016
Stockholm,Påhlmans gymnasium,16784385,Enskild,Medborgarskolans Friskolor i Stockholm AB,"13,9","11,5","82,9","3,6",18,14,"77,8",15,"83,3",5,2016
Stockholm,Realgymnasiet Stockholm,59026584,Enskild,Lärande i Sverige AB,"13,2","10,6","80,3","1,9",17,13,"76,5",14,"82,4",2,2016
Stockholm,REFIS Rörentr. friskola Sthlm,79829846,Enskild,REFIS Rörentreprenörernas Friskola i Stockholm A,"4,8","3,8","78,1","2,0",6,6,"100,0",4,"66,7",2,2016
Stockholm,"RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319",89963319,Kommunal,Stockholm,"7,0","6,3","90,9","3,0",10,9,"90,0",9,"90,0",3,2016
Stockholm,Sjölins gymnasium Södermalm,24339566,Enskild,Sjölins Gymnasium AB,"24,5","18,4","75,0","4,0",29,20,"69,0",20,"69,0",4,2016
Stockholm,Sjömansskolan,20061769,Enskild,Sjömansskolan Stockholm AB,"3,4","1,7","50,0","0,8",8,2,"25,0",4,"50,0",1,2016
Stockholm,Snitz Gymnasium,95154882,Enskild,PPS Power Planning System Aktiebolag,"9,6","8,4","87,2","1,0",12,10,"83,3",10,"83,3",1,2016
Stockholm,Sofiaängens skola gy,25074310,Enskild,Sofiaängen AB,"1,2","0,2","20,6",.,4,4,"100,0",1,"25,0",0,2016
Stockholm,Spånga Gymnasium 52333875,52333875,Kommunal,Stockholm,"6,1","5,9","95,9","1,0",13,13,"100,0",12,"92,3",1,2016
Stockholm,Spånga Gymnasium 59316720,59316720,Kommunal,Stockholm,"12,2","12,0","98,4","2,0",18,16,"88,9",17,"94,4",2,2016
Stockholm,S:t Eriks gymnasium 24663703,24663703,Kommunal,Stockholm,"25,7","24,2","94,0","4,6",51,47,"92,2",48,"94,1",6,2016
Stockholm,S:t Eriks gymnasium 28519815,28519815,Kommunal,Stockholm,"13,7","12,9","93,9","0,4",36,33,"91,7",34,"94,4",1,2016
Stockholm,S:t Eriks gymnasium 65666808,65666808,Kommunal,Stockholm,"5,6","5,1","90,9","1,1",31,29,"93,5",27,"87,1",3,2016
Stockholm,S:t Eriks gymnasium 69543519,69543519,Kommunal,Stockholm,"7,4","6,9","93,7","0,3",32,29,"90,6",29,"90,6",2,2016
Stockholm,Sthlm hotell & restaurangsk 24397215,24397215,Kommunal,Stockholm,"8,1","7,7","95,1","4,0",11,11,"100,0",10,"90,9",4,2016
Stockholm,Sthlm hotell & restaurangsk 30677562,30677562,Kommunal,Stockholm,"11,9","9,7","81,4","2,0",15,15,"100,0",13,"86,7",2,2016
Stockholm,Sthlm Transp&Fordon 85054102,85054102,Kommunal,Stockholm,"2,0","1,0","50,0","1,0",2,1,"50,0",1,"50,0",1,2016
Stockholm,Sthlm Transp&Fordon 87274273,87274273,Kommunal,Stockholm,"3,1","2,3","73,8","1,9",5,5,"100,0",4,"80,0",2,2016
Stockholm,Sthlms Int. Restaurangskola,56653353,Enskild,Klaragymnasium AB,"3,9","3,4","87,9","1,8",7,7,"100,0",7,"100,0",2,2016
Stockholm,"Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium",24759907,Enskild,Stiftelsen Fryshuset,"47,9","35,4","73,9",.,57,41,"71,9",40,"70,2",0,2016
Stockholm,"Stockholm Science & Innovation School 78433202, SSIS",78433202,Kommunal,Stockholm,"6,9","6,1","88,6","1,0",11,8,"72,7",10,"90,9",1,2016
Stockholm,Stockholms byggtekniska gymnasium 41631104,41631104,Kommunal,Stockholm,"3,9","3,9","100,0",.,4,4,"100,0",4,"100,0",0,2016
Stockholm,Stockholms Estetiska Gymnasium,35366805,Enskild,Stockholms Estetiska Gymnasium Ek. För.,"16,0","12,1","75,7","3,0",28,18,"64,3",17,"60,7",3,2016
Stockholm,Stockholms Idrottsgymnasium,31315191,Enskild,Stockholms Idrottsgymnasium AB,"15,7","10,7","68,2","2,0",18,13,"72,2",13,"72,2",2,2016
Stockholm,Stockholms Tillskärarakademis Gymnasium,80357110,Enskild,Medborgarskolans Friskolor i Stockholm AB,"0,9","0,8","89,4","1,2",8,8,"100,0",7,"87,5",4,2016
Stockholm,Säkerhetsgymnasiet,23270781,Enskild,Säkerhetsgymnasiet i Stockholm AB,"1,5","1,3","86,7",.,4,4,"100,0",3,"75,0",0,2016
