skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_huvudman_namn,skolverket_helttj_larare_tcv105,skolverket_helttj_larare_leg_tcv105,skolverket_and_helttj_larare_leg_tcv105,skolverket_helttj_forstelarare_tcv105,skolverket_ant_larare_tcv105,skolverket_ant_larare_pedex_tcv105,skolverket_and_larare_pedex_tcv105,skolverket_ant_behoriga_tcv105,skolverket_and_behoriga_tcv105,skolverket_ant_forstelarare_tcv105,year
Storuman,Tärnaby Alpina Gymnasium,28004794,Kommunal,Storuman,"3,0","1,6","51,9",.,7,6,"85,7",5,"71,4",.,2017
Strängnäs,Europaskolan Strängnäs,32071849,Enskild,Europaskolan Utbildning AB,"20,5","13,6","66,2","3,0",28,19,"67,9",16,"57,1",3,2017
Strängnäs,Thomasgymnasiet,79845033,Kommunal,Strängnäs,"1,1","1,0","92,5","2,8",5,5,"100,0",4,"80,0",3,2017
Strömstad,Strömstad Gymnasium,41099519,Kommunal,Strömstad,"23,1","16,3","70,4","3,0",30,24,"80,0",23,"76,7",3,2017
Strömsund,Hjalmar Strömerskolan,59386837,Kommunal,Strömsund,"17,0","11,5","67,2","3,4",28,21,"75,0",18,"64,3",4,2017
Sundbyberg,Grillska Gymnasiet Sundbyberg,21627442,Enskild,Stadsmissionens Skolstiftelse,"1,9","1,3","68,4","3,0",3,2,"66,7",2,"66,7",3,2017
Sundbyberg,IT-Gymnasiet Sundbyberg,17276047,Enskild,IT Gymnasiet Sverige AB,"6,8","5,1","75,5","2,5",10,8,"80,0",8,"80,0",3,2017
Sundbyberg,Sankt Martins gymnasium,73217812,Kommunal,Sundbyberg,"10,6","7,3","68,7","3,0",13,11,"84,6",9,"69,2",3,2017
Sundsvall,"Mikael Elias Gymnasium, Sundsvall",21382451,Enskild,Mikael Elias Gymnasium AB,"13,5","11,0","81,5","2,0",15,12,"80,0",12,"80,0",2,2017
Sundsvall,NTI-gymnasiet Sundsvall,48244956,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"5,8","4,8","83,5","2,0",8,7,"87,5",7,"87,5",2,2017
Sundsvall,Plusgymnasiet Sundsvall,36769815,Enskild,Plusgymnasiet AB,"4,0","1,0","25,8",.,5,3,"60,0",3,"60,0",.,2017
Sundsvall,Praktiska Sundsvall,16931486,Enskild,Praktiska Sverige AB,"7,8","3,8","49,0","1,0",9,8,"88,9",5,"55,6",1,2017
Sundsvall,Realgymnasiet i Sundsvall,92489953,Enskild,Lärande i Sverige AB,"2,3","1,7","75,7","1,0",5,3,"60,0",3,"60,0",1,2017
Sundsvall,Skvaderns gymnasieskola,43873969,Enskild,Norrlidens Kunskapscentrum AB,"29,7","26,9","90,6","4,0",37,33,"89,2",35,"94,6",4,2017
Sundsvall,Sundsvalls Gymn. Hedbergska 2,55825382,Kommunal,Sundsvall,"17,0","16,0","94,1","1,0",22,21,"95,5",20,"90,9",1,2017
Sundsvall,Sundsvalls Gymn. Hedbergska 3,19306558,Kommunal,Sundsvall,"8,4","8,0","95,8",.,13,12,"92,3",12,"92,3",.,2017
Sundsvall,Sundsvalls Gymn. Hedbergska 4,35301145,Kommunal,Sundsvall,"15,7","15,2","96,8",.,20,20,"100,0",19,"95,0",.,2017
Sundsvall,Sundsvalls Gymn. Västermalm 1,24993048,Kommunal,Sundsvall,"12,0","10,5","87,2","0,7",14,14,"100,0",13,"92,9",1,2017
Sundsvall,Sundsvalls Gymn. Västermalm 2,70132092,Kommunal,Sundsvall,"5,7","5,5","96,5","1,0",6,6,"100,0",6,"100,0",1,2017
Sundsvall,Sundsvalls Gymn. Västermalm 3,36290964,Kommunal,Sundsvall,"2,3","2,3","100,0","0,7",2,2,"100,0",2,"100,0",1,2017
Sundsvall,Sundsvalls Gymn. Västermalm 4,65034473,Kommunal,Sundsvall,"3,0","3,0","100,0",.,3,3,"100,0",3,"100,0",.,2017
Sundsvall,Sundsvalls Gymn. Västermalm 5,13084253,Kommunal,Sundsvall,"14,1","13,1","92,6","3,0",16,16,"100,0",15,"93,8",3,2017
Sundsvall,Sundsvalls Gymn. Västermalm 6,32321364,Kommunal,Sundsvall,"2,6","2,6","100,0","0,7",2,2,"100,0",2,"100,0",1,2017
Sundsvall,Thoren Business School Sundsvall,59942080,Enskild,Thorengruppen AB,"9,1","4,9","53,3","0,6",14,8,"57,1",8,"57,1",1,2017
Sunne,Sunne Gymnasieskola / Broby,66273269,Kommunal,Sunne,"11,0","8,7","79,3","2,0",21,18,"85,7",16,"76,2",2,2017
Sunne,Sunne Gymnasieskola / Södra Viken,82888663,Kommunal,Sunne,"5,4","4,4","81,4","3,0",6,5,"83,3",5,"83,3",3,2017
Surahammar,Viljan,23384476,Enskild,Viljan Friskola AB,"7,0","6,5","92,9",.,8,7,"87,5",7,"87,5",.,2017
Svalöv,Svalöfs gymnasium,11275959,Kommunal,Svalöv,"32,3","17,6","54,4","5,0",36,25,"69,4",23,"63,9",5,2017
Svedala,Nils Fredriksson Utbildning,58518163,Kommunal,Svedala,"10,4","9,4","91,0","2,4",17,15,"88,2",14,"82,4",3,2017
Svedala,Sveriges Ridgymnasium Svedala,50615280,Enskild,Sveriges Ridgymnasium AB,"2,4","1,4","58,9",.,6,3,"50,0",4,"66,7",.,2017
Svenljunga,Gymnasieutbildn. i Svenljunga,11681103,Kommunal,Svenljunga,"6,3","1,9","29,5",.,7,4,"57,1",6,"85,7",.,2017
Svenljunga,Naturbruksskolan Svenljunga,19035583,Landsting,Västra Götalands Läns Landsting,"4,4","2,4","54,5","0,4",5,4,"80,0",3,"60,0",1,2017
Sydnärkes Utbildningsförbund,Alléskolan 1,70969714,Kommunal,Sydnärkes Utbildningsförbund,"13,6","11,6","85,3","2,8",40,38,"95,0",36,"90,0",7,2017
Sydnärkes Utbildningsförbund,Alléskolan 2,85003442,Kommunal,Sydnärkes Utbildningsförbund,"5,2","4,4","84,2","0,3",17,16,"94,1",15,"88,2",1,2017
Sydnärkes Utbildningsförbund,Alléskolan 3,22752398,Kommunal,Sydnärkes Utbildningsförbund,"8,5","8,3","98,2","1,0",32,31,"96,9",31,"96,9",4,2017
Sydnärkes Utbildningsförbund,Alléskolan 4,68734112,Kommunal,Sydnärkes Utbildningsförbund,"16,4","14,9","90,9","3,6",42,39,"92,9",37,"88,1",8,2017
Sydnärkes Utbildningsförbund,Alléskolan 5,71922787,Kommunal,Sydnärkes Utbildningsförbund,"13,4","10,7","79,6","2,9",37,33,"89,2",31,"83,8",4,2017
Sydnärkes Utbildningsförbund,Alléskolan 6,31843016,Kommunal,Sydnärkes Utbildningsförbund,"5,9","5,1","86,8","0,6",22,20,"90,9",20,"90,9",2,2017
Sydnärkes Utbildningsförbund,Alléskolan 7,74148070,Kommunal,Sydnärkes Utbildningsförbund,"8,4","8,2","97,0","1,6",29,28,"96,6",27,"93,1",5,2017
Sydnärkes Utbildningsförbund,Alléskolan 8,24357034,Kommunal,Sydnärkes Utbildningsförbund,"1,4","1,0","69,9",.,2,2,"100,0",1,"50,0",.,2017
Säffle,Herrgårdsgymnasiet A,27993549,Kommunal,Säffle,"21,2","13,7","64,8","1,8",24,22,"91,7",16,"66,7",2,2017
Sävsjö,Aleholm,37912396,Kommunal,Sävsjö,"16,4","10,0","60,7","1,8",27,22,"81,5",18,"66,7",2,2017
Söderköping,Nyströmska skolan 1,10226870,Kommunal,Söderköping,"5,9","5,8","98,3","1,3",22,21,"95,5",21,"95,5",5,2017
Söderköping,Nyströmska skolan 2,19839859,Kommunal,Söderköping,"6,9","6,6","95,0","1,5",27,26,"96,3",24,"88,9",4,2017
Södertälje,Järna Naturbruksgymnasium,80280597,Enskild,Nibblestiftelsen,"2,4","0,8","31,7",.,4,3,"75,0",2,"50,0",.,2017
Södertälje,Mälardalens Tekniska Gymnasium,67628478,Enskild,Mälardalens Tekniska Gymnasium Aktiebolag,"12,1","10,7","88,4","2,6",14,12,"85,7",12,"85,7",3,2017
Södertälje,NTI-gymnasiet Södertälje,37517404,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"5,8","3,5","60,3","1,8",8,6,"75,0",6,"75,0",2,2017
Södertälje,Praktiska Södertälje,29159460,Enskild,Praktiska Sverige AB,"8,3","2,8","33,7",.,10,5,"50,0",3,"30,0",.,2017
Södertälje,S:ta Ragnhildgymnasiet,32057701,Enskild,S:ta Ragnhildgymnasiet AB,"11,2","9,7","86,2","2,0",14,13,"92,9",12,"85,7",2,2017
Södertälje,Torekällgymnasiet,43601850,Kommunal,Södertälje,"8,5","6,5","76,5","4,0",9,8,"88,9",7,"77,8",4,2017
Södertälje,Täljegymnasiet,30615080,Kommunal,Södertälje,"29,8","22,6","75,8","7,5",39,35,"89,7",30,"76,9",8,2017
Södertälje,Vackstanäsgymnasiet,89630851,Enskild,Vackstanäsgymnasiet,"9,7","8,7","89,6","2,0",14,13,"92,9",13,"92,9",2,2017
Södertälje,Wendela Hebbe gymnasiet,25178582,Kommunal,Södertälje,"24,8","20,4","82,4","4,6",29,23,"79,3",23,"79,3",5,2017
Sölvesborgs-Bromöllas Kommunalförbund,Furubygg,29324709,Kommunal,Sölvesborgs-Bromöllas Kommunalförbund,"0,9","0,9","94,7",.,9,9,"100,0",8,"88,9",.,2017
Sölvesborgs-Bromöllas Kommunalförbund,Furulundsskolan 2,86351879,Kommunal,Sölvesborgs-Bromöllas Kommunalförbund,"19,8","17,7","89,2","2,6",42,39,"92,9",38,"90,5",5,2017
Sölvesborgs-Bromöllas Kommunalförbund,Furulundsskolan 3,56041144,Kommunal,Sölvesborgs-Bromöllas Kommunalförbund,"15,4","11,1","71,6","2,7",41,38,"92,7",33,"80,5",6,2017
Tanum,Tanums Gymnasium,14586562,Kommunal,Tanum,"6,7","2,0","30,1",.,8,5,"62,5",2,"25,0",.,2017
Tibro,"Fågelvik, gymnasieskola",74322969,Kommunal,Tibro,"4,1","1,9","47,0","1,9",14,6,"42,9",6,"42,9",3,2017
Tidaholm,Rudbecksgymnasiet 1,90260899,Kommunal,Tidaholm,"10,4","10,3","99,0","3,3",17,17,"100,0",15,"88,2",4,2017
Tidaholm,Rudbecksgymnasiet 2,69302313,Kommunal,Tidaholm,"3,5","2,4","67,6","0,9",6,5,"83,3",4,"66,7",1,2017
Tierp,Högbergsskolan,31057219,Kommunal,Tierp,"20,8","17,8","85,2","3,0",26,21,"80,8",21,"80,8",3,2017
Timrå,Timrå Gymnasium,27079521,Kommunal,Timrå,"15,1","12,6","83,5","2,0",20,16,"80,0",16,"80,0",2,2017
Tingsryd,AMB Education,33572033,Enskild,Academy of Music and Business Education Tingsryd AB,"15,3","9,7","63,8",.,19,13,"68,4",12,"63,2",.,2017
Tingsryd,Wasaskolan,64579522,Kommunal,Tingsryd,"11,1","8,7","78,8","3,2",20,17,"85,0",16,"80,0",4,2017
Tomelilla,Bollerups lantbruksinstitut,65234368,Enskild,Bollerups Lantbruksinstitut,"12,8","9,5","74,1","2,0",15,11,"73,3",11,"73,3",2,2017
Torsby,Stjerneskolan,34381901,Kommunal,Torsby,"18,7","17,0","90,7","1,0",27,25,"92,6",23,"85,2",1,2017
Torsås,Torsås korrespondensgymnasium 1,55150847,Kommunal,Torsås,"15,5","14,1","91,0","1,0",17,13,"76,5",17,"100,0",1,2017
Torsås,Torsås Korrespondensgymnasium 2,90076461,Kommunal,Torsås,"17,3","12,5","72,2","2,0",20,17,"85,0",16,"80,0",2,2017
Tranemo,Tranemo gymnasieskola 1,96414537,Kommunal,Tranemo,"4,6","3,9","84,9","0,5",10,10,"100,0",8,"80,0",1,2017
Tranemo,Tranemo gymnasieskola 2,53069733,Kommunal,Tranemo,"15,7","14,9","94,9","2,3",20,18,"90,0",19,"95,0",3,2017
Tranås,Holavedsgymnasiet ASB,99394620,Kommunal,Tranås,"8,6","6,4","74,0","1,9",26,23,"88,5",18,"69,2",3,2017
Tranås,Holavedsgymnasiet CAX,95368476,Kommunal,Tranås,"11,9","9,1","76,0","1,6",37,35,"94,6",26,"70,3",5,2017
Tranås,Holavedsgymnasiet SCD,76342612,Kommunal,Tranås,"3,9","2,4","62,9","1,0",14,12,"85,7",9,"64,3",2,2017
Tranås,Holavedsgymnasiet TYM,14853321,Kommunal,Tranås,"9,2","7,6","82,4","1,2",32,30,"93,8",24,"75,0",3,2017
Trelleborg,Söderslättsgymnasiet Ro 1,76448076,Kommunal,Trelleborg,"12,9","11,6","89,9","1,3",25,20,"80,0",21,"84,0",2,2017
Trelleborg,Söderslättsgymnasiet Ro 2,31537066,Kommunal,Trelleborg,"7,4","4,3","58,9","1,2",25,18,"72,0",17,"68,0",2,2017
Trelleborg,Söderslättsgymnasiet Ro 3,86488203,Kommunal,Trelleborg,"19,4","17,5","90,3","4,2",30,28,"93,3",27,"90,0",5,2017
Trelleborg,Söderslättsgymnasiet Ro 4,97509989,Kommunal,Trelleborg,"15,0","10,5","69,9","2,0",16,14,"87,5",12,"75,0",2,2017
Trollhättan,Drottning Blankas Gymnasieskola Trollhättan,25156286,Enskild,Drottning Blankas Gymnasieskola AB,"10,7","5,9","54,9","1,0",11,7,"63,6",6,"54,5",1,2017
Trollhättan,Folkuniversitetets gymnasium i Trollhättan,28081446,Enskild,Folkuniversitetet Stiftelsen Kursver Ksamheten Vid Göteborgs Universitet,"13,6","11,2","82,6","2,5",21,19,"90,5",18,"85,7",3,2017
Trollhättan,LBS Ljud & Bildskolan Trollhättan,21400668,Enskild,Ljud & Bildskolan Lbs AB,"9,8","6,2","62,9","1,6",14,8,"57,1",8,"57,1",2,2017
Trollhättan,Praktiska Trollhättan,71969230,Enskild,Praktiska Sverige AB,"4,4","1,5","34,1","1,0",5,3,"60,0",2,"40,0",1,2017
Tyresö,Tyresö Gymnasium 1,91048178,Kommunal,Tyresö,"15,6","12,1","77,1","2,4",27,26,"96,3",23,"85,2",3,2017
Täby,Mimers Gymnasium Täby,82718660,Enskild,Adinova AB,"14,4","10,9","75,9","2,0",19,16,"84,2",14,"73,7",2,2017
Täby,Praktiska Täby,76942525,Enskild,Praktiska Sverige AB,"3,6","2,7","75,0","1,0",5,4,"80,0",4,"80,0",1,2017
Täby,Sparre Gymnasium,12399380,Enskild,Upplevelse Utbildning i Täby AB,"3,4","2,0","58,3","0,5",5,5,"100,0",3,"60,0",1,2017
Täby,Tibble Fristående Gymnasium,31486865,Enskild,Tibble Fristående Gymnasium TFG AB,"46,4","39,1","84,4","15,5",59,49,"83,1",48,"81,4",16,2017
Täby,Täby Enskilda gymnasium,97265732,Enskild,Täby Enskilda Gymnasium AB,"41,7","38,2","91,5","7,0",47,42,"89,4",44,"93,6",7,2017
Täby,Täby Yrkesgymnasium,10373112,Enskild,Utbildningscentret för yrkestrafik i Sverige AB,"6,4","1,9","29,4","1,0",9,7,"77,8",3,"33,3",1,2017
Täby,Åva gymnasium,61720981,Kommunal,Täby,"53,2","46,3","86,9","14,4",64,55,"85,9",55,"85,9",15,2017
Töreboda,Naturbruksskolan Sötåsen,25698509,Landsting,Västra Götalands Läns Landsting,"6,8","5,6","82,1",.,10,8,"80,0",8,"80,0",.,2017
Uddevalla,Plusgymnasiet i Uddevalla,50424828,Enskild,Plusgymnasiet AB,"11,2","7,5","66,9","3,8",17,11,"64,7",10,"58,8",4,2017
Uddevalla,Thoren Innovation School Uddevalla,82931004,Enskild,Thoren Innovation School AB,"4,2","2,4","57,1","2,0",5,2,"40,0",3,"60,0",2,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg BF",83584125,Kommunal,Uddevalla,"2,6","2,4","91,2",.,11,10,"90,9",10,"90,9",.,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg EK",95024660,Kommunal,Uddevalla,"14,9","14,8","99,3","2,9",34,32,"94,1",33,"97,1",3,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg EKSPINT",32263814,Kommunal,Uddevalla,"2,9","2,5","86,0","0,2",9,9,"100,0",8,"88,9",1,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg HA",12075195,Kommunal,Uddevalla,"1,3","1,3","100,0",.,8,8,"100,0",8,"100,0",.,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg HT",35557948,Kommunal,Uddevalla,"1,9","1,7","93,0","1,6",5,5,"100,0",5,"100,0",3,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg RL",62300682,Kommunal,Uddevalla,"1,2","1,2","100,0","0,3",8,8,"100,0",8,"100,0",2,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg SA",47393891,Kommunal,Uddevalla,"14,4","13,5","93,6","2,4",30,28,"93,3",28,"93,3",3,2017
Uddevalla,"Uddevalla gymnasieskola, Agneberg SASPINT",48414975,Kommunal,Uddevalla,"6,8","6,5","96,5","1,5",19,19,"100,0",18,"94,7",3,2017
Uddevalla,"Uddevalla gymnasieskola, Margaretegärde GLU",65265211,Kommunal,Uddevalla,"4,7","3,0","65,1","2,6",8,8,"100,0",6,"75,0",3,2017
Uddevalla,"Uddevalla gymnasieskola, Margaretegärde IM",67785826,Kommunal,Uddevalla,"6,8","3,9","56,4","0,0",8,8,"100,0",5,"62,5",1,2017
Uddevalla,"Uddevalla gymnasieskola, Sinclair ES",11533776,Kommunal,Uddevalla,"19,4","17,9","92,4","2,9",31,29,"93,5",26,"83,9",3,2017
Uddevalla,"Uddevalla gymnasieskola, Sinclair SAAK",47108751,Kommunal,Uddevalla,"0,1","0,1","100,0",.,2,2,"100,0",2,"100,0",.,2017
Uddevalla,"Uddevalla gymnasieskola, Östabo 1 VO",97191332,Kommunal,Uddevalla,"8,9","7,6","85,7","0,5",24,21,"87,5",18,"75,0",1,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo 1 IN",71938440,Kommunal,Uddevalla,"0,7","0,6","91,4",.,7,7,"100,0",6,"85,7",.,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo 1 TE",28829503,Kommunal,Uddevalla,"14,3","13,9","97,0","0,9",25,24,"96,0",24,"96,0",2,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y BA",22811839,Kommunal,Uddevalla,"6,0","5,9","98,4","1,1",14,14,"100,0",14,"100,0",2,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y EE",33205596,Kommunal,Uddevalla,"2,6","2,6","100,0","1,2",9,9,"100,0",9,"100,0",3,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y ES",99622695,Kommunal,Uddevalla,"2,2","1,7","76,9","0,1",10,9,"90,0",7,"70,0",1,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y FT",19930101,Kommunal,Uddevalla,"6,2","6,0","96,9","1,8",16,16,"100,0",11,"68,8",2,2017
Uddevalla,"Uddevalla Gymnasieskola, Östrabo Y GLU",60727136,Kommunal,Uddevalla,"2,6","2,6","100,0",.,10,10,"100,0",10,"100,0",.,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y HV",45132264,Kommunal,Uddevalla,"1,4","1,4","100,0","0,6",9,9,"100,0",9,"100,0",2,2017
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y VF",61647360,Kommunal,Uddevalla,"1,1","0,9","84,9",.,8,8,"100,0",8,"100,0",.,2017
Uddevalla,"Uddevalla gymnasieskola,Östrabo 1 NA",98651664,Kommunal,Uddevalla,"17,6","17,2","97,6","1,9",30,30,"100,0",30,"100,0",4,2017
Ulricehamn,Tingsholmsgymnasiets nationella program,33657492,Kommunal,Ulricehamn,"27,5","21,3","77,5","5,0",34,29,"85,3",27,"79,4",5,2017
Umeå,Dragonskolan BA,61622991,Kommunal,Umeå,"6,6","6,1","91,5","1,0",31,28,"90,3",27,"87,1",4,2017
Umeå,Dragonskolan BF,66644568,Kommunal,Umeå,"7,3","6,0","82,8","0,4",27,24,"88,9",21,"77,8",2,2017
Umeå,Dragonskolan EE,93659517,Kommunal,Umeå,"4,3","4,2","99,1","0,5",30,25,"83,3",29,"96,7",3,2017
Umeå,Dragonskolan EK,79309485,Kommunal,Umeå,"13,6","13,5","98,8","1,3",42,40,"95,2",41,"97,6",5,2017
Umeå,Dragonskolan GL,61175914,Kommunal,Umeå,"5,2","5,0","96,1","0,2",18,14,"77,8",17,"94,4",2,2017
Umeå,Dragonskolan HV,73316818,Kommunal,Umeå,"1,9","1,7","86,8","1,4",12,12,"100,0",11,"91,7",3,2017
Umeå,Dragonskolan IC,37078868,Kommunal,Umeå,"1,0","0,9","96,9","0,2",15,14,"93,3",13,"86,7",3,2017
Umeå,Dragonskolan IN,27859889,Kommunal,Umeå,"1,2","1,0","88,1",.,9,8,"88,9",8,"88,9",.,2017
Umeå,Dragonskolan NA,16130958,Kommunal,Umeå,"16,7","15,9","95,3","5,8",46,43,"93,5",43,"93,5",13,2017
Umeå,Dragonskolan RH,29161632,Kommunal,Umeå,"2,6","2,1","78,6","0,2",10,10,"100,0",8,"80,0",1,2017
Umeå,Dragonskolan SA,82195565,Kommunal,Umeå,"14,9","14,7","99,2","2,7",42,41,"97,6",40,"95,2",6,2017
Umeå,Dragonskolan TE,33596572,Kommunal,Umeå,"12,9","12,4","96,0","1,3",38,35,"92,1",35,"92,1",3,2017
Umeå,Dragonskolan VF,45541222,Kommunal,Umeå,"0,9","0,9","100,0","1,0",11,8,"72,7",11,"100,0",2,2017
Umeå,Dragonskolans Elitidrottsgymnasium,77713695,Kommunal,Umeå,"14,2","14,0","99,0","3,7",39,39,"100,0",39,"100,0",9,2017
Umeå,Forslundagymnasiet GY,63451147,Kommunal,Umeå,"2,9","2,9","100,0","1,0",5,5,"100,0",5,"100,0",1,2017
Umeå,Midgårdsskolan ESBIL,51131594,Kommunal,Umeå,"4,9","4,5","91,2","1,4",15,15,"100,0",15,"100,0",5,2017
Umeå,Midgårdsskolan ESDAN,89680395,Kommunal,Umeå,"1,2","1,0","84,2","0,3",12,12,"100,0",11,"91,7",3,2017
Umeå,Midgårdsskolan ESEST,53696633,Kommunal,Umeå,"2,9","2,9","100,0","1,2",12,12,"100,0",12,"100,0",2,2017
Umeå,Midgårdsskolan ESMUS,27440210,Kommunal,Umeå,"18,0","16,9","93,7","3,1",36,31,"86,1",31,"86,1",6,2017
Umeå,Midgårdsskolan ESTEA,62758285,Kommunal,Umeå,"1,4","1,2","84,6","1,0",13,13,"100,0",12,"92,3",5,2017
Umeå,Midgårdsskolan NA,16218090,Kommunal,Umeå,"6,4","5,9","92,6","2,1",15,15,"100,0",15,"100,0",5,2017
Umeå,Midgårdsskolan RL,61197669,Kommunal,Umeå,"0,8","0,8","94,0","1,3",7,7,"100,0",6,"85,7",4,2017
Umeå,Midgårdsskolan SA,64667996,Kommunal,Umeå,"8,2","7,9","96,6","2,7",21,21,"100,0",21,"100,0",5,2017
Umeå,Midgårdsskolan VO,17812651,Kommunal,Umeå,"2,2","2,2","100,0","0,6",10,10,"100,0",10,"100,0",4,2017
Umeå,Minervagymnasium,23544320,Enskild,Minervaskolan i Umeå AB,"29,6","27,3","92,1","6,0",34,31,"91,2",31,"91,2",6,2017
Umeå,NTI-gymnasiet Umeå,57668673,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"8,7","4,8","55,0","1,0",14,9,"64,3",8,"57,1",1,2017
Umeå,Thoren Business School Umeå,69040241,Enskild,Thorengruppen AB,"4,6","2,8","60,5","0,6",12,8,"66,7",9,"75,0",2,2017
Umeå,Umeå Internationella Gymnasium,63993414,Enskild,Folkuniversitetet Uppdrag Norr Aktiebolag,"6,6","5,2","78,2",.,12,9,"75,0",9,"75,0",.,2017
Umeå,Yrkesgymnasiet Umeå,91905819,Enskild,Thorengruppen AB,"2,2","1,4","63,6",.,6,5,"83,3",5,"83,3",.,2017
Upplands Väsby,Väsby Nya Gymnasium,20855811,Kommunal,Upplands Väsby,"26,1","23,5","90,1","6,0",38,35,"92,1",34,"89,5",6,2017
Upplands Väsby,Väsby Yrkesgymnasium,82372485,Enskild,Energy Maintenance Sweden AB,"2,6","0,4","15,4",.,5,5,"100,0",2,"40,0",.,2017
Upplands Väsby,Väsby Yrkesgymnasium (f.d. Peabskolan),54882637,Enskild,Energy Maintenance Sweden AB,"4,5","1,1","24,4",.,5,1,"20,0",2,"40,0",.,2017
Upplands-Bro,Upplands-Brogymnasiet,53923398,Kommunal,Upplands-Bro,"45,8","34,1","74,5","6,0",50,43,"86,0",38,"76,0",6,2017
Uppsala,Ansgargymnasiet,74560191,Enskild,LOKS AB,"8,8","7,1","80,8","0,6",12,11,"91,7",9,"75,0",1,2017
Uppsala,Celsiusskolan,47844862,Kommunal,Uppsala,"35,8","33,7","94,0","2,4",47,43,"91,5",43,"91,5",3,2017
Uppsala,CULTUS Gymnasieskola,22239675,Enskild,Victum Utveckling AB,"2,7","1,5","56,2","1,0",6,3,"50,0",2,"33,3",1,2017
Uppsala,Fyrisskolan,72984079,Kommunal,Uppsala,"25,9","21,1","81,6","1,7",39,35,"89,7",32,"82,1",3,2017
Uppsala,Grillska Gymnasiet Uppsala,36480690,Enskild,Stadsmissionens Skolstiftelse,"14,2","10,5","73,7","3,0",19,14,"73,7",15,"78,9",3,2017
Uppsala,Hagströmska gymnasiet Uppsala,24787883,Enskild,Hagströmska Gymnasiet AB,"3,0","1,4","45,8",.,6,4,"66,7",3,"50,0",.,2017
Uppsala,Internationella Gymnasiet,32995170,Enskild,Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet,"9,9","7,9","79,6","1,7",16,13,"81,3",13,"81,3",2,2017
Uppsala,IT-Gymnasiet Uppsala,52048443,Enskild,IT Gymnasiet Sverige AB,"13,7","11,0","80,4","3,0",20,14,"70,0",15,"75,0",3,2017
Uppsala,JENSEN Gymnasium Uppsala,61674097,Enskild,Jensen Education College AB,"12,2","9,7","79,6","2,0",17,15,"88,2",13,"76,5",2,2017
Uppsala,Katedralskolan,32550660,Kommunal,Uppsala,"57,3","50,6","88,3","2,7",75,68,"90,7",67,"89,3",4,2017
Uppsala,Kunskapsgymnasiet Uppsala,93488613,Enskild,Kunskapsskolan i Sverige Aktiebolag,"11,0","9,2","83,7","0,4",13,12,"92,3",11,"84,6",1,2017
Uppsala,Linnégymnasiet,45600034,Kommunal,Uppsala,"8,6","6,3","72,8","0,8",14,10,"71,4",8,"57,1",1,2017
Uppsala,Lundellska skolan,59599256,Kommunal,Uppsala,"51,9","44,3","85,4","5,0",61,55,"90,2",51,"83,6",6,2017
Uppsala,Magelungens Gymnasium Uppsala,45466628,Enskild,Magelungen Utveckling AB,"1,4","0,5","37,8",.,4,4,"100,0",2,"50,0",.,2017
Uppsala,Praktiska Uppsala,69865450,Enskild,Praktiska Sverige AB,"6,2","3,5","56,5","1,0",10,9,"90,0",5,"50,0",1,2017
Uppsala,Realgymnasiet Uppsala,31112935,Enskild,Lärande i Sverige AB,"4,6","4,2","91,2","2,0",7,6,"85,7",7,"100,0",2,2017
Uppsala,Rosendalsgymnasiet,26957025,Kommunal,Uppsala,"39,0","38,2","97,9","6,1",61,60,"98,4",59,"96,7",7,2017
Uppsala,Thoren Business School Uppsala,90509211,Enskild,Thorengruppen AB,"10,3","8,1","78,5","4,0",14,12,"85,7",11,"78,6",4,2017
Uppsala,Uppsala estetiska gymnasium,43277545,Kommunal,Uppsala,"12,9","10,9","84,6","1,0",20,17,"85,0",16,"80,0",1,2017
Uppsala,Uppsala yrkesgymnasium Ekeby,37316242,Kommunal,Uppsala,"8,6","8,3","97,1","2,2",11,10,"90,9",10,"90,9",3,2017
Uppsala,Uppsala yrkesgymnasium Jälla,20173336,Kommunal,Uppsala,"5,9","4,1","70,0","2,8",9,8,"88,9",6,"66,7",3,2017
Uppsala,Uven gymnasiet,34672151,Kommunal,Uppsala,"0,2","0,2","100,0",.,3,3,"100,0",3,"100,0",.,2017
