skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Uppsala,Gåvsta skola,Kommunal,Uppsala,12275851,"2,02",3,69,62,69,-7,209,193,16,2013
Uppsala,Katarinaskolan,Enskild,,71951060,"2,68",0,45,86,95,-9,247,247,0,2013
Uppsala,Kunskapsskolan Uppsala,Enskild,,73947432,"2,56",1,53,93,90,3,246,236,10,2013
Uppsala,Kunskapsskolan Uppsala Norra,Enskild,,73806643,"2,49",0,39,96,89,7,245,236,9,2013
Uppsala,Kvarngärdesskolan,Kommunal,Uppsala,61003071,"2,95",14,62,81,89,-8,263,245,19,2013
Uppsala,LOKS Kyrkskolan 7-9,Enskild,,35561766,"2,34",1,49,87,82,5,222,222,0,2013
Uppsala,Luthagens skolor 1,Kommunal,Uppsala,92713811,"2,66",7,63,87,86,1,245,233,12,2013
Uppsala,Luthagens skolor 2,Kommunal,Uppsala,12733075,"2,5",3,66,87,85,2,228,226,3,2013
Uppsala,Nannaskolan-Bolandsgymnasiet,Kommunal,Uppsala,29677535,"2,23",0,21,68,81,-13,209,224,-16,2013
Uppsala,Raoul Wallenbergskolan Uppsala,Enskild,,56867001,"2,25",0,28,72,81,-9,225,224,1,2013
Uppsala,Sävjaskolan,Kommunal,Uppsala,93826170,"2,1",1,51,57,74,-17,198,206,-8,2013
Uppsala,Tunabergsskolan 1,Kommunal,Uppsala,54742485,"2,37",0,36,78,85,-7,207,230,-22,2013
Uppsala,Tunabergsskolan 2,Kommunal,Uppsala,13243642,"2,42",2,48,90,85,5,221,227,-7,2013
Uppsala,Uppsala Musikklasser,Enskild,,89387408,"2,84",0,33,100,101,-1,266,261,5,2013
Uppsala,Uppsala waldorfskola,Enskild,,69405762,"2,71",0,47,53,96,-43,223,248,-25,2013
Uppsala,Vaksalaskolan,Kommunal,Uppsala,28006480,"2,43",2,44,89,85,4,241,229,12,2013
Uppsala,Valsätraskolan,Kommunal,Uppsala,56446888,"2,32",9,56,67,74,-7,211,211,-1,2013
Uppsala,von Bahrs skola 2,Kommunal,Uppsala,67720051,"1,72",16,60,48,46,2,172,163,9,2013
Uppsala,Västra Stenhagenskolan,Kommunal,Uppsala,48134074,"2,2",3,51,75,76,-1,204,211,-8,2013
Uppsala,Ärentunaskolan 1,Kommunal,Uppsala,64800741,"2,31",7,64,61,75,-14,187,210,-24,2013
Uppsala,Ärentunaskolan 2,Kommunal,Uppsala,22449764,"2,39",0,60,78,85,-7,206,224,-18,2013
Uppvidinge,Åsedaskolan 7-9,Kommunal,Uppvidinge,75658239,"2,1",2,43,92,74,18,212,208,4,2013
Uppvidinge,Älghultskolan,Kommunal,Uppvidinge,73077490,"1,91",2,55,70,67,3,201,192,9,2013
Vadstena,Petrus Magni skola H,Kommunal,Vadstena,21550555,"2,19",5,47,63,74,-11,197,209,-12,2013
Vaggeryd,Fågelforsskolan 6-9,Kommunal,Vaggeryd,38944084,"2,11",1,42,70,75,-5,202,210,-8,2013
Vaggeryd,Hjortsjöskolan 6-9,Kommunal,Vaggeryd,95197505,"2,18",0,54,76,78,-2,211,212,-1,2013
Valdemarsvik,Vammarskolan 7-9,Kommunal,Valdemarsvik,53620708,"1,84",3,48,65,64,1,195,188,7,2013
Vallentuna,Bällstabergsskolan,Kommunal,Vallentuna,52293921,"2,43",3,57,74,84,-10,200,224,-24,2013
Vallentuna,Ekebyskolan,Kommunal,Vallentuna,78821726,"2,11",0,41,74,76,-2,191,211,-21,2013
Vallentuna,Hammarbacksskolan,Kommunal,Vallentuna,31772387,"2,27",2,51,77,80,-3,221,217,4,2013
Vallentuna,Hjälmstaskolan,Kommunal,Vallentuna,16855764,"2,25",1,47,81,80,1,204,217,-13,2013
Vallentuna,Karbyskolan,Kommunal,Vallentuna,57370453,"2,31",0,54,92,83,9,233,220,12,2013
Vallentuna,Lovisedalsskolan,Kommunal,Vallentuna,29278599,"2,52",4,42,88,86,2,233,233,0,2013
Vallentuna,Vallentuna Friskola,Enskild,,72378947,"2,52",0,60,92,90,2,226,232,-7,2013
Vallentuna,Vittra Vallentuna,Enskild,,46206050,"2,17",0,48,67,78,-11,219,213,6,2013
Vansbro,Smedbergsskolan 6-9,Kommunal,Vansbro,20545871,"2,09",1,47,76,74,2,210,207,3,2013
Vara,Nästegårdsskolan,Kommunal,Vara,88862132,"2,01",2,58,77,70,7,208,198,10,2013
Varberg,Almers skola F-9,Kommunal,Varberg,21170795,"2,48",0,52,91,89,2,224,233,-9,2013
Varberg,Ankarskolan,Kommunal,Varberg,38621807,"2,38",0,52,95,85,10,227,225,2,2013
Varberg,Bläshammar skola F-9,Kommunal,Varberg,13220136,"2,14",3,52,83,73,10,215,207,9,2013
Varberg,Bockstensskolan 4-9,Kommunal,Varberg,36590494,"1,89",0,57,82,69,13,200,192,8,2013
Varberg,Bosgårdsskolan 4-9,Kommunal,Varberg,92184735,"2,09",2,38,73,74,-1,190,208,-18,2013
Varberg,Buaskolan F-9,Kommunal,Varberg,11061967,"2,15",0,50,75,77,-2,190,211,-22,2013
Varberg,Furubergsskolan 7-9,Kommunal,Varberg,15808139,"2,38",0,54,93,85,8,235,225,10,2013
Varberg,Göthriks skola F-9,Kommunal,Varberg,67801661,"2,09",0,50,82,75,7,201,207,-7,2013
Varberg,Hagaskolan F-9 Spår Badbord,Kommunal,Varberg,26579492,"2,23",4,53,69,76,-7,229,212,17,2013
Varberg,Håstensskolan F-9,Kommunal,Varberg,75684823,"2,23",0,46,76,80,-4,196,218,-21,2013
Varberg,Lindbergs skola 1-9,Kommunal,Varberg,23521056,"2,23",0,63,84,80,4,225,213,12,2013
Varberg,Mariedalsskolan,Kommunal,Varberg,62599057,"1,97",0,71,76,71,5,190,194,-4,2013
Varberg,Påskbergsskolan 4-9,Kommunal,Varberg,42127916,"2,42",0,47,87,87,0,220,230,-10,2013
Varberg,Rolfstorps skola,Kommunal,Varberg,46202890,"2,1",3,47,80,72,8,209,205,3,2013
Varberg,Vidhögeskolan 4-9,Kommunal,Varberg,70460569,"2,13",0,55,84,76,8,215,208,7,2013
Vaxholm,Norrbergsskolan,Kommunal,Vaxholm,24710426,"2,52",1,52,83,89,-6,219,233,-15,2013
Vellinge,Framtidskomp. V Ingelstad sk,Enskild,,44979671,"2,2",0,44,91,79,12,223,216,7,2013
Vellinge,Framtidskompassen i Vellinge,Enskild,,15068529,"2,31",0,58,98,83,15,242,219,23,2013
Vellinge,Herrestorpskolan,Kommunal,Vellinge,16650439,"2,31",0,48,94,83,11,214,222,-8,2013
Vellinge,Ljungenskolan,Kommunal,Vellinge,41197162,"2,57",0,51,93,91,2,245,238,7,2013
Vellinge,Sandeplanskolan,Kommunal,Vellinge,71367825,"2,43",0,54,88,87,1,255,228,27,2013
Vellinge,Skanör Falsterbo Montessorisk.,Enskild,,46725455,"2,75",0,50,95,98,-3,257,250,7,2013
Vellinge,Skanörs skola,Kommunal,Vellinge,46945514,"2,46",0,54,83,88,-5,235,231,4,2013
Vellinge,Stora Hammars skola,Kommunal,Vellinge,24181728,"2,39",3,48,91,82,9,230,224,6,2013
Vellinge,Södervångskolan,Kommunal,Vellinge,28023150,"2,38",0,57,86,85,1,222,224,-2,2013
Vellinge,Tångvallaskolan,Kommunal,Vellinge,58994715,"2,63",2,51,100,91,9,254,240,14,2013
Vellinge,Ängdalaskolan,Enskild,,11885832,"2,53",0,52,98,90,8,245,236,10,2013
Vetlanda,Landsbro skola 7-9,Kommunal,Vetlanda,69564434,"2,22",1,53,73,79,-6,202,214,-12,2013
Vetlanda,Mogärdeskolan 7-9,Kommunal,Vetlanda,28429330,"2,12",2,48,75,74,1,194,207,-14,2013
Vetlanda,Withalaskolan,Kommunal,Vetlanda,71069662,"2,14",3,60,72,74,-2,193,205,-11,2013
Vilhelmina,Hembergsskolan,Kommunal,Vilhelmina,99257809,"2,07",10,50,72,64,8,203,195,8,2013
Vimmerby,Astrid Lindgrens skola 7-9,Kommunal,Vimmerby,92620495,"2,23",0,52,83,80,3,207,216,-8,2013
Vimmerby,Vimarskolan 7-9,Kommunal,Vimmerby,39345593,"2,13",2,52,82,74,8,208,207,1,2013
Vindeln,Renforsskolan,Kommunal,Vindeln,74352559,"2,13",2,44,78,75,3,202,209,-8,2013
Vingåker,Vidåkersskolan,Kommunal,Vingåker,53174138,"2,08",1,45,74,74,0,192,206,-15,2013
Vårgårda,Gullhögskolan,Kommunal,Vårgårda,84179524,"2,2",2,49,82,77,5,206,213,-7,2013
Vänersborg,Centrala skolenheten,Kommunal,Vänersborg,33067448,"2,21",3,47,70,76,-6,208,212,-4,2013
Vänersborg,Dalboskolan,Kommunal,Vänersborg,93140467,"2,13",0,48,65,77,-12,182,211,-29,2013
Vänersborg,"Fridaskolan, Vänersborg",Enskild,,10982633,"2,49",0,51,88,89,-1,229,233,-4,2013
Vännäs,Hammarskolan 7-9 AB,Kommunal,Vännäs,94348319,"2,22",0,53,81,80,1,200,215,-15,2013
Vännäs,Hammarskolan 7-9 CD,Kommunal,Vännäs,59355811,"2,29",0,51,78,82,-4,218,220,-2,2013
Värmdö,Brunns skola,Kommunal,Värmdö,42434583,"2,23",0,53,90,80,10,243,216,27,2013
Värmdö,Djurö skola,Kommunal,Värmdö,60606792,2,0,48,83,72,11,227,202,25,2013
Värmdö,Hemmestaskolan 6-9,Kommunal,Värmdö,69982204,"2,23",0,49,77,80,-3,218,217,1,2013
Värmdö,Lemshaga Akademi,Enskild,,11364996,"2,54",0,49,84,91,-7,230,237,-7,2013
Värnamo,Apladalsskolan,Kommunal,Värnamo,40576389,"2,17",3,49,80,75,5,209,209,-1,2013
Värnamo,Bors skola,Kommunal,Värnamo,68702432,"2,04",0,46,89,74,15,225,205,20,2013
Värnamo,Forshedaskolan,Kommunal,Värnamo,23192281,2,0,56,77,72,5,216,200,16,2013
Värnamo,Gröndalsskolan,Kommunal,Värnamo,41729877,"2,36",0,59,91,84,7,219,222,-4,2013
Västervik,Ankarsrums skola,Kommunal,Västervik,72904597,"2,07",2,60,79,72,7,208,201,7,2013
Västervik,Ellen Keyskolan,Kommunal,Västervik,88600321,"2,3",6,40,79,77,2,220,218,2,2013
Västervik,Ludvigsborgsskolan,Kommunal,Västervik,16547623,"2,15",4,55,81,73,8,220,205,14,2013
Västervik,Åbyskolan,Kommunal,Västervik,48015765,"2,08",2,56,72,73,-1,197,203,-6,2013
Västervik,Överumsskolan 7-9,Kommunal,Västervik,75732352,"2,29",0,50,82,82,0,218,220,-2,2013
Västerås,Apalbyskolan 6-9,Kommunal,Västerås,99947080,"2,26",2,53,81,78,3,226,215,11,2013
Västerås,Bäckbyskolan 1,Kommunal,Västerås,82768033,"1,84",2,57,65,65,0,194,188,7,2013
Västerås,Centuriaskolan,Enskild,,83896681,"2,27",0,59,82,81,1,223,217,6,2013
Västerås,Engelska Skolan i Västerås,Enskild,,46042136,"2,59",0,31,100,93,7,263,245,18,2013
Västerås,Entréskolan,Enskild,,77743622,"2,13",0,26,60,77,-17,185,217,-31,2013
Västerås,Fryxellska skolan,Enskild,,73093445,"2,6",0,33,88,93,-5,233,245,-12,2013
Västerås,Irstaskolan 7-9,Kommunal,Västerås,12507517,"2,24",2,52,85,79,6,212,215,-3,2013
Västerås,Kristiansborgsskolan,Kommunal,Västerås,65736810,"2,32",5,56,84,77,7,218,215,3,2013
Västerås,Kunskapsskolan Västerås,Enskild,,30576881,"2,62",0,47,84,93,-9,225,243,-18,2013
Västerås,Nybyggeskolan 1,Kommunal,Västerås,14086188,"2,18",10,51,68,68,0,205,202,3,2013
Västerås,Nybyggeskolan 2,Kommunal,Västerås,39103253,"2,25",5,54,72,75,-3,197,211,-15,2013
Västerås,Persboskolan,Kommunal,Västerås,10453232,"2,2",2,53,73,77,-4,202,212,-10,2013
Västerås,Rotundaskolan,Enskild,,80009811,"2,39",0,54,74,85,-11,210,226,-15,2013
Västerås,Rönnbyskolan 6-9,Kommunal,Västerås,16313755,"2,56",0,55,90,91,-1,228,236,-8,2013
Västerås,Skiljeboskolan,Kommunal,Västerås,77449846,"2,12",8,51,52,68,-16,188,200,-12,2013
Västerås,S:t Ilians skola,Kommunal,Västerås,66142210,"1,89",9,53,61,60,1,179,184,-6,2013
Västerås,Tillbergaskolan 6-9,Kommunal,Västerås,22744262,"2,15",0,47,84,78,6,218,212,6,2013
Västerås,Viksängsskolan 1,Kommunal,Västerås,15622675,"2,46",4,61,96,84,12,220,225,-4,2013
Västerås,Viksängsskolan 2,Kommunal,Västerås,96481822,"2,57",2,53,86,89,-3,228,236,-8,2013
Västerås,Önstaskolan,Kommunal,Västerås,84998800,"2,29",5,41,72,77,-5,206,218,-12,2013
Växjö,Arabyskolan,Kommunal,Växjö,14836816,"1,81",4,51,57,62,-5,177,184,-8,2013
Växjö,Bergundaskolan 7-9,Kommunal,Växjö,78331744,"2,3",9,47,83,73,10,223,212,11,2013
Växjö,Braås skola,Kommunal,Växjö,40283052,"2,18",4,48,87,74,13,216,209,7,2013
Växjö,Fagrabäckskolan,Kommunal,Växjö,29751275,"2,44",3,51,74,84,-10,198,227,-29,2013
Växjö,"Karl-Oskarskolan, Växjö",Enskild,,69600902,"2,43",1,62,79,85,-6,216,224,-8,2013
Växjö,Kronoberg Skola,Enskild,,44785862,"2,64",0,63,96,94,2,249,240,9,2013
Växjö,Lammhults skola,Kommunal,Växjö,57569623,"2,28",7,45,79,75,4,204,214,-10,2013
Växjö,Norregårdskolan,Kommunal,Växjö,12286029,"2,4",1,57,86,85,1,218,225,-7,2013
Växjö,Ringsbergsskolan,Kommunal,Växjö,65161034,"2,43",0,41,77,87,-10,214,232,-18,2013
Växjö,Teleborg Centrum,Kommunal,Växjö,72833305,"2,29",9,48,78,72,6,211,211,0,2013
Ydre,Ydreskolan,Kommunal,Ydre,17132875,2,0,63,87,72,15,214,198,17,2013
Ystad,Kunskapsskolan Ystad,Enskild,,58980145,"2,49",0,43,98,89,9,243,236,7,2013
Ystad,Norreportskolan,Kommunal,Ystad,89680009,"2,26",1,48,91,80,11,224,218,6,2013
Ystad,Västervångskolan,Kommunal,Ystad,24450024,"2,26",1,55,93,79,14,229,215,13,2013
Åmål,Kristinebergskolan,Kommunal,Åmål,57530972,"2,21",0,46,71,80,-9,207,216,-10,2013
Ånge,Fränstaskolan,Kommunal,Ånge,17514337,"2,01",3,71,83,69,14,215,193,21,2013
Ånge,Minervaskolan,Kommunal,Ånge,43954518,"2,17",4,44,68,74,-6,193,210,-17,2013
Åre,Duveds skola 4-9,Kommunal,Åre,53536862,"2,19",0,68,94,78,16,225,209,16,2013
Åre,Mörsils skola 7-9,Kommunal,Åre,99830430,"2,27",8,62,69,73,-4,204,208,-4,2013
Årjäng,Silbodalskolan H,Kommunal,Årjäng,31591948,"2,03",2,54,87,71,16,215,200,16,2013
Årjäng,Töcksfors skola,Kommunal,Årjäng,77714062,"2,16",0,49,81,78,3,226,212,13,2013
Åsele,Åsele Centralskola,Kommunal,Åsele,43833784,2,0,70,83,72,11,199,196,3,2013
Åstorp,Björnekullaskolan,Kommunal,Åstorp,97128428,"1,99",6,64,68,66,2,189,190,-2,2013
Åstorp,Hyllinge skola,Kommunal,Åstorp,11662899,"1,98",0,64,76,71,5,198,196,2,2013
Åstorp,"PeterSvenskolan, Åstorp",Enskild,,86363057,"1,86",0,50,78,68,10,187,192,-5,2013
Åtvidaberg,Alléskolan,Kommunal,Åtvidaberg,56528690,"2,14",1,51,63,76,-13,194,209,-15,2013
Älmhult,Diö skola,Kommunal,Älmhult,93625542,"2,15",0,52,92,77,15,229,210,19,2013
Älmhult,Gemö-/Linnéskolan 4,Kommunal,Älmhult,66753925,"2,15",4,39,76,74,2,211,210,1,2013
Älmhult,Karl-Oskarskolan i Älmhult,Enskild,,84756527,"2,26",0,67,67,81,-14,198,214,-16,2013
Älmhult,Klöxhultsskolan 2,Kommunal,Älmhult,55348814,"2,3",0,55,79,82,-3,216,220,-4,2013
Älvdalen,Strandskolan,Kommunal,Älvdalen,92564610,"1,89",0,68,68,68,0,191,189,2,2013
Älvdalen,Älvdalsskolan,Kommunal,Älvdalen,10521174,"2,18",2,51,88,76,12,221,211,10,2013
Älvkarleby,Rotskärsskolan,Kommunal,Älvkarleby,96982474,"2,02",2,55,67,71,-4,176,199,-23,2013
Älvkarleby,Älvboda friskola,Enskild,,74070812,"2,18",5,54,85,73,12,198,207,-8,2013
Älvsbyn,Älvåkraskolan,Kommunal,Älvsbyn,32970785,"2,2",4,43,79,75,4,211,212,-1,2013
Ängelholm,Kungsgårdsskolan,Kommunal,Ängelholm,25522582,"2,35",5,45,84,79,5,220,220,0,2013
Ängelholm,Magnarps skola,Kommunal,Ängelholm,75244062,"2,32",0,64,89,83,6,213,218,-5,2013
Ängelholm,Nyhemsskolan,Kommunal,Ängelholm,60842677,"2,26",0,46,82,81,1,216,219,-3,2013
Ängelholm,Strövelstorps skola,Kommunal,Ängelholm,68323880,"2,23",0,58,90,80,10,227,214,12,2013
Ängelholm,Söndrebalgs skola,Kommunal,Ängelholm,53600648,"2,18",0,39,94,79,15,224,216,8,2013
Ängelholm,Toftaskolan,Kommunal,Ängelholm,51497405,"2,01",0,53,91,73,18,228,201,27,2013
Ängelholm,Vittra Fram,Enskild,,14569133,"2,33",0,50,90,84,6,226,223,3,2013
Öckerö,Brattebergsskolan,Kommunal,Öckerö,85862849,"2,34",0,59,89,84,5,236,221,15,2013
Ödeshög,Lysingskolan,Kommunal,Ödeshög,34255565,"2,06",7,39,79,68,11,218,201,16,2013
Örebro,Adolfsbergsskolan 7-9,Kommunal,Örebro,47684564,"2,41",1,54,86,85,1,225,226,-1,2013
Örebro,Almby skola,Kommunal,Örebro,22049573,"2,11",9,40,72,66,6,196,202,-5,2013
Örebro,Engelbrektsskolan,Kommunal,Örebro,82807694,"2,4",1,55,83,84,-1,213,224,-11,2013
Örebro,Engelska Skolan i Örebro,Enskild,,23908629,"2,41",2,52,84,84,0,234,226,8,2013
Örebro,Glanshammars skola,Kommunal,Örebro,39061881,"2,24",0,62,76,80,-4,211,214,-3,2013
Örebro,Gumaeliusskolan,Kommunal,Örebro,74902204,"2,12",1,54,76,75,1,206,207,-1,2013
Örebro,Hannaskolan,Enskild,,13390547,"2,42",0,40,80,87,-7,224,232,-7,2013
Örebro,Karl Johans skola,Enskild,,28067210,"2,53",0,28,90,91,-1,240,242,-2,2013
Örebro,Kunskapsskolan Örebro,Enskild,,76018506,"2,3",0,49,81,82,-1,224,221,3,2013
Örebro,Lillåns skola 7-9,Kommunal,Örebro,84774734,"2,36",1,43,88,84,4,230,226,3,2013
Örebro,Mellringeskolan,Kommunal,Örebro,26290434,"2,05",6,56,61,68,-7,191,197,-6,2013
Örebro,Navet,Kommunal,Örebro,12248380,"2,39",7,61,57,78,-21,199,217,-18,2013
Örebro,Odenskolan F-9,Kommunal,Örebro,66382532,"2,16",0,46,68,78,-10,195,213,-18,2013
Örebro,Olaus Petriskolan,Kommunal,Örebro,65613995,"2,33",6,53,82,77,5,218,216,2,2013
Örebro,Viktoriaskolan,Enskild,,19742982,"2,2",0,32,84,80,4,241,220,22,2013
Örebro,Vivallaskolan F-9,Kommunal,Örebro,37730120,"1,54",6,53,45,50,-5,164,164,1,2013
Örebro,Västra Engelbrektsskolan,Kommunal,Örebro,54656817,"1,87",30,57,49,36,13,162,159,3,2013
Örkelljunga,Kungsskolan,Kommunal,Örkelljunga,45558673,"2,06",0,51,83,75,8,213,205,7,2013
Örnsköldsvik,Alneskolan,Kommunal,Örnsköldsvik,69067954,"2,35",0,51,89,84,5,208,224,-16,2013
Örnsköldsvik,Bjästaskolan,Kommunal,Örnsköldsvik,54267727,"2,15",3,52,77,74,3,218,208,11,2013
Örnsköldsvik,Björnaskolan,Kommunal,Örnsköldsvik,24396451,"2,03",0,54,83,73,10,195,202,-8,2013
Örnsköldsvik,Bredbynskolan,Kommunal,Örnsköldsvik,51597705,"2,17",2,57,92,76,16,207,209,-2,2013
Örnsköldsvik,Geneskolan,Kommunal,Örnsköldsvik,62716649,"2,27",3,44,70,78,-8,199,218,-18,2013
Örnsköldsvik,Husumskolan,Kommunal,Örnsköldsvik,18668554,"2,24",0,59,84,80,4,214,214,0,2013
Örnsköldsvik,Höglandskolan,Kommunal,Örnsköldsvik,93761242,"2,32",0,45,75,83,-8,210,224,-14,2013
Örnsköldsvik,Själevadskolan,Kommunal,Örnsköldsvik,32230046,"2,31",0,58,85,83,2,217,219,-2,2013
Örnsköldsvik,Sörlidenskolan,Kommunal,Örnsköldsvik,42897421,"2,1",19,59,51,56,-5,182,185,-3,2013
Örnsköldsvik,Ängetskolan,Kommunal,Örnsköldsvik,10788890,"2,27",2,51,88,80,8,218,217,1,2013
Östersund,Friggaskolan,Enskild,,58922041,"2,49",0,60,100,88,12,237,230,7,2013
Östersund,Kastalskolan,Kommunal,Östersund,34895088,"2,11",1,48,79,75,4,199,208,-9,2013
Östersund,Lugnviksskolan 2,Kommunal,Östersund,98996524,"2,48",4,35,85,85,0,231,233,-2,2013
Östersund,Parkskolan 1,Kommunal,Östersund,28195485,"2,34",2,48,84,82,2,210,222,-12,2013
Östersund,"Prolympia, Östersund",Enskild,,16858929,"2,43",0,62,95,86,9,224,226,-2,2013
Östersund,Storsjöskolan,Kommunal,Östersund,95233985,"2,44",0,44,94,87,7,240,232,8,2013
Östersund,Torvallaskolan,Kommunal,Östersund,56710032,"2,24",6,50,75,74,1,200,211,-11,2013
Östersund,Treälvsskolan 1,Kommunal,Östersund,76664723,"2,27",0,43,77,82,-5,216,221,-5,2013
Östersund,Vallaskolan Omega,Kommunal,Östersund,27412144,"2,54",0,57,100,90,10,239,234,5,2013
Östersund,Ängsmogården,Kommunal,Östersund,57462607,"2,25",0,59,68,80,-12,213,215,-2,2013
Östersund,Östbergsskolan Västerhus,Kommunal,Östersund,74981470,"2,27",0,46,88,82,6,206,220,-14,2013
Östersund,Östbergsskolan Österhus,Kommunal,Östersund,87451528,"2,52",8,35,81,82,-1,236,232,5,2013
Österåker,Ljusterö skola,Kommunal,Österåker,53319802,"1,81",0,73,80,65,15,202,182,20,2013
Österåker,"Prolympia, Åkersberga",Enskild,,22738124,"2,23",0,69,81,80,1,227,211,16,2013
Österåker,Skärgårdsstadsskolan,Kommunal,Österåker,73272488,"2,16",0,50,80,78,2,212,212,0,2013
Österåker,Solskiftesskolan,Kommunal,Österåker,82624830,"2,32",1,44,79,82,-3,206,222,-16,2013
Österåker,Söraskolan,Kommunal,Österåker,88712672,"2,21",14,62,56,64,-8,186,196,-11,2013
Österåker,Tråsättraskolan,Kommunal,Österåker,51305351,"2,35",1,52,75,83,-8,213,222,-9,2013
Östhammar,Frösåkersskolan,Kommunal,Östhammar,98029852,"2,15",1,54,77,76,1,199,209,-10,2013
Östhammar,Olandsskolan 6-9,Kommunal,Östhammar,69145770,"2,08",0,49,80,75,5,221,207,14,2013
Östhammar,Vallonskolan,Kommunal,Östhammar,31047050,2,2,55,38,70,-32,176,198,-22,2013
Östhammar,Österbyskolan,Kommunal,Östhammar,57548666,"1,94",3,63,49,67,-18,208,191,17,2013
Östra Göinge,Färe Montessoriskola,Enskild,,26599013,"1,97",6,63,31,64,-33,166,189,-23,2013
Östra Göinge,Göingeskolan,Kommunal,Östra Göinge,84902434,"2,07",5,46,83,70,13,220,202,18,2013
Östra Göinge,Snapphaneskolan,Kommunal,Östra Göinge,81683738,"2,06",4,48,79,70,9,203,202,1,2013
Överkalix,Strandskolan,Kommunal,Överkalix,50308658,"2,13",13,63,90,62,28,221,192,28,2013
Övertorneå,"Övertorneå CSK år F-9, Ro 2",Kommunal,Övertorneå,53794508,2,22,67,50,49,1,174,173,1,2013
