skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_school_subject,skolverket_tot_m_betyg_tcv200,skolverket_fli_m_betyg_tcv200,skolverket_poj_m_betyg_tcv200,skolverket_tot_andel_ae_tcv200,skolverket_fli_andel_ae_tcv200,skolverket_poj_andel_ae_tcv200,skolverket_tot_gbp_tcv200,skolverket_fli_gbp_tcv200,skolverket_poj_gbp_tcv200,year
Nacka,Engelska Skolan i Nacka,74358019,Enskild,Geografi,138,73,65,~100,~100,~100,"15,3","14,8","15,7",2014
Nacka,Skuru skola,85321366,Kommunal,Geografi,108,48,60,~100,"100,0",~100,"14,5","14,9","14,1",2014
Nacka,Snitz Grundskola Nacka,82438535,Enskild,Geografi,..,..,..,..,..,..,..,..,..,2014
Nordanstig,Bergsjö Centralskola år 7-9,95045408,Kommunal,Geografi,48,25,23,~100,~100,~100,"13,1","13,1","13,0",2014
Nordmaling,Artediskolan åk 7-9,58185455,Kommunal,Geografi,68,30,38,"85,3","83,3","86,8","10,8","11,3","10,4",2014
Norrköping,Borgsmoskolan,26387738,Kommunal,Geografi,55,21,34,"69,1","57,1","76,5","8,7","7,3","9,6",2014
Norrköping,Erlaskolan Norrköping Södra,72526185,Enskild,Geografi,21,10,11,~100,..,"100,0","11,1","8,8","13,2",2014
Norrköping,Navestadsskolan 7-9,81182971,Kommunal,Geografi,99,42,57,"84,8","83,3","86,0","10,9","10,4","11,3",2014
Norrköping,"Prolympia, Norrköping",16013826,Enskild,Geografi,111,45,66,"90,1",~100,"89,4","11,2","11,8","10,8",2014
Norrköping,Vikbolandsskolan,34784374,Kommunal,Geografi,51,20,31,~100,"100,0",~100,"13,3","13,6","13,1",2014
Norrtälje,Grindskolan,29416145,Kommunal,Geografi,15,..,..,~100,..,~100,"10,3",..,"10,6",2014
Norrtälje,Hallsta skola,24146389,Kommunal,Geografi,53,34,19,"88,7",~100,~100,"11,3","11,9","10,3",2014
Norrtälje,Långsjöskolan,99749462,Kommunal,Geografi,24,12,12,~100,~100,~100,"12,0","12,7","11,3",2014
Norrtälje,Rådmansö skola,50905672,Kommunal,Geografi,17,..,..,"100,0",..,..,"12,6",..,..,2014
Norsjö,Norsjöskolan 6-9,65848878,Kommunal,Geografi,41,18,23,~100,~100,"100,0","15,0","14,6","15,3",2014
Nybro,Alsterbro skola,62698200,Kommunal,Geografi,11,..,..,~100,..,..,"12,5",..,..,2014
Nyköping,Kunskapsskolan Nyköping,88046003,Enskild,Geografi,93,58,35,"89,2","89,7",~100,"13,1","12,8","13,4",2014
Nyköping,Långbergsskolan H,71976383,Kommunal,Geografi,41,23,18,"85,4",~100,~100,"11,3","11,1","11,5",2014
Nyköping,Studiero,98693413,Enskild,Geografi,..,.,..,.,.,.,..,.,..,2014
Nynäshamn,Vanstaskolan 4-9,73184416,Kommunal,Geografi,41,14,27,"85,4",~100,"81,5","13,1","14,5","12,4",2014
Nynäshamn,Viaskolan 6-9,34814578,Kommunal,Geografi,52,23,29,"100,0","100,0","100,0","13,4","14,1","12,8",2014
Olofström,Högavångsskolan,53603984,Kommunal,Geografi,133,58,75,"86,5","91,4","82,7","11,0","11,9","10,3",2014
Osby,Parkskolan F-9 D,28242140,Kommunal,Geografi,18,..,..,"100,0",..,"100,0","13,8",..,"13,5",2014
Osby,Visslan,65486343,Kommunal,Geografi,..,.,..,.,.,.,..,.,..,2014
Osby,Örkenedsskolan 7-9,99562575,Kommunal,Geografi,34,17,17,~100,"100,0",~100,"12,8","15,1","10,4",2014
Oskarshamn,Kristinebergskolan 7-9,73392316,Kommunal,Geografi,72,30,42,~100,~100,~100,"13,1","12,7","13,4",2014
Pajala,Gårdbyskolan,55662841,Kommunal,Geografi,..,..,..,..,..,..,..,..,..,2014
Pajala,Junosuando Centralskola,80594830,Kommunal,Geografi,..,..,..,..,..,..,..,..,..,2014
Pajala,Pajala Centralskola,12443258,Kommunal,Geografi,34,16,18,~100,~100,~100,"12,4","13,3","11,7",2014
Piteå,Solanderskolan 7-9 skolenhet,56399220,Kommunal,Geografi,45,17,28,~100,"100,0",~100,"11,6","11,5","11,7",2014
Ragunda,Hansåkerskolan,22316816,Kommunal,Geografi,24,10,14,~100,"100,0",~100,"11,5","15,3","8,8",2014
Salem,Säbytorp,92406445,Kommunal,Geografi,58,26,32,"89,7","80,8",~100,"12,8","11,4","13,8",2014
Sandviken,Hedängskolan 7-9,23876630,Kommunal,Geografi,58,29,29,~100,"100,0",~100,"12,8","12,8","12,7",2014
Sandviken,Jernvallsskolan 4-9,30006957,Kommunal,Geografi,48,19,29,~100,~100,"100,0","14,2","12,9","15,1",2014
Sandviken,Söderskolan II,58929072,Kommunal,Geografi,66,39,27,"75,8","76,9","74,1","9,7","10,2","9,0",2014
Sigtuna,"Josefinaskolan, grundskola",55508705,Enskild,Geografi,22,12,10,"100,0","100,0","100,0","13,5","14,4","12,5",2014
Simrishamn,Sophiaskolan,59958745,Enskild,Geografi,17,..,..,"100,0","100,0",..,"13,7","13,6",..,2014
Skellefteå,Björkskolan,65417636,Enskild,Geografi,21,..,..,"100,0","100,0",..,"14,8","15,2",..,2014
Skellefteå,Bureskolan 6-9,62125265,Kommunal,Geografi,52,24,28,~100,~100,~100,"11,8","12,4","11,3",2014
Skurup,Fotbollsakademin,74292006,Kommunal,Geografi,29,10,19,"55,2",..,"52,6","6,6","6,8","6,4",2014
Skövde,Stöpenskolan,89477299,Kommunal,Geografi,106,54,52,~100,"100,0",~100,"12,9","13,8","12,1",2014
Skövde,Vasaskolan 477,96989994,Kommunal,Geografi,67,41,26,~100,~100,"100,0","14,0","14,5","13,4",2014
Smedjebacken,Kyrkskolan,68814096,Kommunal,Geografi,13,..,..,~100,..,..,"9,2",..,..,2014
Sollentuna,"Djupdalsskolan, RH-enhet",91730309,Kommunal,Geografi,..,..,..,..,..,.,..,..,..,2014
Sollentuna,Helenelundsskolan,15572902,Kommunal,Geografi,116,55,61,~100,"100,0",~100,"14,0","14,6","13,4",2014
Sollentuna,Runbacka skolor/Fenix,43236825,Kommunal,Geografi,..,..,.,..,..,.,..,..,.,2014
Sollentuna,Sollentuna internat. school,27740655,Kommunal,Geografi,37,15,22,"100,0","100,0","100,0","14,5","14,3","14,7",2014
Sollentuna,Tal- o språkcentrum/Brageskola,12092203,Kommunal,Geografi,..,..,..,..,..,..,..,..,..,2014
Sollentuna,Utbildning Rotebro/Gillboskola,59955409,Kommunal,Geografi,69,32,37,~100,~100,~100,"14,6","14,5","14,8",2014
Sollentuna,"Utbildning Silverdal, gr",67346137,Kommunal,Geografi,37,15,22,"100,0","100,0","100,0","16,8","16,8","16,7",2014
Solna,Bagartorpsskolan 4-9,39508236,Kommunal,Geografi,37,22,15,~100,~100,"100,0","13,6","12,8","14,7",2014
Solna,Svedenskolan Bergshamra,89893224,Enskild,Geografi,..,..,..,..,.,..,..,..,..,2014
Solna,Tallbackaskolan,73581523,Kommunal,Geografi,71,33,38,~100,~100,~100,"13,0","12,8","13,2",2014
Solna,Ängkärrskolan i Solna,98515782,Enskild,Geografi,21,10,11,"100,0","100,0","100,0","13,5","12,5","14,3",2014
Staffanstorp,Hjärupslundsskolan,46191968,Kommunal,Geografi,68,38,30,~100,~100,"100,0","15,0","14,7","15,5",2014
Staffanstorp,Skånska Småstadens Kulturskola,85506411,Enskild,Geografi,13,..,..,~100,~100,..,"11,5","11,8",..,2014
Stockholm,Abrahamsbergsskolan,44673074,Kommunal,Geografi,65,28,37,~100,"100,0",~100,"15,5","15,9","15,2",2014
Stockholm,Akalla grundskola F-9,37796564,Kommunal,Geografi,49,24,25,"75,5",~100,"64,0","9,4","10,9","7,9",2014
Stockholm,Beta School,16061350,Enskild,Geografi,..,..,..,..,..,..,..,..,..,2014
Stockholm,Blommensbergsskolan,82140090,Kommunal,Geografi,101,53,48,~100,~100,~100,"13,0","13,4","12,5",2014
Stockholm,Bågenskolan,35784391,Enskild,Geografi,11,..,..,..,..,..,"3,0",..,..,2014
Stockholm,Bäckahagens skola,20683111,Kommunal,Geografi,46,20,26,~100,~100,~100,"11,8","11,6","12,0",2014
Stockholm,Carlssons skola,35547286,Enskild,Geografi,58,30,28,~100,~100,"100,0","16,3","16,5","16,0",2014
Stockholm,Enbacksskolan,43632318,Kommunal,Geografi,33,18,15,~100,~100,"100,0","12,8","12,4","13,3",2014
Stockholm,Engelbrektsskolan,87521048,Kommunal,Geografi,96,44,52,~100,"100,0",~100,"13,8","14,7","13,1",2014
Stockholm,Engelska Skolan Norr,29725531,Enskild,Geografi,48,22,26,"100,0","100,0","100,0","15,9","14,9","16,7",2014
Stockholm,Engelska skolan på Kungsholmen,66455663,Enskild,Geografi,11,..,..,..,..,..,"5,7",..,..,2014
Stockholm,"Enskilda gymnasiet, gr",92750123,Enskild,Geografi,59,35,24,"100,0","100,0","100,0","17,7","17,6","17,7",2014
Stockholm,Farsta grundskola,38758770,Kommunal,Geografi,73,27,46,"86,3","74,1",~100,"11,6","9,9","12,6",2014
Stockholm,"Fryshusets grundskola, Sthlm",19657993,Enskild,Geografi,68,40,28,"91,2",~100,~100,"11,3","11,5","11,0",2014
Stockholm,Grimstaskolan,51341279,Kommunal,Geografi,45,15,30,"71,1",~100,"70,0","8,7","8,8","8,7",2014
Stockholm,Gärdesskolan,41176931,Kommunal,Geografi,139,59,80,~100,"100,0",~100,"15,0","15,6","14,5",2014
Stockholm,Hagsätraskolan,82110758,Kommunal,Geografi,50,20,30,~100,~100,~100,"11,8","10,4","12,7",2014
Stockholm,Husbygårdsskolan F-9,42149666,Kommunal,Geografi,44,21,23,~100,~100,~100,"12,0","11,7","12,4",2014
Stockholm,JENSEN grundskola Vasastan Sthlm,87377212,Enskild,Geografi,30,13,17,"83,3",..,~100,"11,2","8,8","12,9",2014
Stockholm,Kungsholmens grundskola,29410344,Kommunal,Geografi,46,24,22,~100,~100,"100,0","14,5","13,8","15,3",2014
Stockholm,Kunskapsskolan Fruängen,63954028,Enskild,Geografi,88,43,45,"100,0","100,0","100,0","16,9","16,7","17,1",2014
Stockholm,Kunskapsskolans Resursskola,24671487,Enskild,Geografi,..,..,..,..,..,..,..,..,..,2014
Stockholm,Lillholmsskolan,46581319,Kommunal,Geografi,64,34,30,"87,5",~100,"83,3","12,0","12,7","11,1",2014
Stockholm,Mälarhöjdens skola,46165232,Kommunal,Geografi,113,60,53,~100,~100,~100,"15,1","15,0","15,3",2014
Stockholm,Profilskolan,10360193,Enskild,Geografi,14,..,..,"100,0",..,"100,0","13,9",..,"13,9",2014
Stockholm,Raoul Wallenbergskolan Bromma,50848996,Enskild,Geografi,111,39,72,~100,~100,"100,0","13,4","13,2","13,5",2014
Stockholm,Sjöstadsskolan,15331669,Kommunal,Geografi,53,27,26,"100,0","100,0","100,0","15,5","15,6","15,4",2014
Stockholm,Sjöängsskolan,13124830,Kommunal,Geografi,81,39,42,~100,~100,~100,"13,5","14,1","13,0",2014
Stockholm,Sthlms Int. Montessoriskola,45553352,Enskild,Geografi,37,17,20,"100,0","100,0","100,0","17,4","17,2","17,6",2014
Stockholm,Studemaskolan,91352227,Enskild,Geografi,12,..,..,"100,0",..,..,"14,8",..,..,2014
Stockholm,Tornadoskolan,29796042,Enskild,Geografi,15,..,..,~100,..,..,"12,2",..,..,2014
Stockholm,Vasa Real,52863414,Kommunal,Geografi,..,..,.,..,..,.,..,..,.,2014
Stockholm,Åsö grundskola,94864296,Kommunal,Geografi,160,75,85,"96,3",~100,~100,"14,4","14,1","14,6",2014
Strängnäs,Europaskolan Rogge,31980822,Enskild,Geografi,53,30,23,~100,"100,0",~100,"11,9","13,0","10,5",2014
Strängnäs,Stallarholmsskolan,42957784,Kommunal,Geografi,32,12,20,~100,"100,0",~100,"12,8","14,2","12,0",2014
Strängnäs,Strängnäs Montessoriskola,30181143,Enskild,Geografi,..,.,..,..,.,..,..,.,..,2014
Strömstad,Strömstiernaskolan,47464666,Kommunal,Geografi,97,52,45,~100,~100,~100,"13,3","13,3","13,4",2014
Strömsund,Grevåkerskolan Hammerdal,54719506,Kommunal,Geografi,13,..,..,"100,0",..,..,"13,1",..,..,2014
Sundbyberg,Kulturama Grundsk. Sundbyberg,37112288,Enskild,Geografi,74,63,11,~100,~100,"100,0","16,6","16,3","17,7",2014
Sundsvall,Hagaskolan 2,92913189,Kommunal,Geografi,95,50,45,"82,1","84,0","80,0","10,9","11,6","10,3",2014
Sundsvall,Ljustadalens skola 2,43793902,Kommunal,Geografi,..,.,..,..,.,..,..,.,..,2014
Svalöv,Svalövs Montessoriskola,58981647,Enskild,Geografi,16,..,..,~100,..,..,"11,9",..,..,2014
Svedala,Spångholmsskolan,83516023,Kommunal,Geografi,41,15,26,"100,0","100,0","100,0","14,3","15,5","13,7",2014
Säffle,Tegnérskolan,40517936,Kommunal,Geografi,112,65,47,"88,4","89,2","87,2","11,7","11,8","11,4",2014
Sävsjö,Hofgårdsskolan,59983229,Kommunal,Geografi,91,48,43,~100,~100,~100,"14,0","14,2","13,9",2014
Söderhamn,Bergvikskolan,32721673,Kommunal,Geografi,61,26,35,"78,7","76,9","80,0","10,0","9,3","10,4",2014
Söderhamn,Stenbergaskolan,26147333,Kommunal,Geografi,36,17,19,"83,3",~100,~100,"9,3","9,1","9,5",2014
Söderköping,Ramunderskolan,99361107,Kommunal,Geografi,124,66,58,"91,1","90,9","91,4","12,2","12,2","12,1",2014
Söderköping,Söderköpings Waldorfskola,70789823,Enskild,Geografi,..,..,..,..,..,..,..,..,..,2014
Södertälje,Blombackaskolan,34148887,Kommunal,Geografi,104,46,58,"80,8","78,3","82,8","10,3","9,9","10,6",2014
Södertälje,Hovsjöskolan,82137009,Kommunal,Geografi,43,18,25,"74,4","61,1",~100,"8,5","6,7","9,9",2014
Södertälje,Hölöskolan,79466321,Kommunal,Geografi,35,15,20,~100,~100,"100,0","14,1","14,7","13,8",2014
Södertälje,Lina grundskola,62288230,Kommunal,Geografi,33,17,16,"69,7",~100,..,"9,4","10,6","8,1",2014
Södertälje,Soldalaskolan,40175889,Kommunal,Geografi,40,20,20,"87,5",~100,~100,"12,7","12,3","13,1",2014
Södertälje,Örjanskolan grund,10661388,Enskild,Geografi,18,..,..,"100,0",..,"100,0","15,7",..,"15,4",2014
Sölvesborg,Mjällby skola H,24822447,Kommunal,Geografi,64,26,38,~100,~100,~100,"13,0","12,6","13,3",2014
Tanum,Hamburgsundskolan,81072495,Kommunal,Geografi,31,14,17,"100,0","100,0","100,0","13,6","13,4","13,8",2014
Tanum,Tanumskolan,74079446,Kommunal,Geografi,64,27,37,~100,~100,~100,"12,9","12,9","12,9",2014
Tibro,Nyboskolan arbetslag B,24564454,Kommunal,Geografi,57,34,23,"91,2",~100,~100,"12,5","12,7","12,1",2014
Tierp,Centralskolan,17240817,Kommunal,Geografi,42,27,15,~100,~100,"100,0","13,0","13,0","13,2",2014
Tomelilla,Kastanjeskolan,90360196,Kommunal,Geografi,93,45,48,"91,4",~100,"87,5","11,2","11,7","10,8",2014
Tranås,Junkaremålsskolan 7-9,18476537,Kommunal,Geografi,106,37,69,"93,4",~100,~100,"13,1","12,6","13,3",2014
Trelleborg,Väståkraskolan F-9,16081769,Kommunal,Geografi,65,30,35,"100,0","100,0","100,0","14,1","15,0","13,4",2014
Trollhättan,"Fridaskolan, Trollhättan",56884611,Enskild,Geografi,72,31,41,"100,0","100,0","100,0","14,6","14,2","14,9",2014
Trollhättan,Lyrfågelskolan 4-9,12667629,Kommunal,Geografi,79,26,53,"91,1",~100,"88,7","12,3","13,4","11,7",2014
Trollhättan,Strömslundsskolan 7-9,96091081,Kommunal,Geografi,45,21,24,~100,"100,0",~100,"13,0","13,3","12,7",2014
Trollhättan,Sylteskolan 7-9,66414430,Kommunal,Geografi,36,12,24,"80,6",~100,"79,2","11,3","12,3","10,8",2014
Tyresö,Tyresö skola,83020784,Kommunal,Geografi,73,40,33,~100,~100,~100,"14,0","13,5","14,6",2014
Täby,Gribby Gård,20587249,Kommunal,Geografi,..,.,..,..,.,..,..,.,..,2014
Täby,Skolhagenskolan,69088221,Kommunal,Geografi,70,34,36,~100,~100,"100,0","13,7","13,0","14,4",2014
Töreboda,Töreboda Centralskola,94707451,Kommunal,Geografi,85,33,52,~100,~100,~100,"13,5","13,7","13,3",2014
Uddevalla,Norgårdenskolan 7-9,10405686,Kommunal,Geografi,98,40,58,~100,~100,~100,"12,5","12,3","12,7",2014
Umeå,Grubbeskolan 2,89248713,Kommunal,Geografi,23,10,13,"100,0","100,0","100,0","14,1","14,8","13,7",2014
Umeå,Hannaskolan,68950088,Enskild,Geografi,12,..,..,"100,0",..,..,"13,3",..,..,2014
Umeå,Linneaskolan,39117429,Kommunal,Geografi,49,19,30,~100,"100,0",~100,"14,2","16,1","13,0",2014
Upplands Väsby,"Sverigefinska sk, Uppl Väsby",68403656,Enskild,Geografi,..,.,..,..,.,..,..,.,..,2014
Upplands-Bro,Hagnässkolan,16969143,Kommunal,Geografi,50,29,21,"100,0","100,0","100,0","14,4","15,0","13,6",2014
Uppsala,Almunge skola,99056007,Kommunal,Geografi,47,18,29,"83,0",~100,"79,3","11,7","12,5","11,2",2014
Uppsala,Västra Stenhagenskolan,48134074,Kommunal,Geografi,61,30,31,"88,5",~100,"83,9","11,8","13,2","10,6",2014
Uppsala,Ärentunaskolan 1,64800741,Kommunal,Geografi,48,20,28,~100,~100,~100,"13,3","14,4","12,5",2014
Uppvidinge,Älghultskolan,73077490,Kommunal,Geografi,43,26,17,~100,~100,~100,"11,9","11,6","12,2",2014
Vara,Alléskolan,45270097,Kommunal,Geografi,96,50,46,~100,"100,0",~100,"13,3","14,5","12,0",2014
Varberg,Ankarskolan 4-9 och fritidshem,68653982,Kommunal,Geografi,36,13,23,~100,"100,0",~100,"13,3","13,7","13,0",2014
Varberg,Bläshammar skola F-9 och fritidshem,13220136,Kommunal,Geografi,17,..,..,"100,0",..,"100,0","14,3",..,"13,4",2014
Varberg,Rolfstorps skola F-9 och fritidshem,46202890,Kommunal,Geografi,28,13,15,~100,~100,~100,"13,0","13,8","12,3",2014
Varberg,Vidhögeskolan 6-9,70460569,Kommunal,Geografi,37,17,20,~100,~100,~100,"13,2","14,0","12,6",2014
Vaxholm,Norrbergsskolan,24710426,Kommunal,Geografi,83,43,40,~100,~100,~100,"14,5","14,2","14,8",2014
Vellinge,Herrestorpskolan,16650439,Kommunal,Geografi,20,..,..,"100,0","100,0",..,"13,1","12,5",..,2014
Vetlanda,Landsbro skola 7-9,69564434,Kommunal,Geografi,88,40,48,~100,"100,0",~100,"13,4","14,4","12,6",2014
Vetlanda,Vetlanda Friskola,13123046,Enskild,Geografi,..,..,..,..,..,..,..,..,..,2014
Vingåker,Vidåkersskolan,53174138,Kommunal,Geografi,85,42,43,"82,4","81,0","83,7","10,9","11,0","10,8",2014
Vårgårda,Gullhögskolan,84179524,Kommunal,Geografi,125,69,56,"95,2",~100,~100,"13,6","14,0","13,2",2014
Vänersborg,Centrala skolenheten,33067448,Kommunal,Geografi,240,110,130,"95,0","94,5","95,4","13,5","13,6","13,5",2014
Vännäs,Hammarskolan 7-9 AB,94348319,Kommunal,Geografi,43,24,19,"86,0",~100,~100,"12,0","11,5","12,6",2014
Värmdö,Lemshaga Akademi,11364996,Enskild,Geografi,52,29,23,"100,0","100,0","100,0","17,1","17,7","16,4",2014
Värmdö,Ösbyskolan,88283203,Kommunal,Geografi,72,40,32,~100,~100,~100,"13,4","14,0","12,7",2014
Värnamo,Gröndalsskolan,41729877,Kommunal,Geografi,127,71,56,"95,3",~100,~100,"13,0","13,0","13,1",2014
Västervik,Ellen Keyskolan,88600321,Kommunal,Geografi,104,47,57,~100,~100,~100,"13,9","13,1","14,5",2014
Västervik,Åbyskolan,48015765,Kommunal,Geografi,46,22,24,~100,"100,0",~100,"12,9","13,1","12,8",2014
Västerås,Bäckbyskolan 2,36793802,Kommunal,Geografi,..,.,..,..,.,..,..,.,..,2014
Västerås,Kristiansborgsskolan,65736810,Kommunal,Geografi,121,48,73,"90,9",~100,"89,0","12,6","13,8","11,8",2014
Västerås,Kunskapsskolan Västerås,30576881,Enskild,Geografi,102,51,51,~100,~100,~100,"14,9","15,1","14,7",2014
Västerås,Nybyggeskolan 2,39103253,Kommunal,Geografi,85,40,45,"92,9",~100,~100,"13,1","13,4","12,9",2014
Västerås,Persboskolan,10453232,Kommunal,Geografi,44,22,22,"86,4",~100,~100,"11,8","13,2","10,5",2014
Västerås,Rönnbyskolan 6-9,16313755,Kommunal,Geografi,51,22,29,"100,0","100,0","100,0","14,2","15,1","13,5",2014
Västerås,Önstaskolan,84998800,Kommunal,Geografi,83,44,39,"94,0",~100,~100,"13,4","13,2","13,5",2014
Växjö,Kronoberg Skola,44785862,Enskild,Geografi,54,35,19,"100,0","100,0","100,0","17,1","17,5","16,3",2014
Växjö,Norregårdskolan,12286029,Kommunal,Geografi,136,77,59,"86,0","87,0","84,7","11,8","11,9","11,7",2014
Växjö,Teleborg Centrum,72833305,Kommunal,Geografi,153,70,83,"91,5","92,9","90,4","12,5","13,1","12,0",2014
Växjö,Växjö Internationella Grundsk.,47516545,Enskild,Geografi,29,19,10,"100,0","100,0","100,0","14,7","14,2","15,5",2014
Ystad,Kunskapsskolan Ystad,58980145,Enskild,Geografi,83,41,42,"100,0","100,0","100,0","14,6","15,2","13,9",2014
Ystad,Norreportskolan,89680009,Kommunal,Geografi,114,53,61,~100,~100,~100,"13,0","13,3","12,8",2014
Åmål,Kristinebergskolan 2,60891289,Kommunal,Geografi,50,19,31,~100,~100,~100,"14,5","13,8","14,8",2014
Ånge,Fränstaskolan,17514337,Kommunal,Geografi,35,23,12,"80,0",~100,..,"9,8","10,5","8,3",2014
Åre,Duveds skola 4-9,53536862,Kommunal,Geografi,31,12,19,~100,"100,0",~100,"13,5","15,8","12,0",2014
Årjäng,Silbodalskolan H,31591948,Kommunal,Geografi,60,27,33,"90,0",~100,~100,"11,3","10,4","12,0",2014
Årjäng,Töcksfors skola H,44467705,Kommunal,Geografi,35,23,12,~100,"100,0",~100,"12,4","12,6","11,9",2014
Älvkarleby,Älvboda friskola,74070812,Enskild,Geografi,44,20,24,"84,1",~100,~100,"10,3","10,5","10,2",2014
Älvsbyn,Vidselskolan,86476920,Kommunal,Geografi,15,..,..,"100,0",..,..,"13,5",..,..,2014
Ängelholm,Kungsgårdsskolan,25522582,Kommunal,Geografi,118,60,58,"95,8","91,7","100,0","13,7","13,5","13,9",2014
Ängelholm,Nyhemsskolan,60842677,Kommunal,Geografi,108,51,57,"89,8","88,2","91,2","12,2","12,3","12,1",2014
Ängelholm,Strövelstorps skola,68323880,Kommunal,Geografi,15,..,..,"100,0",..,..,"13,7",..,..,2014
Ängelholm,Toftaskolan,51497405,Kommunal,Geografi,67,40,27,"88,1",~100,"77,8","11,7","13,2","9,5",2014
Ängelholm,Vittra Fram,14569133,Enskild,Geografi,..,..,.,..,..,.,..,..,.,2014
Öckerö,Betelskolan,65677988,Enskild,Geografi,20,..,..,"100,0","100,0",..,"16,0","16,1",..,2014
Örnsköldsvik,Bjästaskolan 7-9,56331671,Kommunal,Geografi,71,35,36,~100,~100,~100,"12,8","13,0","12,6",2014
Örnsköldsvik,Husumskolan 4-9,58612885,Kommunal,Geografi,43,20,23,"100,0","100,0","100,0","14,5","14,8","14,3",2014
Örnsköldsvik,Ängetskolan 4-9,82726493,Kommunal,Geografi,55,32,23,~100,~100,"100,0","13,4","13,6","13,2",2014
Östersund,Friggaskolan,58922041,Enskild,Geografi,33,17,16,"100,0","100,0","100,0","15,8","15,4","16,1",2014
Östersund,Storsjöskolan,95233985,Kommunal,Geografi,95,46,49,~100,"100,0",~100,"14,5","14,7","14,3",2014
Östersund,Treälvsskolan 1,76664723,Kommunal,Geografi,27,11,16,~100,"100,0",~100,"12,2","13,4","11,4",2014
Östersund,Vallaskolan Alfa,56507657,Kommunal,Geografi,19,..,..,~100,..,..,"13,9",..,"13,3",2014
Östersund,Östbergsskolan 2,74981470,Kommunal,Geografi,49,23,26,~100,~100,~100,"13,6","13,7","13,5",2014
Österåker,"Prolympia, Åkersberga",22738124,Enskild,Geografi,75,32,43,~100,~100,~100,"12,1","12,3","11,9",2014
Österåker,Söraskolan,88712672,Kommunal,Geografi,56,21,35,"87,5",~100,~100,"12,0","11,3","12,4",2014
Östhammar,Olandsskolan F-9,90876801,Kommunal,Geografi,46,20,26,~100,~100,~100,"14,5","15,4","13,8",2014
Överkalix,Strandskolan,50308658,Kommunal,Geografi,16,..,..,~100,..,..,"10,9",..,..,2014
Ale,Kyrkbyskolan,54087001,Kommunal,Historia,52,28,24,"86,5","82,1",~100,"12,0","12,3","11,7",2014
Alingsås,Gustav Adolfsskolan,74064638,Kommunal,Historia,66,31,35,"75,8",~100,"65,7","9,8","11,5","8,4",2014
Alingsås,Linnéskolan,32478204,Enskild,Historia,..,..,..,..,..,..,..,..,..,2014
Alingsås,Nolhagaskolan,84581048,Kommunal,Historia,82,45,37,~100,~100,~100,"13,4","13,9","12,7",2014
Alingsås,Vittra Gerdsken,98272016,Enskild,Historia,36,15,21,"86,1",~100,~100,"12,0","12,7","11,5",2014
Alvesta,Mohedaskolan,69699568,Kommunal,Historia,49,25,24,"100,0","100,0","100,0","14,6","15,4","13,9",2014
Aneby,Oasens skola,48000763,Enskild,Historia,..,.,..,..,.,..,..,.,..,2014
Avesta,Johan Olovsskolan,48240990,Kommunal,Historia,32,11,21,"59,4",..,"66,7","7,4","5,7","8,3",2014
Bjuv,Ekeby skola,47546433,Kommunal,Historia,25,14,11,~100,~100,"100,0","12,9","12,1","13,9",2014
Bollnäs,Arbråskolan F-9,75662206,Kommunal,Historia,32,17,15,"53,1","70,6",..,"5,7","7,6","3,5",2014
Borås,Borås Kristna skola,64720166,Enskild,Historia,..,..,..,..,..,..,..,..,..,2014
Borås,Daltorpskolan 7-9,97706771,Kommunal,Historia,133,55,78,"91,7","90,9","92,3","13,2","13,6","12,9",2014
Borås,Engelbrektskolan 7-9,86215855,Kommunal,Historia,..,..,.,..,..,.,..,..,.,2014
Borås,Malmen Montessori,10132939,Enskild,Historia,17,..,..,"100,0","100,0",..,"15,9","16,1",..,2014
Botkyrka,Björkhaga Skola 1GR,30755074,Kommunal,Historia,..,.,..,..,.,..,..,.,..,2014
Botkyrka,Broängsskolan,38661388,Kommunal,Historia,101,57,44,"95,0",~100,~100,"13,4","14,1","12,5",2014
Botkyrka,Karsby International School,67742754,Kommunal,Historia,63,32,31,"71,4",~100,"51,6","8,7","11,4","5,9",2014
Botkyrka,Kvarnhagsskolan,56417100,Kommunal,Historia,39,14,25,"100,0","100,0","100,0","15,4","16,3","15,0",2014
Botkyrka,Tunaskolan,36350546,Kommunal,Historia,43,25,18,"79,1","80,0",~100,"10,6","11,1","9,9",2014
Bromölla,Humleskolan,18195751,Kommunal,Historia,86,42,44,"90,7",~100,"84,1","12,5","13,3","11,7",2014
