skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Malmö,Lindeborgsskolan,Kommunal,Malmö,22509001,"2,18",9,56,73,70,2,235,218,17,2018
Malmö,Lindängeskolan,Kommunal,Malmö,75875503,"1,99",17,39,71,60,11,234,202,32,2018
Malmö,Linnéskolan,Kommunal,Malmö,63951601,"2,39",7,53,83,79,4,243,236,7,2018
Malmö,Malmö Idrottsgrundskola,Kommunal,Malmö,71454628,"2,48",10,57,85,79,6,247,237,10,2018
Malmö,Malmö International School,Kommunal,Malmö,56446897,"2,7",35,43,51,68,-17,270,232,38,2018
Malmö,Malmö Montessoriskola,Enskild,"Hemgårdar i Malmö, Föreningen",13299659,"2,73",0,53,100,95,5,286,267,18,2018
Malmö,Mariaskolan,Enskild,Kristna Skolföreningen i Malmö,67272295,"2,64",0,55,82,92,-10,273,260,13,2018
Malmö,Montessorigrundskolan Maria,Enskild,Åkerman Education AB,45776214,"2,38",0,38,63,85,-23,228,248,-20,2018
Malmö,Munkhätteskolan,Kommunal,Malmö,74972690,"1,78",9,60,36,58,-23,166,189,-23,2018
Malmö,Möllevångsskolan,Kommunal,Malmö,88590084,"1,82",15,56,54,54,-1,218,186,32,2018
Malmö,Oxievångsskolan,Kommunal,Malmö,64402572,"2,14",4,49,66,73,-8,210,222,-12,2018
Malmö,Pilbäckskolan,Kommunal,Malmö,85007077,"2,47",8,53,87,81,6,245,241,4,2018
Malmö,Runstyckets skola,Enskild,Runstyckets Förskola Aktiebolag,57386343,"2,64",0,57,90,92,-2,258,259,-2,2018
Malmö,Rönnenskolan,Kommunal,Malmö,93599910,"2,36",5,48,73,80,-7,251,238,13,2018
Malmö,"Rörsjöskolan 2, Zenith",Kommunal,Malmö,83861471,"1,8",21,45,36,51,-15,193,183,10,2018
Malmö,Slottsstadens skola,Kommunal,Malmö,92862757,"2,32",5,50,74,78,-5,235,234,2,2018
Malmö,Sorgenfriskolan,Kommunal,Malmö,67130748,2,20,56,56,57,-1,191,194,-3,2018
Malmö,Stenkulaskolan,Kommunal,Malmö,85082785,"1,73",13,74,53,52,1,185,176,9,2018
Malmö,Strandskolan,Kommunal,Malmö,61199979,"2,58",5,48,86,87,-1,265,253,12,2018
Malmö,Sveaskolan,Enskild,Sveaskolan AB,54725950,"2,77",0,51,96,97,0,283,271,12,2018
Malmö,Söderkullaskolan,Kommunal,Malmö,66656783,"2,18",6,55,72,73,-1,234,222,12,2018
Malmö,Videdals privatskolor,Enskild,Aktiebolaget Videdals Privatskolor,31996111,"2,63",0,44,100,93,7,282,263,18,2018
Malmö,Videdalsskolan,Kommunal,Malmö,37324136,"2,27",12,46,69,73,-3,217,226,-8,2018
Malmö,Vittra Västra hamnen,Enskild,Vittraskolorna AB,13495830,"2,2",2,59,61,76,-15,217,225,-8,2018
Malmö,Värner Rydénskolan,Kommunal,Malmö,65099615,"1,63",21,43,28,45,-18,135,172,-37,2018
Malmö,Västra Hamnens skola,Kommunal,Malmö,28640213,"2,48",15,51,77,76,1,238,235,3,2018
Malmö,Ängsdals skola,Enskild,Ängsdals skolor AB,34314029,"2,57",0,33,96,92,5,276,263,13,2018
Malmö,Östra Skolan,Enskild,Östra Skolan AB,40470449,"2,22",5,45,77,76,1,236,229,6,2018
Malung-Sälen,Centralskolan,Kommunal,Malung-Sälen,83084730,"2,01",7,58,81,66,14,233,207,27,2018
Malung-Sälen,Ungärde skola,Kommunal,Malung-Sälen,17208837,"2,23",0,58,92,79,13,247,230,16,2018
Malå,Nilaskolan 7-9,Kommunal,Malå,28454424,"2,21",11,48,80,70,9,215,220,-5,2018
Mariestad,Ekhamraskolan,Enskild,Friskolan i Mariestad AB,29289355,"2,43",0,45,95,86,8,231,249,-18,2018
Mariestad,Högelidsskolan 7-9,Kommunal,Mariestad,62694008,"2,15",8,56,72,71,1,216,218,-2,2018
Mariestad,Tunaholmsskolan,Kommunal,Mariestad,48016437,"2,17",4,59,78,74,4,218,221,-2,2018
Mark,Fritslaskolan,Kommunal,Mark,33369644,"2,1",18,51,62,62,0,214,205,9,2018
Mark,Lyckeskolan,Kommunal,Mark,10428442,"2,23",1,38,77,79,-3,226,236,-10,2018
Mark,Sätilaskolan,Kommunal,Mark,90586918,"2,18",2,44,75,77,-3,222,230,-8,2018
Mark,Ängskolan,Kommunal,Mark,13666864,"2,04",8,42,71,69,2,212,215,-3,2018
Mark,Örbyskolan,Kommunal,Mark,53091837,"2,19",14,55,65,68,-3,212,214,-2,2018
Markaryd,Markaryds skola 7-9,Kommunal,Markaryd,88784456,"2,18",7,39,82,73,9,229,226,3,2018
Markaryd,Strömsnässkolan 7-9,Kommunal,Markaryd,59001324,"2,12",16,49,68,64,4,217,209,8,2018
Mellerud,Rådaskolan,Kommunal,Mellerud,53764779,"2,01",10,52,67,64,2,199,206,-7,2018
Mjölby,Blåklintskolan,Kommunal,Mjölby,27259736,"2,27",9,65,70,73,-3,210,221,-11,2018
Mjölby,Lagmansskolan Beta MH,Kommunal,Mjölby,10609045,"2,2",6,62,76,74,3,214,221,-7,2018
Mjölby,Trojenborgsskolan MH,Kommunal,Mjölby,37310404,"2,1",4,43,69,73,-4,212,223,-11,2018
Mjölby,Vifolkaskolan 7-9,Kommunal,Mjölby,16727370,"2,28",1,51,88,80,7,227,235,-8,2018
Mora,Morkarlbyhöjdens skola 7-9,Kommunal,Mora,95649680,"2,23",6,54,76,75,1,214,226,-12,2018
Mora,Noretsskolan 7-9,Kommunal,Mora,68663553,"2,18",4,58,76,75,1,218,223,-5,2018
Motala,Fria InterMilia skolan,Enskild,Fria Intermilia Skolan,11700203,"1,93",0,67,60,69,-9,210,206,4,2018
Motala,Hällaskolan,Kommunal,Motala,87963970,"2,31",5,51,80,78,1,221,233,-12,2018
Motala,Karin Boye-skolan,Enskild,AcadeMedia fria grundskolor AB,11664326,"2,37",0,42,84,85,-1,239,245,-6,2018
Motala,Mariebergsskolan,Kommunal,Motala,87531665,"2,15",10,54,63,69,-6,224,215,8,2018
Motala,Skolgårda skola 7-9,Kommunal,Motala,82224915,"2,3",6,47,70,78,-8,227,233,-6,2018
Motala,Södra skolan 4-9,Kommunal,Motala,69769596,"2,06",8,54,62,68,-6,214,211,3,2018
Motala,Zederslundsskolan,Kommunal,Motala,98031467,"2,23",12,48,72,71,1,220,222,-2,2018
Mullsjö,Trollehöjdskolan,Kommunal,Mullsjö,28156767,"2,41",7,51,90,80,10,247,238,8,2018
Munkedal,Kungsmarksskolan,Kommunal,Munkedal,44650086,"2,16",11,51,59,69,-10,190,217,-26,2018
Munkfors,Forsnässkolan 4-9,Kommunal,Munkfors,73206377,2,9,51,74,66,8,208,208,1,2018
Mölndal,Almåsskolan,Kommunal,Mölndal,40577779,"2,21",0,45,68,80,-12,222,234,-12,2018
Mölndal,Fässbergsskolan,Kommunal,Mölndal,72066259,"2,25",3,47,73,78,-6,224,232,-8,2018
Mölndal,Hallenskolan,Kommunal,Mölndal,32309720,"2,47",3,53,81,84,-3,241,245,-5,2018
Mölndal,Kvarnbyskolan,Kommunal,Mölndal,67822057,"2,61",3,49,90,90,1,258,257,1,2018
Mölndal,Montessoriskolan Kvarnhjulet,Enskild,"Montessoriskolan Kvarnhjulet, ekonomisk förening",64490264,"2,62",0,65,92,91,2,254,255,-1,2018
Mölndal,Sinntorpsskolan 4-9,Kommunal,Mölndal,90949251,"2,4",3,55,83,82,0,227,240,-13,2018
Mölndal,Streteredsskolan,Kommunal,Mölndal,54881559,"2,41",6,68,77,79,-2,224,233,-9,2018
Mölndal,Sörgårdsskolan,Kommunal,Mölndal,53442807,"2,62",5,52,84,88,-4,251,255,-4,2018
Mölndal,Växthuset,Enskild,AcadeMedia fria grundskolor AB,42908622,"2,57",0,57,83,90,-7,241,254,-13,2018
Mönsterås,Krungårdsskolan 7-9,Kommunal,Mönsterås,40299433,"2,17",9,58,67,71,-4,194,217,-23,2018
Mönsterås,Parkskolan,Kommunal,Mönsterås,84285512,"2,14",17,54,72,64,9,218,208,10,2018
Mörbylånga,Skansenskolan,Kommunal,Mörbylånga,36651204,"2,26",5,54,90,77,13,232,229,3,2018
Mörbylånga,Ölands Friskola,Enskild,Friskolan Öland AB,28562125,"2,6",0,55,98,91,7,243,257,-15,2018
Nacka,Björknässkolan,Kommunal,Nacka,75834458,"2,44",5,57,83,82,1,251,240,10,2018
Nacka,Castello Järla sjö,Enskild,Pysslingen Förskolor och Skolor AB,34135484,"2,69",3,56,94,91,2,294,260,33,2018
Nacka,Eklidens skola,Kommunal,Nacka,47243834,"2,62",0,43,94,92,2,279,263,17,2018
Nacka,Internationella Engelska Skolan  Nacka,Enskild,Internationella Engelska Skolan i Sverige AB,74358019,"2,65",0,51,93,93,1,278,262,15,2018
Nacka,Johannes Petri skola,Enskild,Pysslingen Förskolor och Skolor AB,32965692,"2,64",8,50,88,86,2,253,253,0,2018
Nacka,Kunskapsskolan Nacka,Enskild,Kunskapsskolan i Sverige Aktiebolag,87425546,"2,61",1,56,96,90,5,280,257,23,2018
Nacka,Kunskapsskolan Saltsjöbaden,Enskild,Kunskapsskolan i Sverige Aktiebolag,11496096,"2,78",0,59,95,96,-1,301,268,33,2018
Nacka,Maestroskolan Nacka,Enskild,Maestro Svindersvik Aktiebolag,64065898,"2,52",9,26,83,84,-1,271,253,17,2018
Nacka,Myrsjöskolan,Kommunal,Nacka,84884375,"2,58",0,53,96,90,6,270,256,14,2018
Nacka,Saltsjöbadens samskola,Kommunal,Nacka,11777750,"2,63",10,53,89,85,5,271,250,21,2018
Nacka,Skuru skola,Kommunal,Nacka,85321366,"2,43",2,60,94,83,10,254,241,14,2018
Nacka,Stavsborgsskolan,Kommunal,Nacka,14040970,"2,44",3,58,85,83,2,252,242,11,2018
Nora,Karlsängsskolan,Kommunal,Nora,40684137,"2,19",5,50,77,75,2,209,225,-16,2018
Norberg,Centralskolan,Kommunal,Norberg,22347371,"1,95",22,52,69,54,15,189,190,-1,2018
Nordanstig,Bergsjö Centralskola år 7-9,Kommunal,Nordanstig,95045408,"1,99",5,48,66,68,-2,202,211,-9,2018
Nordmaling,Artediskolan åk 6-9,Kommunal,Nordmaling,58185455,"2,08",7,52,79,69,9,227,215,13,2018
Norrköping,Borgsmoskolan 2,Kommunal,Norrköping,42813460,"1,92",10,55,56,62,-6,191,200,-8,2018
Norrköping,Djäkneparksskolan 2,Kommunal,Norrköping,15063173,"2,19",5,42,77,75,2,229,228,0,2018
Norrköping,Ektorpsskolan 2,Kommunal,Norrköping,37133485,2,8,52,78,67,12,215,209,6,2018
Norrköping,Enebyskolan 1,Kommunal,Norrköping,24625357,"2,22",6,60,73,74,-1,225,222,3,2018
Norrköping,Enebyskolan 2,Kommunal,Norrköping,35609364,"2,44",0,56,85,86,-1,250,246,4,2018
Norrköping,Erlaskolan Norrköping Södra,Enskild,Lärande i Sverige AB,72526185,"2,17",0,55,79,77,1,233,227,6,2018
Norrköping,Erlaskolan Norrköping Östra,Enskild,Lärande i Sverige AB,90838156,"2,35",2,53,79,82,-3,246,238,8,2018
Norrköping,Hagaskolan 1,Kommunal,Norrköping,17315625,"2,14",16,38,58,66,-8,212,215,-3,2018
Norrköping,Hultdalsskolan,Kommunal,Norrköping,40393888,"2,38",7,53,83,79,4,234,236,-2,2018
Norrköping,Johannesskolan Norrkpg Kr Sk,Enskild,Stiftelsen Församlingen Agape,57529996,"1,79",63,42,58,18,39,193,140,52,2018
Norrköping,Jönsbergska Idrottsskolan,Enskild,Jönsbergska Idrottsskolan Norrköping AB,61454000,"2,56",0,50,100,90,10,276,256,20,2018
Norrköping,Klingsborgsskolan 1,Kommunal,Norrköping,24979620,"1,69",35,63,36,35,1,173,154,19,2018
Norrköping,Kunskapsskolan Norrköping,Enskild,Kunskapsskolan i Sverige Aktiebolag,77437748,"2,59",5,48,92,87,5,274,254,20,2018
Norrköping,Mosstorpskolan 2,Kommunal,Norrköping,67224193,"2,21",10,60,78,71,7,210,218,-8,2018
Norrköping,Navestadsskolan 3,Kommunal,Norrköping,41960783,"1,99",12,48,62,63,-1,199,204,-5,2018
Norrköping,"Prolympia, Norrköping",Enskild,Prolympia AB,16013826,"2,31",0,61,79,81,-3,227,235,-7,2018
Norrköping,"Rudolf Steinerskolan, gr",Enskild,Rudolf Steinerskolan,33530590,"2,43",4,30,65,84,-19,221,250,-29,2018
Norrköping,Råsslaskolan 1,Kommunal,Norrköping,80621158,"2,29",0,47,84,82,3,225,238,-14,2018
Norrköping,Vittra Röda stan,Enskild,Vittraskolorna AB,38936292,"2,38",4,42,77,82,-5,224,242,-18,2018
Norrtälje,"Ekebyholmsskolan, gr",Enskild,Ekebyholmsskolan Aktiebolag,98239828,"2,54",0,52,100,89,11,268,254,13,2018
Norrtälje,Freinetskolan Hugin,Enskild,Freinetskolan Hugin Ekonomisk förening,89692072,"2,44",0,46,75,87,-12,228,249,-21,2018
Norrtälje,Freinetskolan Mimer,Enskild,Freinetskolan Mimer ekonomisk förening,45133950,"2,35",0,42,92,84,7,277,245,32,2018
Norrtälje,Grindskolan,Kommunal,Norrtälje,29416145,"2,4",4,69,85,81,4,250,234,16,2018
Norrtälje,Hallsta skola,Kommunal,Norrtälje,24146389,"1,95",22,56,56,54,2,201,189,12,2018
Norrtälje,Långsjöskolan,Kommunal,Norrtälje,99749462,"2,05",9,53,69,67,2,217,210,7,2018
Norrtälje,Länna skola,Kommunal,Norrtälje,72471883,"2,17",0,54,82,77,5,214,227,-13,2018
Norrtälje,Montessoriskolan - Gustafslund,Enskild,Montessori i Norrtälje AB,26281697,"2,38",0,52,64,84,-20,231,243,-12,2018
Norrtälje,Norrsundsskolan,Kommunal,Norrtälje,39351914,2,12,62,85,63,22,212,201,11,2018
Norrtälje,Roslagsskolan,Kommunal,Norrtälje,31851256,"2,25",6,44,81,76,5,237,231,6,2018
Norrtälje,Svanbergaskolan,Kommunal,Norrtälje,59975651,"2,2",0,45,89,79,10,246,233,14,2018
Norrtälje,Viby friskola,Enskild,Ogenholts Friskola AB,54806839,"2,15",0,35,76,78,-2,251,233,18,2018
Norsjö,Norsjöskolan F-9,Kommunal,Norsjö,10421130,"2,07",8,48,86,69,17,223,214,9,2018
Nybro,Madesjöskolan Ma02,Kommunal,Nybro,38198417,"2,11",20,59,46,60,-14,180,201,-20,2018
Nybro,Paradisskolan Pa02,Kommunal,Nybro,79650118,"2,21",1,55,83,78,5,238,228,10,2018
Nykvarn,Lillhagaskolan,Kommunal,Nykvarn,99640618,"2,25",2,55,90,79,11,238,231,7,2018
Nyköping,Fokusskolan,Enskild,Nyfo AB,18915192,"2,68",0,65,88,93,-4,256,259,-3,2018
Nyköping,Kunskapsskolan Nyköping,Enskild,Kunskapsskolan i Sverige Aktiebolag,88046003,"2,44",0,54,91,86,5,249,246,3,2018
Nyköping,Nyköpings Friskola Östra Kyrkogatan,Enskild,Pysslingen Förskolor och Skolor AB,90949432,"2,33",0,33,71,84,-13,244,246,-2,2018
Nyköping,Nyköpings högstadium,Kommunal,Nyköping,99757444,"2,17",8,56,66,71,-5,208,218,-10,2018
Nyköping,Vittra Kungshagen,Enskild,Vittraskolorna AB,50698424,"2,35",0,34,94,85,9,238,247,-9,2018
Nynäshamn,Gröndalsskolan F-9,Kommunal,Nynäshamn,65717061,"2,14",6,45,73,72,1,212,222,-9,2018
Nynäshamn,Sunnerbyskolan 4-9,Kommunal,Nynäshamn,78703073,"2,05",2,49,68,73,-4,215,219,-4,2018
Nynäshamn,Vanstaskolan 4-9,Kommunal,Nynäshamn,73184416,"2,12",4,45,59,74,-15,199,223,-24,2018
Nynäshamn,Viaskolan 6-9,Kommunal,Nynäshamn,34814578,"2,19",5,49,88,74,13,241,225,15,2018
Nässjö,Brinells högstadium,Kommunal,Nässjö,27489659,"2,26",9,46,79,74,4,219,228,-8,2018
Nässjö,Norråsaskolan,Kommunal,Nässjö,19118399,"2,12",8,53,65,70,-5,211,216,-5,2018
Nässjö,Parkskolan 7-9,Kommunal,Nässjö,97882848,"2,18",13,55,60,67,-8,193,214,-21,2018
Nässjö,Rosenholmsskolan 4-9,Kommunal,Nässjö,66394964,"2,11",0,41,85,77,9,238,228,10,2018
Ockelbo,Perslundaskolan,Kommunal,Ockelbo,40000547,"2,13",9,37,74,70,4,206,221,-16,2018
Olofström,Högavångsskolan,Kommunal,Olofström,53603984,"2,11",11,52,71,67,4,212,213,-1,2018
Orsa,Orsaskolan,Kommunal,Orsa,19694910,"2,13",14,45,55,66,-11,190,213,-23,2018
Orust,Henåns skola 7-9,Kommunal,Orust,76943513,"2,23",5,47,65,76,-11,211,229,-18,2018
Orust,Ängås skola 7-9,Kommunal,Orust,34557677,"2,28",10,48,64,74,-10,209,227,-19,2018
Osby,Hasslarödsskolan 7-9,Kommunal,Osby,13184976,"2,06",10,51,72,67,6,217,210,6,2018
Osby,Parkskolan 4-9,Kommunal,Osby,61939706,"2,3",18,53,75,68,7,222,219,3,2018
Osby,Örkenedskolan F-9,Kommunal,Osby,21002578,"2,27",13,43,60,71,-11,215,224,-10,2018
Oskarshamn,Kristinebergskolan 7-9,Kommunal,Oskarshamn,73392316,"2,22",6,45,80,75,5,230,228,2,2018
Oskarshamn,Rödsleskolan 7-9,Kommunal,Oskarshamn,40041600,"2,27",7,47,80,76,4,220,229,-9,2018
Oskarshamn,Vallhallaskolan 7-9,Kommunal,Oskarshamn,46592871,"2,25",5,54,81,76,5,225,227,-3,2018
Ovanåker,Alftaskolan 7-9,Kommunal,Ovanåker,92304123,"2,03",21,51,70,57,13,216,196,19,2018
Ovanåker,Celsiusskolan 7-9,Kommunal,Ovanåker,43362307,"2,03",3,54,65,71,-6,219,214,4,2018
Oxelösund,Breviksskolan åk 6-9,Kommunal,Oxelösund,34893654,"2,12",9,59,69,68,1,202,212,-10,2018
Pajala,Pajala Centralskola,Kommunal,Pajala,12443258,"2,27",4,47,61,78,-17,219,233,-14,2018
Partille,Björndammens skola 5-9,Kommunal,Partille,98209377,"2,04",6,50,59,69,-11,218,214,4,2018
Partille,Casa Montessori,Enskild,Montessoristiftelsen i Partille,68358072,"2,63",0,35,95,93,2,269,267,3,2018
Partille,Furulunds skola 6-9,Kommunal,Partille,89146220,"2,32",13,57,72,72,0,227,223,4,2018
Partille,Lexby skola 6-9,Kommunal,Partille,51610240,"2,43",1,55,85,85,1,239,244,-5,2018
Partille,Ugglums skola 6-9,Kommunal,Partille,78100490,"2,54",2,55,86,87,-1,252,250,2,2018
Partille,Vallhamra skola 7-9,Kommunal,Partille,92848832,"2,48",8,55,68,81,-13,222,241,-18,2018
Partille,Öjersjö Brunn skola 4-9,Kommunal,Partille,49402521,"2,58",2,40,91,90,1,259,259,0,2018
Perstorp,Centralskolan 7-9,Kommunal,Perstorp,45023939,"2,08",13,54,75,65,11,214,207,7,2018
Piteå,Christinaskolan,Kommunal,Piteå,94591900,"2,47",5,57,85,83,2,233,243,-10,2018
Piteå,Hortlax skola,Kommunal,Piteå,10185533,"2,29",5,50,90,78,12,232,232,0,2018
Piteå,Pitholmsskolan 7-9,Kommunal,Piteå,18339846,"2,4",7,62,81,79,2,228,234,-5,2018
Piteå,Porsnässkolan,Kommunal,Piteå,18748381,"2,2",2,59,83,77,6,223,226,-3,2018
Piteå,Sjulnässkolan,Kommunal,Piteå,42296356,"2,3",5,45,88,79,9,249,235,14,2018
Piteå,Solanderskolan,Kommunal,Piteå,69993304,"2,19",9,57,65,71,-6,200,218,-18,2018
Ragunda,Anders-Olofskolan,Kommunal,Ragunda,78545687,"1,93",14,52,64,60,4,212,197,15,2018
Ragunda,Hansåkerskolan,Kommunal,Ragunda,22316816,"2,03",7,47,60,69,-9,202,214,-12,2018
Robertsfors,Tundalsskolan åk 7-9,Kommunal,Robertsfors,74131494,"2,27",8,44,79,75,4,225,229,-4,2018
Ronneby,Kallingeskolan 7-9,Kommunal,Ronneby,53155267,"2,19",9,56,70,71,0,218,218,0,2018
Ronneby,Snäckebacksskolan,Kommunal,Ronneby,73745566,"2,27",15,50,69,70,-1,208,221,-13,2018
Ronneby,Thoren Framtid i Ronneby,Enskild,Thoren Framtid AB,38449858,"2,44",11,76,69,76,-7,218,227,-10,2018
Rättvik,Furudals centralskola,Kommunal,Rättvik,30917018,"2,15",5,68,86,72,14,207,216,-9,2018
Rättvik,Rättviksskolan,Kommunal,Rättvik,73451967,"2,19",3,54,72,76,-4,205,226,-20,2018
Sala,Ekebyskolan,Kommunal,Sala,36193586,"2,11",11,55,76,67,9,229,211,18,2018
Sala,Vallaskolan 7-9,Kommunal,Sala,64954528,"2,18",9,55,73,71,2,212,219,-7,2018
Salem,Nytorpsskolan,Kommunal,Salem,36262199,"2,48",0,60,97,87,10,261,247,14,2018
Salem,Rönninge skola,Kommunal,Salem,71677992,"2,66",3,54,97,91,7,273,259,14,2018
Salem,Skogsängsskolan,Kommunal,Salem,58385274,"2,04",4,52,76,71,5,224,215,9,2018
Salem,Säbyskolan,Kommunal,Salem,92406445,"2,12",13,50,79,66,13,241,212,29,2018
Salem,Söderby friskola,Enskild,Söderby Friskola Ekonomisk Förening,56858061,"2,19",0,58,77,78,-1,229,228,1,2018
Sandviken,Björksätraskolan F-9,Kommunal,Sandviken,53803818,"2,13",5,50,55,73,-18,202,221,-19,2018
Sandviken,Hedängskolan 7-9,Kommunal,Sandviken,23876630,"2,2",2,58,82,77,6,231,226,5,2018
Sandviken,Jernvallsskolan 7-9,Kommunal,Sandviken,30006957,"2,35",10,50,83,76,7,226,232,-6,2018
Sandviken,Murgårdsskolan,Kommunal,Sandviken,78907748,"2,18",19,51,56,64,-8,203,210,-7,2018
Sandviken,Norrsätraskolan,Kommunal,Sandviken,80131736,"1,99",26,60,49,51,-2,177,186,-8,2018
Sandviken,Sandvikens Montessoriskola,Enskild,Sandvikens Friskola AB,17233525,"2,43",0,32,86,87,-1,250,254,-3,2018
Sigtuna,Ekillaskolan,Kommunal,Sigtuna,14261356,"2,05",9,47,77,67,10,226,212,14,2018
Sigtuna,"Josefinaskolan, grundskola",Enskild,Stiftelsen Josefinaskolan,55508705,"2,36",0,38,90,85,6,261,246,15,2018
Sigtuna,"Sigtunaskolan hum. läroverket, gr",Enskild,Sigtuna Skolstiftelse,70883860,"2,56",0,46,98,90,8,273,258,16,2018
Sigtuna,Skolan Bergius,Enskild,Sigtuna Friskola AB,35008423,"2,27",0,56,89,81,8,262,234,28,2018
Sigtuna,S:t Olofs skola,Kommunal,Sigtuna,13579948,"2,3",5,53,86,78,8,231,231,0,2018
Sigtuna,Valstaskolan 7-9,Kommunal,Sigtuna,61234191,2,20,54,71,57,13,220,196,25,2018
Simrishamn,Korsavadsskolan,Kommunal,Simrishamn,66350640,"2,06",26,52,63,54,9,210,193,16,2018
Simrishamn,Nils Holgerssonskolan,Enskild,Föräldrakooperativet Nils Holgerssonskolan Ek Fö,24445412,"2,72",0,31,77,97,-20,210,274,-64,2018
Simrishamn,Sophiaskolan,Enskild,"Stift Sophiaskolan, Österlens Waldorfskola",59958745,"2,29",0,41,68,82,-14,238,240,-3,2018
Sjöbo,Emanuelskolan,Kommunal,Sjöbo,37998000,"2,08",0,54,83,75,9,238,221,16,2018
Sjöbo,"Färsingaskolan, åk 5-9",Kommunal,Sjöbo,17176734,"2,02",13,54,70,63,7,208,203,5,2018
Sjöbo,Storkskolan,Kommunal,Sjöbo,55675413,"2,25",2,48,74,79,-5,224,233,-9,2018
Skara,Friskolan Metis,Enskild,Lärocentrum i Skara Ekonomisk Förening,46013569,"2,4",0,58,86,84,2,230,242,-12,2018
Skara,Viktoriaskolan 1,Kommunal,Skara,14808086,"2,08",12,53,69,66,4,196,209,-13,2018
Skara,Viktoriaskolan 2,Kommunal,Skara,15007645,"2,21",7,43,70,74,-4,213,227,-14,2018
Skellefteå,Björkskolan,Enskild,Skolföreningen Växa,65417636,"2,31",4,42,92,80,12,246,238,8,2018
Skellefteå,Björnåkersskolan,Kommunal,Skellefteå,15720147,"2,25",6,56,85,75,10,230,226,4,2018
Skellefteå,Bolidenskolan 7-9,Kommunal,Skellefteå,69217837,"1,86",27,39,45,48,-3,166,183,-17,2018
Skellefteå,Bureskolan 6-9,Kommunal,Skellefteå,62125265,"2,11",3,58,71,73,-2,218,219,0,2018
Skellefteå,Byskeskolan 6-9,Kommunal,Skellefteå,97534677,"2,16",3,53,71,75,-3,209,224,-15,2018
Skellefteå,Kanalskolan,Kommunal,Skellefteå,94485755,"2,4",0,54,84,85,-1,224,243,-20,2018
Skellefteå,Kågeskolan 6-9,Kommunal,Skellefteå,66412077,"2,35",3,51,82,81,1,222,238,-16,2018
Skellefteå,Lejonströmsskolan 7-9,Kommunal,Skellefteå,56208924,"2,54",11,47,81,81,-1,228,245,-17,2018
Skellefteå,Lövångersskolan,Kommunal,Skellefteå,87194036,"2,42",17,57,78,72,6,216,226,-10,2018
Skellefteå,Norrhammarskolan 6-9,Kommunal,Skellefteå,40166272,"2,3",2,54,79,80,-1,230,235,-5,2018
Skellefteå,Sörböleskolan Öst,Kommunal,Skellefteå,83796196,"2,25",14,49,74,70,4,211,221,-10,2018
Skellefteå,Ursviksskolan 6-9,Kommunal,Skellefteå,37579892,"2,26",2,53,83,79,4,220,232,-12,2018
Skellefteå,Örjansskolan 6-9,Kommunal,Skellefteå,99512173,"2,15",17,50,60,64,-4,193,210,-17,2018
Skinnskatteberg,Klockarbergsskolan,Kommunal,Skinnskatteberg,62958817,"2,18",11,68,68,69,-1,209,212,-3,2018
Skurup,Alléskolan,Kommunal,Skurup,60217642,"2,17",0,42,100,78,22,245,232,13,2018
Skurup,Mackleanskolan,Kommunal,Skurup,21999433,"2,11",8,53,72,70,3,221,215,6,2018
Skövde,Eriksdalskolan 863,Kommunal,Skövde,97361837,"2,24",6,52,67,75,-8,213,227,-14,2018
Skövde,Helenaskolan 857,Kommunal,Skövde,33092776,"2,32",10,65,78,74,4,230,223,7,2018
Skövde,Helenaskolan 858,Kommunal,Skövde,54790414,"2,09",10,51,61,67,-6,197,212,-15,2018
Skövde,Stöpenskolan,Kommunal,Skövde,89477299,"2,27",10,48,63,74,-11,214,226,-13,2018
Skövde,Vasaskolan 859,Kommunal,Skövde,16057411,"2,32",1,47,83,82,1,233,239,-5,2018
Skövde,Vasaskolan 869,Kommunal,Skövde,83894630,"2,39",4,51,83,81,2,237,240,-2,2018
Smedjebacken,Bergaskolan,Kommunal,Smedjebacken,81136807,"2,06",4,48,65,71,-6,213,217,-4,2018
Smedjebacken,Kyrkskolan,Kommunal,Smedjebacken,68814096,"2,2",0,55,86,79,8,248,230,19,2018
Sollefteå,Junsele skola,Kommunal,Sollefteå,49748045,"1,98",21,50,71,56,15,179,194,-14,2018
Sollefteå,Ramsele skola,Kommunal,Sollefteå,20197159,"2,15",0,45,80,78,2,228,229,-1,2018
Sollefteå,Vallaskolan 7-9,Kommunal,Sollefteå,70478601,"2,12",13,55,63,66,-3,198,211,-13,2018
Sollentuna,Edsbergsskolan,Kommunal,Sollentuna,18595907,"2,58",4,56,89,87,2,265,251,14,2018
Sollentuna,Futuraskolan International Hertig Karl,Enskild,Futuraskolan AB,40467992,"2,44",0,69,100,85,15,263,241,22,2018
Sollentuna,Futuraskolan International Rådan,Enskild,Futuraskolan AB,47986219,"2,74",5,50,85,92,-7,280,264,17,2018
Sollentuna,Gärdesskolan,Kommunal,Sollentuna,70201551,"2,63",1,48,96,91,4,273,261,12,2018
