name              date       exptime           blue           cent            red            sample
J162645+642655    1996-07-21    3000    3579.667558    4784.731838    5989.796117    HIRES_murphy_C
J162645+642655    1996-07-21    1863    3579.664235    4784.727724    5989.791213    HIRES_murphy_C
J162645+642655    1996-07-21    3000    3570.401526    4823.714622    6077.027719    HIRES_murphy_C
J162645+642655    1996-07-21    3000    3570.402164    4823.715352    6077.028540    HIRES_murphy_C
J162645+642655    1996-07-22    3000    3570.393317    4823.704708    6077.016100    HIRES_murphy_C
J162645+642655    1996-07-22    3000    3570.393179    4823.704475    6077.015772    HIRES_murphy_C
J162645+642655    1996-05-22    2400    3617.241016    4855.071262    6092.901508    HIRES_murphy_C
J162645+642655    1996-05-22    2400    3617.239795    4855.069729    6092.899662    HIRES_murphy_C
J162645+642655    1995-05-19    2400    3718.694614    4948.733463    6178.772312    HIRES_murphy_C
J163428+703132    2000-05-09    5000    3022.569853    3781.330242    4540.090631    HIRES_murphy_C
J163428+703132    2000-05-09    5000    3000.867486    3773.149842    4545.432198    HIRES_murphy_C
J163428+703132    1994-06-16    2000    4203.686024    5418.689105    6633.692186    HIRES_murphy_C
J163428+703132    1994-06-16    2000    4224.824608    5444.324661    6663.824713    HIRES_murphy_C
J185230+401906    1996-07-21    3000    3805.817963    5051.793593    6297.769222    HIRES_murphy_C
J185230+401906    1996-07-21    3000    3805.816334    5051.791489    6297.766643    HIRES_murphy_C
J185230+401906    1996-08-06    3000    5359.585113    6579.668551    7799.751989    HIRES_murphy_C
J185230+401906    1996-08-06    3000    5359.579212    6579.657578    7799.735944    HIRES_murphy_C
J194454+770552    1996-08-06    3000    3841.131831    5065.017493    6288.903155    HIRES_murphy_C
J194454+770552    1996-08-06    3000    3853.106495    5079.874927    6306.643358    HIRES_murphy_C
J194454+770552    1996-08-07    3000    3841.155893    5065.046611    6288.937329    HIRES_murphy_C
J194454+770552    1996-08-07    3000    3853.128661    5079.901678    6306.674694    HIRES_murphy_C
J194454+770552    1996-08-07    3000    3853.107290    5079.875978    6306.644665    HIRES_murphy_C
J194454+770552    1994-06-12    1830    4013.059077    5263.377503    6513.695929    HIRES_murphy_C
J194454+770552    1994-06-12    2200    4013.061024    5263.379792    6513.698560    HIRES_murphy_C
J194454+770552    1994-06-12    2000    4031.205012    5285.752182    6540.299352    HIRES_murphy_C
J194454+770552    1994-06-12    2000    4031.204237    5285.751239    6540.298242    HIRES_murphy_C
J214805+065738    1994-10-09    2000    3719.153338    4949.288828    6179.424317    HIRES_murphy_C
J214805+065738    1994-10-09    2000    3719.155318    4949.291076    6179.426834    HIRES_murphy_C
J214805+065738    1994-10-09    2000    3732.382626    4965.831889    6199.281153    HIRES_murphy_C
J214805+065738    1994-10-09    2000    3732.378882    4965.827238    6199.275593    HIRES_murphy_C
J220852-194400    1999-11-10    3000    3642.233583    4858.315700    6074.397817    HIRES_murphy_C
J220852-194400    1999-11-10    3000    3642.234941    4858.318082    6074.401223    HIRES_murphy_C
J220852-194400    1999-10-12    4000    3306.139777    4077.193387    4848.246997    HIRES_murphy_C
J220852-194400    1999-10-12    4000    3306.142614    4077.195871    4848.249128    HIRES_murphy_C
J220852-194400    1999-10-13    4000    3339.408756    4128.405191    4917.401626    HIRES_murphy_C
J220852-194400    1999-11-11    3000    3692.610884    4945.271959    6197.933034    HIRES_murphy_C
J220852-194400    1999-10-14    4000    3339.419690    4128.421907    4917.424125    HIRES_murphy_C
J220852-194400    1999-10-14    4000    3339.427114    4128.429195    4917.431276    HIRES_murphy_C
J220852-194400    1999-10-14    4000    3306.150100    4077.210277    4848.270453    HIRES_murphy_C
J220852-194400    1999-11-12    3000    3692.572274    4945.240903    6197.909532    HIRES_murphy_C
J223408+000001    1994-06-16    3000    4059.811120    5287.127699    6514.444277    HIRES_murphy_C
J223408+000001    1994-06-16    2300    4059.810720    5287.127101    6514.443482    HIRES_murphy_C
J223408+000001    1994-06-16    2300    4059.812082    5287.128633    6514.445185    HIRES_murphy_C
J223408+000001    1994-06-17    2790    4031.717583    5228.044795    6424.372007    HIRES_murphy_C
J223408+000001    1994-06-17    3000    4031.721100    5228.048666    6424.376232    HIRES_murphy_C
J223619+132620    1996-07-21    3000    4897.653795    6099.647435    7301.641074    HIRES_murphy_C
J223619+132620    1996-07-21    3000    4897.648340    6099.640996    7301.633653    HIRES_murphy_C
J223619+132620    1996-07-22    3000    4898.762901    6100.942980    7303.123060    HIRES_murphy_C
J223619+132620    1996-07-22    3000    4898.759680    6100.939142    7303.118603    HIRES_murphy_C
J223619+132620    1996-07-22    3000    4898.760055    6100.939409    7303.118763    HIRES_murphy_C
J234628+124900    1996-12-11    3000    6520.882079    7726.880277    8932.878476    HIRES_murphy_C
J234628+124900    1996-11-05    3000    6520.435834    7726.394773    8932.353713    HIRES_murphy_C
J234628+124900    1996-11-05    1889    6520.440300    7726.399394    8932.358487    HIRES_murphy_C
J234628+124900    1996-12-12    3000    6520.902513    7726.902546    8932.902578    HIRES_murphy_C
J234628+124900    1996-12-12    3000    6520.902130    7726.901907    8932.901684    HIRES_murphy_C
J234628+124900    1996-10-16    2500    6520.600684    7726.580239    8932.559795    HIRES_murphy_C
J234628+124900    1996-10-16    2500    6520.602767    7726.582301    8932.561834    HIRES_murphy_C
J234628+124900    1996-11-06    3000    6520.440307    7726.399002    8932.357696    HIRES_murphy_C
J234628+124900    1996-11-06    2500    6520.449455    7726.408702    8932.367949    HIRES_murphy_C
J234628+124900    1995-10-18    3000    3605.374539    4840.110074    6074.845609    HIRES_murphy_C
J234628+124900    1995-10-18    3000    3605.375630    4840.111272    6074.846914    HIRES_murphy_C
J234628+124900    1995-10-18    3000    3580.671843    4836.721005    6092.770168    HIRES_murphy_C
J234628+124900    1996-11-07    3000    6520.510045    7726.474339    8932.438632    HIRES_murphy_C
J234628+124900    1996-11-07    3000    6520.506247    7726.469979    8932.433711    HIRES_murphy_C
J234632+124540    1995-10-17    3000    3580.685983    4836.739287    6092.792590    HIRES_murphy_C
J234632+124540    1995-10-17    3000    3580.688138    4836.741776    6092.795414    HIRES_murphy_C
J234632+124540    1995-10-17    3000    3605.401823    4840.143716    6074.885609    HIRES_murphy_C
J234632+124540    1995-10-17    3000    3605.399142    4840.140262    6074.881383    HIRES_murphy_C
J234632+124540    1995-10-18    3000    3580.671789    4836.720776    6092.769763    HIRES_murphy_C
